type,capacity,n,mincap_v1_1_div_time,t_size_v1,s_size_v1,mincap_v1_time,t_size_v2,s_size_v2,mincap_v2_time,t_size_v1_1,s_size_v1_1,mincap_v1_1_time,t_size_v2_1,s_size_v2_1,mincap_v2_1_time,t_size_v1_1_div,s_size_v1_1_div,mincap_v1_1_div_time,t_size_v2_1_cut,s_size_v2_1_cut,mincap_v2_1_cut_time,time_original,time_original_allocation,time_original_prealloc,res_original_alloc,time_ks2_v2_allocation,time_ks2_v2,resOpt_v2,time_ks2_v1_allocation,time_ks2_v1,resOpt_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,resOpt_v1_1,time_ks2_v2_allocation_1,time_ks2_v2_1,resOpt_v2_1,time_ks2_v1_allocation_1_div,time_ks2_v1_1_div,resOpt_v1_1_div,time_ks2_allocation_1_cut,time_ks2_v2_1_cut,resOpt_v2_1_cut,time_ks2_v1_nocol_noalloc,time_fminknap_allocation,time_fminknap,resFmin
uncorr,10010,100,0.001752,10011,8615,0.184386,10011,8785,0.133119,10011,8615,0.165069,10011,8785,0.107904,101,101,0.001752,10011,8785,0.103618,0.007848,0.002344,0.006657,38673.381889,0.001618,0.011137,38673.381889,0.001607,0.010831,38673.381889,0.001689,0.006009,38673.381889,0.001618,0.005979,38673.381889,0.000025,0.000067,40132.124388,0.001689,0.005459,31034.281647,0.000000,0.000014,0.000008,38673.381889
uncorr,10010,100,0.001752,10011,8615,0.184386,10011,8785,0.133119,10011,8615,0.165069,10011,8785,0.107904,101,101,0.001752,10011,8785,0.103618,0.006528,0.002321,0.006729,31163.488089,0.001626,0.010954,31163.488089,0.001603,0.010901,31163.488089,0.001734,0.005986,31163.488089,0.001652,0.005849,31163.488089,0.000023,0.000072,31773.793805,0.001653,0.008050,30795.142536,0.000001,0.000000,0.000008,31163.488089
uncorr,10010,100,0.001752,10011,8615,0.184386,10011,8785,0.133119,10011,8615,0.165069,10011,8785,0.107904,101,101,0.001752,10011,8785,0.103618,0.008561,0.003191,0.008724,40097.935449,0.001685,0.015677,40097.935449,0.002102,0.014703,40097.935449,0.002291,0.006199,40097.935449,0.001726,0.007844,40097.935449,0.000028,0.000067,41510.359170,0.003374,0.009064,36793.171045,0.000000,0.000000,0.000014,40097.935449
uncorr,10010,100,0.001752,10011,8615,0.184386,10011,8785,0.133119,10011,8615,0.165069,10011,8785,0.107904,101,101,0.001752,10011,8785,0.103618,0.011675,0.004061,0.010327,38459.741282,0.002766,0.014983,38459.741282,0.001996,0.013049,38459.741282,0.001692,0.006016,38459.741282,0.002866,0.006173,38459.741282,0.000027,0.000066,38649.770623,0.001646,0.005760,33361.992063,0.000000,0.000000,0.000008,38459.741282
uncorr,10010,100,0.001752,10011,8615,0.184386,10011,8785,0.133119,10011,8615,0.165069,10011,8785,0.107904,101,101,0.001752,10011,8785,0.103618,0.008176,0.002690,0.006662,34217.320965,0.003773,0.011508,34217.320965,0.002921,0.013273,34217.320965,0.001899,0.009967,34217.320965,0.001702,0.006362,34217.320965,0.000031,0.000095,34945.991358,0.002246,0.007040,30531.057430,0.000001,0.000001,0.000009,34217.320965
uncorr,10010,100,0.001752,10011,8615,0.184386,10011,8785,0.133119,10011,8615,0.165069,10011,8785,0.107904,101,101,0.001752,10011,8785,0.103618,0.006761,0.002363,0.006499,32456.638965,0.001658,0.011377,32456.638965,0.001628,0.011048,32456.638965,0.001627,0.006020,32456.638965,0.001620,0.005881,32456.638965,0.000027,0.000071,33833.440595,0.001661,0.006147,27874.163414,0.000000,0.000000,0.000009,32456.638965
uncorr,10010,100,0.001752,10011,8615,0.184386,10011,8785,0.133119,10011,8615,0.165069,10011,8785,0.107904,101,101,0.001752,10011,8785,0.103618,0.007075,0.002535,0.006730,36884.454407,0.001619,0.016542,36884.454407,0.001685,0.011118,36884.454407,0.001631,0.005993,36884.454407,0.001622,0.006104,36884.454407,0.000024,0.000070,36964.693793,0.001646,0.005401,30819.663949,0.000000,0.000000,0.000010,36884.454407
uncorr,10010,100,0.001752,10011,8615,0.184386,10011,8785,0.133119,10011,8615,0.165069,10011,8785,0.107904,101,101,0.001752,10011,8785,0.103618,0.006825,0.002346,0.006605,40422.589912,0.001616,0.011463,40422.589912,0.001592,0.011164,40422.589912,0.001715,0.006934,40422.589912,0.001664,0.006106,40422.589912,0.000024,0.000067,41052.319018,0.001648,0.005384,36052.096871,0.000000,0.000001,0.000008,40422.589912
uncorr,10010,100,0.001752,10011,8615,0.184386,10011,8785,0.133119,10011,8615,0.165069,10011,8785,0.107904,101,101,0.001752,10011,8785,0.103618,0.006790,0.002342,0.006441,43382.882111,0.001670,0.011117,43382.882111,0.001581,0.011380,43382.882111,0.001601,0.005899,43382.882111,0.001652,0.006077,43382.882111,0.000023,0.000067,44188.592968,0.001623,0.005448,36726.282112,0.000001,0.000000,0.000009,43382.882111
uncorr,10010,100,0.001752,10011,8615,0.184386,10011,8785,0.133119,10011,8615,0.165069,10011,8785,0.107904,101,101,0.001752,10011,8785,0.103618,0.007182,0.002392,0.006529,36573.547448,0.001650,0.010879,36573.547448,0.001596,0.011167,36573.547448,0.001630,0.006343,36573.547448,0.001619,0.006366,36573.547448,0.000023,0.000067,37719.005535,0.001612,0.005509,32047.857838,0.000000,0.000000,0.000011,36573.547448
