type,capacity,n,mincap_v1_1_div_time,t_size_v1,s_size_v1,mincap_v1_time,t_size_v2,s_size_v2,mincap_v2_time,t_size_v1_1,s_size_v1_1,mincap_v1_1_time,t_size_v2_1,s_size_v2_1,mincap_v2_1_time,t_size_v1_1_div,s_size_v1_1_div,mincap_v1_1_div_time,t_size_v2_1_cut,s_size_v2_1_cut,mincap_v2_1_cut_time,time_original,time_original_allocation,time_original_prealloc,res_original_alloc,time_ks2_v2_allocation,time_ks2_v2,resOpt_v2,time_ks2_v1_allocation,time_ks2_v1,resOpt_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,resOpt_v1_1,time_ks2_v2_allocation_1,time_ks2_v2_1,resOpt_v2_1,time_ks2_v1_allocation_1_div,time_ks2_v1_1_div,resOpt_v1_1_div,time_ks2_allocation_1_cut,time_ks2_v2_1_cut,resOpt_v2_1_cut,time_ks2_v1_nocol_noalloc,time_fminknap_allocation,time_fminknap,resFmin
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.004301,0.001295,0.002331,5604.003692,0.001153,0.002343,5604.003692,0.001123,0.002315,5604.003692,0.001139,0.002817,5604.003692,0.001364,0.002351,5604.003692,0.000113,0.000244,5870.268395,0.001212,0.002221,5452.449301,0.000000,0.000007,0.000024,5604.003692
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.003289,0.001268,0.003477,6003.668964,0.001872,0.003014,6003.668964,0.001140,0.002927,6003.668964,0.001215,0.002325,6003.668964,0.001162,0.003484,6003.668964,0.000218,0.000530,6408.946962,0.001447,0.002910,5947.720308,0.000001,0.000000,0.000019,6003.668964
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.003047,0.001283,0.002319,5686.490006,0.001166,0.003794,5686.490006,0.001316,0.002322,5686.490006,0.001129,0.002333,5686.490006,0.001165,0.002131,5686.490006,0.000105,0.000235,6041.124782,0.001099,0.002752,5502.988373,0.000001,0.000001,0.000025,5686.490006
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.003573,0.002007,0.002681,7012.096547,0.001139,0.002333,7012.096547,0.001137,0.002621,7012.096547,0.001320,0.002423,7012.096547,0.001265,0.002402,7012.096547,0.000121,0.000264,7429.975991,0.001230,0.002423,6966.853087,0.000000,0.000001,0.000024,7012.096547
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.003164,0.002361,0.003210,5523.503709,0.001370,0.003041,5523.503709,0.001690,0.002847,5523.503709,0.001380,0.003460,5523.503709,0.001729,0.003768,5523.503709,0.000151,0.000331,5844.366466,0.001561,0.002934,5374.529225,0.000000,0.000001,0.000020,5523.503709
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.003542,0.002283,0.002491,5284.412542,0.001133,0.002968,5284.412542,0.001139,0.002304,5284.412542,0.001131,0.002311,5284.412542,0.002347,0.002301,5284.412542,0.000107,0.000243,5609.141382,0.001108,0.002293,5138.004159,0.000000,0.000001,0.000024,5284.412542
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002871,0.001249,0.002353,5772.346020,0.001292,0.003357,5772.346020,0.001207,0.002502,5772.346020,0.001156,0.002136,5772.346020,0.001142,0.002134,5772.346020,0.000105,0.000245,5990.710402,0.001109,0.003368,5633.590475,0.000000,0.000002,0.000043,5772.346020
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.003812,0.001312,0.002307,7679.652504,0.001129,0.002285,7679.652504,0.001168,0.003046,7679.652504,0.002009,0.002599,7679.652504,0.001162,0.002177,7679.652504,0.000106,0.000235,8367.350418,0.001108,0.002386,7511.874559,0.000000,0.000001,0.000048,7679.652504
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.003278,0.001443,0.003343,6048.326525,0.001604,0.002624,6048.326525,0.001129,0.002459,6048.326525,0.001455,0.002450,6048.326525,0.001288,0.002382,6048.326525,0.000118,0.000279,6577.988889,0.001233,0.002441,5887.334292,0.000001,0.000001,0.000026,6048.326525
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.003140,0.001732,0.002775,6772.316507,0.001942,0.002528,6772.316507,0.001263,0.002589,6772.316507,0.001515,0.003266,6772.316507,0.001973,0.005053,6772.316507,0.000303,0.000473,7227.222021,0.001716,0.003155,6675.181711,0.000000,0.000001,0.000029,6772.316507
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.003336,0.001446,0.002497,5724.616701,0.001134,0.002539,5724.616701,0.001143,0.002312,5724.616701,0.001146,0.002147,5724.616701,0.001157,0.002214,5724.616701,0.000113,0.000236,6129.997826,0.001226,0.002202,5653.668164,0.000001,0.000001,0.000021,5724.616701
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002884,0.001249,0.002336,6359.487559,0.001136,0.002431,6359.487559,0.001131,0.002339,6359.487559,0.001175,0.003481,6359.487559,0.001654,0.002467,6359.487559,0.000120,0.000265,6835.650322,0.001239,0.002487,6203.889180,0.000000,0.000000,0.000026,6359.487559
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.003242,0.001412,0.002680,5139.453102,0.001665,0.003541,5139.453102,0.001154,0.002453,5139.453102,0.001144,0.002263,5139.453102,0.001145,0.002158,5139.453102,0.000106,0.000235,5508.149821,0.001125,0.002155,5021.396843,0.000001,0.000000,0.000020,5139.453102
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002978,0.001257,0.002884,5741.544809,0.001336,0.002440,5741.544809,0.001129,0.002344,5741.544809,0.001124,0.002111,5741.544809,0.001147,0.002464,5741.544809,0.000106,0.000236,6070.111757,0.001122,0.002250,5602.667347,0.000000,0.000001,0.000019,5741.544809
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002896,0.001255,0.002381,6193.949452,0.001136,0.002309,6193.949452,0.001178,0.002324,6193.949452,0.001269,0.003464,6193.949452,0.001177,0.002132,6193.949452,0.000106,0.000237,6589.932781,0.001114,0.002281,6047.906268,0.000001,0.000001,0.000022,6193.949452
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002887,0.001252,0.002322,5795.582488,0.001156,0.002915,5795.582488,0.001447,0.002416,5795.582488,0.001374,0.002559,5795.582488,0.001135,0.002135,5795.582488,0.000108,0.000235,6245.709606,0.001138,0.002168,5779.083931,0.000000,0.000000,0.000024,5795.582488
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002988,0.001273,0.002448,5247.360620,0.001129,0.002288,5247.360620,0.001119,0.002525,5247.360620,0.001132,0.002142,5247.360620,0.001147,0.002166,5247.360620,0.000105,0.000318,5726.347076,0.001164,0.002166,5086.154654,0.000001,0.000000,0.000026,5247.360620
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002907,0.001246,0.002330,4751.255367,0.001166,0.002321,4751.255367,0.001157,0.002857,4751.255367,0.001170,0.002157,4751.255367,0.001131,0.002191,4751.255367,0.000105,0.000236,5144.317355,0.001159,0.002240,4718.302989,0.000000,0.000000,0.000022,4751.255367
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002912,0.001536,0.002310,6469.788555,0.001123,0.002315,6469.788555,0.001143,0.002424,6469.788555,0.001183,0.002166,6469.788555,0.001172,0.002195,6469.788555,0.000117,0.000238,6937.444372,0.001152,0.002174,6322.772612,0.000000,0.000000,0.000021,6469.788555
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002881,0.001244,0.002320,4843.643948,0.001160,0.002321,4843.643948,0.001206,0.002322,4843.643948,0.001166,0.002161,4843.643948,0.001179,0.002159,4843.643948,0.000111,0.000236,5107.804158,0.001162,0.002190,4726.973743,0.000000,0.000000,0.000020,4843.643948
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.003382,0.001255,0.002298,5878.753808,0.001127,0.002299,5878.753808,0.001147,0.002370,5878.753808,0.001161,0.002217,5878.753808,0.001757,0.003157,5878.753808,0.000109,0.000264,6369.478327,0.001111,0.002154,5720.344444,0.000001,0.000000,0.000020,5878.753808
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002854,0.001250,0.002293,5178.037327,0.002419,0.002390,5178.037327,0.001133,0.002320,5178.037327,0.001128,0.002226,5178.037327,0.001123,0.002524,5178.037327,0.000110,0.000257,5539.821575,0.001131,0.002377,5080.354555,0.000000,0.000000,0.000019,5178.037327
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002852,0.001286,0.002291,4403.992871,0.001137,0.002346,4403.992871,0.001407,0.002356,4403.992871,0.001127,0.002684,4403.992871,0.001129,0.002258,4403.992871,0.000112,0.000244,4797.453700,0.001143,0.002233,4373.505008,0.000001,0.000000,0.000021,4403.992871
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002941,0.001250,0.002358,6127.529949,0.001138,0.002354,6127.529949,0.002054,0.002520,6127.529949,0.001133,0.002130,6127.529949,0.001158,0.002137,6127.529949,0.000113,0.000241,6575.680773,0.001152,0.002270,5999.915241,0.000000,0.000000,0.000025,6127.529949
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.003015,0.001253,0.002284,5417.791380,0.001153,0.002342,5417.791380,0.001158,0.002350,5417.791380,0.001180,0.002275,5417.791380,0.001186,0.002190,5417.791380,0.000111,0.000236,5746.467212,0.001277,0.003536,5315.116579,0.000001,0.000001,0.000021,5417.791380
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002928,0.001252,0.002280,5127.712225,0.001455,0.003581,5127.712225,0.001210,0.002312,5127.712225,0.001131,0.002138,5127.712225,0.001132,0.002146,5127.712225,0.000110,0.000236,5373.000999,0.001342,0.002218,5014.708289,0.000001,0.000000,0.000020,5127.712225
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002855,0.001252,0.002303,5836.435351,0.001145,0.002304,5836.435351,0.001158,0.002851,5836.435351,0.001156,0.002152,5836.435351,0.001142,0.002186,5836.435351,0.000108,0.000238,6282.481246,0.001117,0.002210,5718.147699,0.000000,0.000001,0.000022,5836.435351
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002894,0.001327,0.002319,5038.379096,0.001128,0.002317,5038.379096,0.001150,0.002326,5038.379096,0.001167,0.002161,5038.379096,0.001160,0.002300,5038.379096,0.000113,0.000237,5446.389600,0.001169,0.002187,4883.618751,0.000000,0.000001,0.000019,5038.379096
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002888,0.001292,0.002356,5636.535168,0.001171,0.002331,5636.535168,0.001216,0.002325,5636.535168,0.001141,0.002136,5636.535168,0.001132,0.002140,5636.535168,0.000113,0.000236,5963.464417,0.001128,0.002211,5521.551192,0.000000,0.000001,0.000019,5636.535168
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.003292,0.001256,0.002309,6008.003711,0.001148,0.002313,6008.003711,0.001229,0.002345,6008.003711,0.001129,0.002121,6008.003711,0.001183,0.002136,6008.003711,0.000118,0.000237,6483.916589,0.001178,0.002253,5989.034334,0.000001,0.000000,0.000019,6008.003711
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002852,0.001268,0.002289,5856.731321,0.001153,0.002382,5856.731321,0.001172,0.002331,5856.731321,0.001169,0.002227,5856.731321,0.001168,0.002174,5856.731321,0.000113,0.000237,6208.488925,0.001132,0.002179,5685.130156,0.000000,0.000000,0.000020,5856.731321
uncorr,600,600,0.060204,601,598,0.425490,601,599,0.267842,601,598,0.436701,601,599,0.260050,61,61,0.060204,601,599,0.302223,0.002986,0.001260,0.002330,5145.112217,0.001159,0.002288,5145.112217,0.001207,0.002384,5145.112217,0.001160,0.002772,5145.112217,0.001425,0.002191,5145.112217,0.000105,0.000237,5440.578840,0.001141,0.002210,5056.331274,0.000000,0.000001,0.000022,5145.112217
