type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.009522,0.005867,0.005726,0.009889,0.003388,15468.374207,15468.374207,15468.374207,63213.243203,13352.352023
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.005745,0.007130,0.002862,0.009794,0.004518,21667.378847,21667.378847,21667.378847,66335.258800,19592.507356
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003260,0.004709,0.004765,0.008857,0.004097,14721.058419,14721.058419,14721.058419,70609.364500,13482.285023
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003607,0.005795,0.002967,0.007340,0.002500,21104.019717,21104.019717,21104.019717,66536.320782,18640.901646
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003289,0.004733,0.002829,0.007284,0.002506,16335.306687,16335.306687,16335.306687,56320.672419,15000.638288
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003223,0.004784,0.002847,0.007221,0.002493,22306.664265,22306.664265,22306.664265,64669.461816,21231.351841
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003419,0.004736,0.002839,0.007255,0.002398,22299.100358,22299.100358,22299.100358,64487.616601,21053.200410
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003254,0.005474,0.003120,0.008295,0.002966,20731.116581,20731.116581,20731.116581,73013.978071,18386.391671
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003536,0.005384,0.002849,0.008756,0.005229,19735.331732,19735.331732,19735.331732,65155.535245,17769.810334
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.005748,0.006511,0.002885,0.007329,0.002480,19119.830579,19119.830579,19119.830579,65648.082620,17059.991158
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003268,0.004776,0.002785,0.009467,0.004557,23048.808715,23048.808715,23048.808715,61981.434714,20775.290910
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.005307,0.006274,0.003148,0.007593,0.002777,19959.613099,19959.613099,19959.613099,63113.545014,18616.128052
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003224,0.005004,0.003765,0.007281,0.002818,17297.964152,17297.964152,17297.964152,70161.462929,16641.650142
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003936,0.005417,0.005265,0.009510,0.002621,22709.015117,22709.015117,22709.015117,73300.482936,20778.725896
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004151,0.004824,0.002838,0.008347,0.002459,18959.672830,18959.672830,18959.672830,66861.821401,18133.428737
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003337,0.005585,0.002867,0.011208,0.002682,15847.472089,15847.472089,15847.472089,56545.900738,14654.601516
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003311,0.005519,0.002934,0.007306,0.002577,18121.628258,18121.628258,18121.628258,66625.932328,17463.866568
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003343,0.005025,0.004164,0.009785,0.002524,16611.748096,16611.748096,16611.748096,55866.504124,14983.783719
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004180,0.007413,0.002809,0.010871,0.004630,14779.994485,14779.994485,14779.994485,59009.803208,13040.457243
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004877,0.005115,0.002887,0.007273,0.002403,18276.468422,18276.468422,18276.468422,61582.013270,16360.467184
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003352,0.005036,0.004949,0.008059,0.004056,14011.740986,14011.740986,14011.740986,54725.674687,13628.992156
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004824,0.005642,0.003152,0.008201,0.002589,23125.758596,23125.758596,23125.758596,73108.773904,21352.511495
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003294,0.005070,0.003077,0.007604,0.002589,21823.443464,21823.443464,21823.443464,76271.129435,21106.433421
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003470,0.004954,0.003410,0.008719,0.002590,19070.976906,19070.976906,19070.976906,62722.562308,18087.361105
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003443,0.004784,0.003044,0.007830,0.002547,16254.224859,16254.224859,16254.224859,54382.988878,14797.251906
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003534,0.006034,0.002889,0.007198,0.002394,22029.114163,22029.114163,22029.114163,68764.732328,19269.905560
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003284,0.005115,0.003709,0.008045,0.003927,19966.929269,19966.929269,19966.929269,62870.278714,19295.579373
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003700,0.005464,0.004134,0.008084,0.002455,20986.651760,20986.651760,20986.651760,61344.382524,19560.431056
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.005375,0.005760,0.004508,0.009866,0.004463,12927.372613,12927.372613,12927.372613,49066.621518,11095.261135
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.005095,0.006429,0.003283,0.008842,0.002642,17151.927665,17151.927665,17151.927665,64891.592059,15082.205425
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003501,0.004731,0.003161,0.008408,0.004309,20773.696350,20773.696350,20773.696350,62089.087940,18169.501931
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.005240,0.004837,0.003467,0.011020,0.003003,22973.151317,22973.151317,22973.151317,75095.802396,20804.985110
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.006263,0.004951,0.003745,0.010031,0.006023,16559.556097,16559.556097,16559.556097,64222.334031,14827.479566
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003846,0.006991,0.002920,0.007456,0.004538,16434.748101,16434.748101,16434.748101,58320.786905,14420.777821
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003740,0.005646,0.006422,0.007830,0.003190,21055.379276,21055.379276,21055.379276,73970.952741,20393.210526
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003988,0.005373,0.004817,0.010321,0.004741,16928.750505,16928.750505,16928.750505,52068.132277,15171.842626
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004462,0.004909,0.003892,0.007584,0.004469,17953.084292,17953.084292,17953.084292,53266.280477,17919.443428
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003339,0.005772,0.003928,0.009436,0.002430,24453.875714,24453.875714,24453.875714,65850.710920,23719.474427
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003394,0.004809,0.002848,0.007196,0.002449,15274.010374,15274.010374,15274.010374,57108.033905,14038.131167
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003615,0.004769,0.002810,0.007584,0.002501,18392.465027,18392.465027,18392.465027,69672.454299,18033.238617
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003230,0.004815,0.005579,0.007144,0.002407,22697.863010,22697.863010,22697.863010,58930.441909,21917.784702
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003234,0.004773,0.002888,0.007192,0.002424,20605.557841,20605.557841,20605.557841,63844.809705,17504.155533
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003501,0.004968,0.002816,0.008594,0.002706,21844.428463,21844.428463,21844.428463,70609.265622,21394.408189
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003266,0.005314,0.003007,0.007220,0.005169,13997.407642,13997.407642,13997.407642,56898.871794,13237.500277
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004111,0.005016,0.003058,0.008270,0.002922,19300.582508,19300.582508,19300.582508,68245.209075,17114.721552
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004046,0.004742,0.003022,0.007585,0.002423,19290.633263,19290.633263,19290.633263,57035.738087,17132.981832
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004308,0.005737,0.004006,0.007489,0.002697,15477.401358,15477.401358,15477.401358,62343.793444,14006.644271
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003687,0.004830,0.003347,0.007424,0.002407,18602.117938,18602.117938,18602.117938,60335.163883,17548.453977
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004590,0.005483,0.003254,0.008454,0.002400,18168.740487,18168.740487,18168.740487,56113.088409,17410.584157
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004104,0.005483,0.002850,0.008133,0.002402,25027.198127,25027.198127,25027.198127,68676.117061,22924.650444
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003276,0.005294,0.003063,0.008914,0.003029,18186.239731,18186.239731,18186.239731,63388.867672,15594.288440
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003633,0.005379,0.003603,0.007350,0.002497,20104.927717,20104.927717,20104.927717,65604.188656,17548.423442
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004542,0.004921,0.002811,0.010922,0.002464,18175.594657,18175.594657,18175.594657,55024.792968,16902.425978
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004105,0.007123,0.007834,0.017566,0.004212,20358.426598,20358.426598,20358.426598,69370.409709,18330.749739
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.009988,0.011045,0.006756,0.013568,0.002961,19710.662587,19710.662587,19710.662587,67199.796116,18562.293693
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003755,0.006176,0.006761,0.018279,0.005708,15687.211297,15687.211297,15687.211297,49684.741419,14275.624762
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.007947,0.010129,0.008071,0.011803,0.002443,25798.869974,25798.869974,25798.869974,73824.439440,23893.139508
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003280,0.007185,0.002867,0.010924,0.003080,17753.073140,17753.073140,17753.073140,58016.786229,17176.414456
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004120,0.006185,0.002902,0.007633,0.002390,22099.248396,22099.248396,22099.248396,68972.907429,20338.092600
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004701,0.006377,0.002869,0.007368,0.002423,24972.841187,24972.841187,24972.841187,72068.158345,22394.396854
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003315,0.004972,0.002929,0.007165,0.002482,18904.230381,18904.230381,18904.230381,55130.671549,17663.644280
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003282,0.004716,0.002814,0.007275,0.002415,22530.006141,22530.006141,22530.006141,64017.840963,19218.522625
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003233,0.004736,0.002819,0.007202,0.002655,19270.676321,19270.676321,19270.676321,57097.797110,19022.280278
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003541,0.004768,0.002848,0.007314,0.003195,16361.688007,16361.688007,16361.688007,61261.361667,14404.454873
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003330,0.004747,0.002862,0.008042,0.002494,25955.919500,25955.919500,25955.919500,70101.883023,24227.524202
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003280,0.004739,0.002824,0.007180,0.002399,15859.467703,15859.467703,15859.467703,53983.877448,13623.141645
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003433,0.004681,0.002841,0.007181,0.002372,22991.506631,22991.506631,22991.506631,71953.318914,20197.325717
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003239,0.006739,0.002913,0.007198,0.002941,19904.218337,19904.218337,19904.218337,64331.192673,17879.055959
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.005122,0.010339,0.004119,0.017943,0.005183,17812.288945,17812.288945,17812.288945,62938.870947,15808.754422
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.005412,0.008944,0.003544,0.013816,0.006021,14446.379896,14446.379896,14446.379896,55761.957131,13520.564792
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.006069,0.010446,0.002925,0.007242,0.004073,13715.136273,13715.136273,13715.136273,57383.702767,12763.433787
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003250,0.004760,0.003247,0.007181,0.002468,22696.761752,22696.761752,22696.761752,69856.761055,20704.771357
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004288,0.005981,0.003148,0.008291,0.003064,25457.738046,25457.738046,25457.738046,75691.123570,23884.221784
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003749,0.005397,0.002834,0.008728,0.002391,21568.761988,21568.761988,21568.761988,69745.105426,20103.916206
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003278,0.005411,0.002852,0.009251,0.003344,19445.109104,19445.109104,19445.109104,58576.696948,17050.943251
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.004052,0.004765,0.002788,0.007757,0.002596,17887.612401,17887.612401,17887.612401,63373.791555,16655.660226
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003902,0.006737,0.002864,0.011340,0.003362,18684.805272,18684.805272,18684.805272,63362.684929,17045.516150
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.005551,0.006737,0.002956,0.007216,0.002369,24629.014478,24629.014478,24629.014478,78741.668557,21986.002071
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003532,0.005943,0.004760,0.009967,0.003970,18442.879933,18442.879933,18442.879933,66604.042682,16721.212923
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.005410,0.004840,0.002830,0.007241,0.002399,18725.211548,18725.211548,18725.211548,59799.282455,18430.334998
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003705,0.006696,0.003005,0.008512,0.002467,21857.973382,21857.973382,21857.973382,63421.264990,20672.660770
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003962,0.006033,0.003774,0.009658,0.003004,17821.939573,17821.939573,17821.939573,57047.394248,17237.520704
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003395,0.006445,0.002891,0.008056,0.002940,22361.879888,22361.879888,22361.879888,72188.517691,20375.234406
uncorr,5000,100,5001,5001,4211,4405,5001,5001,2729,3637,0.097136,0.059585,0.000133,0.083152,0.003359,0.008905,0.002815,0.007230,0.002480,19987.404981,19987.404981,19987.404981,63587.586612,17572.189091
