type,capacity,n,mincap_v1_1_div_time,t_size_v1,s_size_v1,mincap_v1_time,t_size_v2,s_size_v2,mincap_v2_time,t_size_v1_1,s_size_v1_1,mincap_v1_1_time,t_size_v2_1,s_size_v2_1,mincap_v2_1_time,t_size_v1_1_div,s_size_v1_1_div,mincap_v1_1_div_time,t_size_v2_1_cut,s_size_v2_1_cut,mincap_v2_1_cut_time,time_original,time_original_allocation,time_original_prealloc,res_original_alloc,time_ks2_v2_allocation,time_ks2_v2,resOpt_v2,time_ks2_v1_allocation,time_ks2_v1,resOpt_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,resOpt_v1_1,time_ks2_v2_allocation_1,time_ks2_v2_1,resOpt_v2_1,time_ks2_v1_allocation_1_div,time_ks2_v1_1_div,resOpt_v1_1_div,time_ks2_allocation_1_cut,time_ks2_v2_1_cut,resOpt_v2_1_cut,time_ks2_v1_nocol_noalloc,time_fminknap_allocation,time_fminknap,resFmin
uncorr,4500,100,0.001217,4501,4223,0.090536,4501,4376,0.048717,4501,4223,0.078333,4501,4376,0.062575,46,46,0.001217,4501,4376,0.060618,0.003733,0.001059,0.003073,18767.335940,0.000818,0.002985,18767.335940,0.000796,0.003174,18767.335940,0.000799,0.002902,18767.335940,0.001263,0.004866,18767.335940,0.000018,0.000049,19435.790428,0.001157,0.003243,17306.710345,0.000001,0.000014,0.000009,18767.335940
uncorr,4500,100,0.001217,4501,4223,0.090536,4501,4376,0.048717,4501,4223,0.078333,4501,4376,0.062575,46,46,0.001217,4501,4376,0.060618,0.003868,0.008350,0.005008,21205.513359,0.001274,0.011778,21205.513359,0.000821,0.004258,21205.513359,0.001187,0.005218,21205.513359,0.001086,0.003674,21205.513359,0.000016,0.000034,21877.839040,0.000825,0.002724,20167.815782,0.000000,0.000001,0.000009,21205.513359
uncorr,4500,100,0.001217,4501,4223,0.090536,4501,4376,0.048717,4501,4223,0.078333,4501,4376,0.062575,46,46,0.001217,4501,4376,0.060618,0.002991,0.001042,0.003000,25876.813174,0.000801,0.003000,25876.813174,0.000778,0.003404,25876.813174,0.000839,0.002845,25876.813174,0.000805,0.002739,25876.813174,0.000012,0.000035,26551.995431,0.000818,0.002714,24244.454890,0.000000,0.000001,0.000009,25876.813174
uncorr,4500,100,0.001217,4501,4223,0.090536,4501,4376,0.048717,4501,4223,0.078333,4501,4376,0.062575,46,46,0.001217,4501,4376,0.060618,0.002944,0.001043,0.002907,20461.516079,0.000804,0.003046,20461.516079,0.000853,0.003147,20461.516079,0.000786,0.002785,20461.516079,0.000804,0.002714,20461.516079,0.000012,0.000033,20645.526595,0.000816,0.002748,18539.778458,0.000000,0.000000,0.000005,20461.516079
uncorr,4500,100,0.001217,4501,4223,0.090536,4501,4376,0.048717,4501,4223,0.078333,4501,4376,0.062575,46,46,0.001217,4501,4376,0.060618,0.003004,0.001085,0.002904,23141.929993,0.000843,0.002983,23141.929993,0.000776,0.003112,23141.929993,0.000773,0.002875,23141.929993,0.000800,0.002706,23141.929993,0.000012,0.000034,23599.248952,0.000804,0.002737,23012.949662,0.000001,0.000000,0.000007,23141.929993
uncorr,4500,100,0.001217,4501,4223,0.090536,4501,4376,0.048717,4501,4223,0.078333,4501,4376,0.062575,46,46,0.001217,4501,4376,0.060618,0.002939,0.001051,0.002894,20826.434496,0.000802,0.003099,20826.434496,0.000776,0.003099,20826.434496,0.000775,0.002846,20826.434496,0.000826,0.002984,20826.434496,0.000013,0.000034,21068.887561,0.000824,0.003932,20337.791611,0.000000,0.000000,0.000009,20826.434496
uncorr,4500,100,0.001217,4501,4223,0.090536,4501,4376,0.048717,4501,4223,0.078333,4501,4376,0.062575,46,46,0.001217,4501,4376,0.060618,0.005016,0.001149,0.004884,19281.030283,0.001235,0.006323,19281.030283,0.001158,0.006285,19281.030283,0.001134,0.005109,19281.030283,0.001689,0.005787,19281.030283,0.000023,0.000050,19544.802828,0.001218,0.003805,19091.595622,0.000000,0.000001,0.000007,19281.030283
uncorr,4500,100,0.001217,4501,4223,0.090536,4501,4376,0.048717,4501,4223,0.078333,4501,4376,0.062575,46,46,0.001217,4501,4376,0.060618,0.005631,0.001437,0.004210,18915.470717,0.001064,0.005278,18915.470717,0.001244,0.005192,18915.470717,0.001244,0.004352,18915.470717,0.001091,0.004071,18915.470717,0.000026,0.000056,19253.004844,0.001416,0.004917,17556.832350,0.000000,0.000001,0.000012,18915.470717
uncorr,4500,100,0.001217,4501,4223,0.090536,4501,4376,0.048717,4501,4223,0.078333,4501,4376,0.062575,46,46,0.001217,4501,4376,0.060618,0.004681,0.001289,0.003856,19118.224719,0.001046,0.003503,19118.224719,0.000881,0.003127,19118.224719,0.000776,0.002884,19118.224719,0.000947,0.002875,19118.224719,0.000013,0.000034,19677.028084,0.000803,0.002718,17381.783390,0.000000,0.000001,0.000010,19118.224719
uncorr,4500,100,0.001217,4501,4223,0.090536,4501,4376,0.048717,4501,4223,0.078333,4501,4376,0.062575,46,46,0.001217,4501,4376,0.060618,0.003021,0.001067,0.003005,24228.645857,0.000805,0.003133,24228.645857,0.000785,0.003184,24228.645857,0.000779,0.002800,24228.645857,0.000815,0.002710,24228.645857,0.000013,0.000034,24678.405983,0.000823,0.002866,23095.379165,0.000000,0.000000,0.000010,24228.645857
uncorr,4500,100,0.001217,4501,4223,0.090536,4501,4376,0.048717,4501,4223,0.078333,4501,4376,0.062575,46,46,0.001217,4501,4376,0.060618,0.002941,0.001092,0.002900,23583.869496,0.000803,0.003020,23583.869496,0.000786,0.003845,23583.869496,0.000891,0.003187,23583.869496,0.000903,0.003022,23583.869496,0.000015,0.000037,24299.619761,0.000897,0.003214,23336.092792,0.000000,0.000000,0.000011,23583.869496
uncorr,4500,100,0.001217,4501,4223,0.090536,4501,4376,0.048717,4501,4223,0.078333,4501,4376,0.062575,46,46,0.001217,4501,4376,0.060618,0.004412,0.001752,0.004100,27959.439844,0.001031,0.003327,27959.439844,0.000906,0.003174,27959.439844,0.000781,0.002893,27959.439844,0.000808,0.003633,27959.439844,0.000014,0.000037,28563.893384,0.000936,0.005249,25736.103331,0.000001,0.000001,0.000011,27959.439844
