type,capacity,n,mincap_v1_1_div_time,t_size_v1,s_size_v1,mincap_v1_time,t_size_v2,s_size_v2,mincap_v2_time,t_size_v1_1,s_size_v1_1,mincap_v1_1_time,t_size_v2_1,s_size_v2_1,mincap_v2_1_time,t_size_v1_1_div,s_size_v1_1_div,mincap_v1_1_div_time,t_size_v2_1_cut,s_size_v2_1_cut,mincap_v2_1_cut_time,time_original,time_original_allocation,time_original_prealloc,res_original_alloc,time_ks2_v2_allocation,time_ks2_v2,resOpt_v2,time_ks2_v1_allocation,time_ks2_v1,resOpt_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,resOpt_v1_1,time_ks2_v2_allocation_1,time_ks2_v2_1,resOpt_v2_1,time_ks2_v1_allocation_1_div,time_ks2_v1_1_div,resOpt_v1_1_div,time_ks2_allocation_1_cut,time_ks2_v2_1_cut,resOpt_v2_1_cut,time_ks2_v1_nocol_noalloc,time_fminknap_allocation,time_fminknap,resFmin
uncorr,2800,100,0.000840,2801,2619,0.055964,2801,2691,0.031150,2801,2619,0.055648,2801,2691,0.037206,29,29,0.000840,2801,2691,0.043929,0.003262,0.000748,0.002622,15217.625892,0.000597,0.002957,15217.625892,0.000786,0.003051,15217.625892,0.000748,0.002578,15217.625892,0.000646,0.002916,15217.625892,0.000016,0.000023,15604.785863,0.000682,0.002521,14175.783495,0.000000,0.000014,0.000007,15217.625892
uncorr,2800,100,0.000840,2801,2619,0.055964,2801,2691,0.031150,2801,2619,0.055648,2801,2691,0.037206,29,29,0.000840,2801,2691,0.043929,0.002270,0.000811,0.003249,12829.987727,0.000604,0.002201,12829.987727,0.000510,0.002905,12829.987727,0.000654,0.002643,12829.987727,0.000688,0.002266,12829.987727,0.000009,0.000022,13100.867967,0.000536,0.001632,12030.330869,0.000000,0.000000,0.000009,12829.987727
uncorr,2800,100,0.000840,2801,2619,0.055964,2801,2691,0.031150,2801,2619,0.055648,2801,2691,0.037206,29,29,0.000840,2801,2691,0.043929,0.001832,0.000730,0.001943,12511.452963,0.000511,0.001952,12511.452963,0.000479,0.001955,12511.452963,0.000488,0.001693,12511.452963,0.000493,0.001669,12511.452963,0.000008,0.000022,12923.046395,0.000507,0.001657,11367.493973,0.000000,0.000001,0.000007,12511.452963
uncorr,2800,100,0.000840,2801,2619,0.055964,2801,2691,0.031150,2801,2619,0.055648,2801,2691,0.037206,29,29,0.000840,2801,2691,0.043929,0.001837,0.000658,0.001890,9478.512144,0.000527,0.001972,9478.512144,0.000479,0.001942,9478.512144,0.000491,0.001692,9478.512144,0.000495,0.001780,9478.512144,0.000009,0.000022,9542.423377,0.000509,0.001712,8714.992488,0.000000,0.000001,0.000014,9478.512144
uncorr,2800,100,0.000840,2801,2619,0.055964,2801,2691,0.031150,2801,2619,0.055648,2801,2691,0.037206,29,29,0.000840,2801,2691,0.043929,0.001839,0.000658,0.001871,12240.918698,0.000493,0.001921,12240.918698,0.000481,0.001961,12240.918698,0.000482,0.001717,12240.918698,0.000503,0.001646,12240.918698,0.000008,0.000022,12414.986145,0.000496,0.001636,11458.515765,0.000000,0.000000,0.000004,12240.918698
uncorr,2800,100,0.000840,2801,2619,0.055964,2801,2691,0.031150,2801,2619,0.055648,2801,2691,0.037206,29,29,0.000840,2801,2691,0.043929,0.001797,0.000668,0.001973,13357.998538,0.000518,0.002033,13357.998538,0.000504,0.002200,13357.998538,0.000624,0.002264,13357.998538,0.000499,0.001711,13357.998538,0.000009,0.000022,13858.105671,0.000537,0.001680,12247.452680,0.000000,0.000000,0.000009,13357.998538
uncorr,2800,100,0.000840,2801,2619,0.055964,2801,2691,0.031150,2801,2619,0.055648,2801,2691,0.037206,29,29,0.000840,2801,2691,0.043929,0.002049,0.000746,0.001960,11008.894241,0.000510,0.001939,11008.894241,0.000507,0.001978,11008.894241,0.000506,0.001647,11008.894241,0.000504,0.001672,11008.894241,0.000009,0.000023,11151.050826,0.000624,0.001674,10345.509170,0.000001,0.000000,0.000006,11008.894241
uncorr,2800,100,0.000840,2801,2619,0.055964,2801,2691,0.031150,2801,2619,0.055648,2801,2691,0.037206,29,29,0.000840,2801,2691,0.043929,0.001949,0.000674,0.001823,12222.338574,0.000501,0.001929,12222.338574,0.000594,0.002209,12222.338574,0.000615,0.001901,12222.338574,0.000679,0.001740,12222.338574,0.000015,0.000022,12442.101269,0.000726,0.002829,11875.205370,0.000000,0.000000,0.000008,12222.338574
uncorr,2800,100,0.000840,2801,2619,0.055964,2801,2691,0.031150,2801,2619,0.055648,2801,2691,0.037206,29,29,0.000840,2801,2691,0.043929,0.002025,0.000739,0.002250,14028.096804,0.000625,0.002409,14028.096804,0.000591,0.002183,14028.096804,0.000537,0.001894,14028.096804,0.000553,0.001905,14028.096804,0.000010,0.000026,13826.669889,0.000553,0.002019,13159.357946,0.000001,0.000000,0.000011,14028.096804
uncorr,2800,100,0.000840,2801,2619,0.055964,2801,2691,0.031150,2801,2619,0.055648,2801,2691,0.037206,29,29,0.000840,2801,2691,0.043929,0.002028,0.000851,0.002887,12423.162433,0.000786,0.003136,12423.162433,0.000793,0.002991,12423.162433,0.000678,0.002166,12423.162433,0.000648,0.001841,12423.162433,0.000009,0.000022,12531.796599,0.000507,0.001673,11420.282157,0.000000,0.000000,0.000005,12423.162433
