typename,time_original,time_columOpt_prealloc,time_columOpt_prealloc_V1,time_fminknap,resOpt_v1,resOpt,resFmin
almost,0.000000,0.043143,0.043527,0.000008,128138.989256,128138.989256,128138.989256
almost,0.000000,0.043589,0.043295,0.000011,124751.880421,124751.880421,124751.880421
almost,0.000000,0.045336,0.044504,0.000010,109404.829772,109404.829772,109404.829772
almost,0.000001,0.043448,0.042854,0.000012,122336.739109,122336.739109,122336.739109
almost,0.000001,0.053321,0.045155,0.000013,128235.060705,128235.060705,128235.060705
almost,0.000000,0.042954,0.043476,0.000007,124436.503302,124436.503302,124436.503302
almost,0.000000,0.044145,0.043472,0.000014,125586.042412,125586.042412,125586.042412
almost,0.000000,0.043160,0.043194,0.000010,128984.660621,128984.660621,128984.660621
almost,0.000000,0.043374,0.042925,0.000011,110698.309096,110698.309096,110698.309096
almost,0.000000,0.042487,0.043163,0.000012,110324.353347,110324.353347,110324.353347
almost,0.000000,0.043281,0.045170,0.000016,109477.980390,109477.980390,109477.980390
almost,0.000000,0.042983,0.043328,0.000012,136252.980197,136252.980197,136252.980197
almost,0.000000,0.042886,0.042861,0.000011,124677.958243,124677.958243,124677.958243
almost,0.000000,0.043199,0.043252,0.000018,122277.442332,122277.442332,122277.442332
almost,0.000000,0.042784,0.046833,0.000009,116666.161381,116666.161381,116666.161381
almost,0.000000,0.042596,0.043294,0.000009,101231.839288,101231.839288,101231.839288
almost,0.000000,0.044096,0.043240,0.000010,115017.753705,115017.753705,115017.753705
almost,0.000001,0.043151,0.043997,0.000010,99398.080998,99398.080998,99398.080998
almost,0.000000,0.044027,0.043851,0.000017,118388.954045,118388.954045,118388.954045
almost,0.000000,0.043532,0.043467,0.000007,111050.772747,111050.772747,111050.772747
almost,0.000000,0.042908,0.043148,0.000016,125074.281018,125074.281018,125074.281018
almost,0.000000,0.042857,0.042674,0.000008,119087.016638,119087.016638,119087.016638
almost,0.000000,0.042994,0.043048,0.000010,109615.673554,109615.673554,109615.673554
almost,0.000000,0.043941,0.043245,0.000013,131530.782913,131530.782913,131530.782913
almost,0.000000,0.042684,0.045569,0.000011,132634.582614,132634.582614,132634.582614
almost,0.000000,0.042570,0.042916,0.000011,119196.804037,119196.804037,119196.804037
almost,0.000000,0.043405,0.065689,0.000009,130689.661511,130689.661511,130689.661511
almost,0.000000,0.043871,0.043693,0.000010,110378.891921,110378.891921,110378.891921
almost,0.000001,0.043627,0.043061,0.000010,117097.796869,117097.796869,117097.796869
almost,0.000001,0.042652,0.042951,0.000028,137501.161283,137501.161283,137501.161283
almost,0.000000,0.043200,0.043059,0.000012,125864.837007,125864.837007,125864.837007
almost,0.000000,0.042899,0.043395,0.000008,114047.092822,114047.092822,114047.092822
almost,0.000000,0.044783,0.043168,0.000010,111551.924310,111551.924310,111551.924310
almost,0.000000,0.042757,0.043009,0.000012,110501.121921,110501.121921,110501.121921
almost,0.000000,0.043161,0.043859,0.000011,123592.751936,123592.751936,123592.751936
almost,0.000000,0.042659,0.047301,0.000015,115675.603694,115675.603694,115675.603694
almost,0.000000,0.043045,0.043344,0.000008,106668.930004,106668.930004,106668.930004
almost,0.000000,0.043229,0.043177,0.000010,141148.711456,141148.711456,141148.711456
almost,0.000000,0.042798,0.043363,0.000013,111792.468024,111792.468024,111792.468024
almost,0.000001,0.043094,0.052937,0.000014,130381.249938,130381.249938,130381.249938
almost,0.000000,0.042925,0.043230,0.000010,133301.676322,133301.676322,133301.676322
almost,0.000000,0.042919,0.043047,0.000012,115523.820799,115523.820799,115523.820799
almost,0.000000,0.042937,0.043518,0.000010,110359.781272,110359.781272,110359.781272
almost,0.000000,0.062269,0.046071,0.000008,129017.964832,129017.964832,129017.964832
almost,0.000000,0.051962,0.044252,0.000012,122965.993304,122965.993304,122965.993304
almost,0.000000,0.053188,0.043888,0.000010,139432.762166,139432.762166,139432.762166
almost,0.000000,0.045917,0.043289,0.000011,111782.480427,111782.480427,111782.480427
almost,0.000000,0.050715,0.043999,0.000012,136867.071741,136867.071741,136867.071741
almost,0.000000,0.042957,0.043564,0.000011,116875.961456,116875.961456,116875.961456
almost,0.000000,0.042875,0.043976,0.000014,110452.214354,110452.214354,110452.214354
almost,0.000000,0.042881,0.043345,0.000013,116909.656418,116909.656418,116909.656418
almost,0.000001,0.049776,0.053007,0.000015,131544.411776,131544.411776,131544.411776
almost,0.000001,0.043283,0.043309,0.000011,143215.674486,143215.674486,143215.674486
almost,0.000000,0.043258,0.045285,0.000011,95947.075770,95947.075770,95947.075770
almost,0.000000,0.044003,0.042901,0.000011,126562.255732,126562.255732,126562.255732
almost,0.000000,0.042801,0.044512,0.000014,110719.901512,110719.901512,110719.901512
almost,0.000000,0.042761,0.043091,0.000011,123536.732323,123536.732323,123536.732323
almost,0.000000,0.042811,0.043290,0.000014,123390.687430,123390.687430,123390.687430
almost,0.000000,0.043443,0.043106,0.000009,123368.884463,123368.884463,123368.884463
almost,0.000000,0.042868,0.045613,0.000014,118991.629301,118991.629301,118991.629301
almost,0.000000,0.044904,0.043592,0.000010,125844.373087,125844.373087,125844.373087
almost,0.000000,0.042856,0.043695,0.000010,102023.052686,102023.052686,102023.052686
almost,0.000000,0.043248,0.043133,0.000009,121268.896188,121268.896188,121268.896188
almost,0.000000,0.042836,0.044345,0.000011,97524.771142,97524.771142,97524.771142
almost,0.000000,0.045586,0.043789,0.000011,135774.805158,135774.805158,135774.805158
almost,0.000000,0.042759,0.042881,0.000014,127360.826713,127360.826713,127360.826713
almost,0.000000,0.043148,0.043617,0.000008,119082.891818,119082.891818,119082.891818
almost,0.000000,0.044287,0.043388,0.000013,124555.803243,124555.803243,124555.803243
almost,0.000001,0.044992,0.044092,0.000014,109936.336724,109936.336724,109936.336724
almost,0.000000,0.043167,0.043279,0.000014,125635.118734,125635.118734,125635.118734
almost,0.000000,0.042911,0.043014,0.000011,120577.572232,120577.572232,120577.572232
almost,0.000000,0.042632,0.043394,0.000015,113502.456875,113502.456875,113502.456875
almost,0.000000,0.042935,0.044076,0.000025,123340.352129,123340.352129,123340.352129
almost,0.000000,0.043191,0.043872,0.000009,127915.394425,127915.394425,127915.394425
almost,0.000001,0.043050,0.044091,0.000013,141455.574123,141455.574123,141455.574123
almost,0.000000,0.043051,0.044174,0.000006,137144.232550,137144.232550,137144.232550
almost,0.000001,0.042951,0.044601,0.000009,131665.172731,131665.172731,131665.172731
almost,0.000001,0.043058,0.043711,0.000010,142545.335228,142545.335228,142545.335228
almost,0.000000,0.042770,0.043429,0.000008,116867.379798,116867.379798,116867.379798
almost,0.000000,0.042963,0.043295,0.000013,129440.001147,129475.791737,129475.791737
almost,0.000000,0.042803,0.042987,0.000010,132877.231017,132877.231017,132877.231017
almost,0.000000,0.043251,0.043078,0.000012,129835.987205,129835.987205,129835.987205
almost,0.000000,0.042860,0.045052,0.000011,109229.316813,109229.316813,109229.316813
almost,0.000000,0.042754,0.046206,0.000010,129519.740622,129519.740622,129519.740622
almost,0.000000,0.043370,0.042828,0.000012,116871.636827,116871.636827,116871.636827
almost,0.000000,0.045666,0.043452,0.000011,112799.833902,112799.833902,112799.833902
almost,0.000001,0.043740,0.043710,0.000013,110655.029010,110655.029010,110655.029010
almost,0.000001,0.042705,0.043468,0.000007,131981.651183,131981.651183,131981.651183
almost,0.000000,0.047041,0.043069,0.000013,133873.676757,133873.676757,133873.676757
almost,0.000000,0.042671,0.044524,0.000010,110910.899506,110910.899506,110910.899506
almost,0.000000,0.044917,0.043293,0.000009,119281.408509,119281.408509,119281.408509
almost,0.000000,0.056021,0.044765,0.000013,126773.431588,126773.431588,126773.431588
-tsize: 50001, s_size: 44197, n: 100, capac: 50000
inv,0.000000,0.681595,0.695898,0.000009,109028.333845,109028.333845,109028.333845
inv,0.000000,0.701526,0.674028,0.000015,155297.856316,155297.856316,155297.856316
inv,0.000000,0.681443,0.675164,0.000008,111731.904105,111731.904105,111731.904105
inv,0.000000,0.672989,0.678590,0.000015,118254.641003,118254.641003,118254.641003
inv,0.000000,0.681187,0.672793,0.000010,151657.340891,151657.340891,151657.340891
inv,0.000000,0.673373,0.672979,0.000015,118702.441168,118702.441168,118702.441168
inv,0.000000,0.674499,0.668543,0.000012,126839.761408,126839.761408,126839.761408
inv,0.000000,0.669732,0.671261,0.000017,147144.607708,147144.607708,147144.607708
inv,0.000000,0.669707,0.672835,0.000010,126102.400966,126102.400966,126102.400966
inv,0.000000,0.674085,0.670509,0.000010,126503.025134,126503.025134,126503.025134
inv,0.000000,0.674217,0.671978,0.000010,155813.087753,155813.087753,155813.087753
inv,0.000000,0.672219,0.669848,0.000011,122939.946051,122939.946051,122939.946051
inv,0.000000,0.673396,0.671962,0.000011,170471.831220,170471.831220,170471.831220
inv,0.000001,0.683421,0.670689,0.000019,147905.566568,147905.566568,147905.566568
inv,0.000000,0.702242,0.696836,0.000007,165579.642416,165579.642416,165579.642416
inv,0.000000,0.680312,0.677360,0.000014,149067.168019,149067.168019,149067.168019
inv,0.000001,0.669921,0.669102,0.000046,123733.294825,123733.294825,123733.294825
inv,0.000001,0.687807,0.669061,0.000022,119857.110732,119857.110732,119857.110732
inv,0.000000,0.669382,0.669745,0.000018,172851.563500,172851.563500,172851.563500
inv,0.000000,0.673653,0.669579,0.000008,142826.752737,142826.752737,142826.752737
inv,0.000001,0.670419,0.680134,0.000010,137949.193440,137949.193440,137949.193440
inv,0.000000,0.695109,0.671265,0.000014,128711.850561,128711.850561,128711.850561
inv,0.000000,0.672380,0.674089,0.000013,108622.799651,108622.799651,108622.799651
inv,0.000001,0.673620,0.669854,0.000011,91877.618579,91877.618579,91877.618579
inv,0.000000,0.672288,0.668679,0.000014,143769.304896,143769.304896,143769.304896
inv,0.000000,0.671006,0.671364,0.000011,109782.082403,109782.082403,109782.082403
inv,0.000000,0.670131,0.672863,0.000009,163985.081348,163985.081348,163985.081348
inv,0.000000,0.683253,0.669310,0.000009,160885.550989,160885.550989,160885.550989
inv,0.000000,0.669665,0.672055,0.000011,92274.411289,92274.411289,92274.411289
inv,0.000000,0.671322,0.685593,0.000007,121186.386700,121186.386700,121186.386700
inv,0.000000,0.674782,0.668461,0.000010,167189.647114,167189.647114,167189.647114
inv,0.000000,0.670461,0.668971,0.000018,123600.400283,123600.400283,123600.400283
inv,0.000000,0.672942,0.670923,0.000010,142569.592321,142569.592321,142569.592321
inv,0.000000,0.670870,0.674570,0.000011,137390.166837,137390.166837,137390.166837
inv,0.000000,0.671401,0.671193,0.000009,151796.295655,151796.295655,151796.295655
inv,0.000000,0.671002,0.670732,0.000010,121191.989611,121191.989611,121191.989611
inv,0.000000,0.672464,0.669045,0.000021,112614.899553,112614.899553,112614.899553
inv,0.000000,0.671486,0.671874,0.000012,161461.358942,161461.358942,161461.358942
inv,0.000001,0.669700,0.671244,0.000012,161006.070945,161006.070945,161006.070945
inv,0.000000,0.704521,0.733402,0.000008,135925.085032,135925.085032,135925.085032
inv,0.000000,0.762083,0.793517,0.000008,116156.405436,116156.405436,116156.405436
inv,0.000000,0.711113,0.716283,0.000015,122774.902904,122774.902904,122774.902904
inv,0.000000,0.745795,0.718315,0.000010,102958.753055,102958.753055,102958.753055
inv,0.000000,0.692395,0.689031,0.000013,115168.073321,115168.073321,115168.073321
inv,0.000001,0.687254,0.673546,0.000009,101198.505261,101198.505261,101198.505261
inv,0.000001,0.766033,0.839435,0.000015,131970.782921,131970.782921,131970.782921
inv,0.000000,0.822194,0.741951,0.000010,135962.267015,135962.267015,135962.267015
inv,0.000000,0.800323,0.778011,0.000024,146006.679084,146006.679084,146006.679084
inv,0.000000,0.714327,0.692123,0.000012,126162.820644,126162.820644,126162.820644
inv,0.000000,0.688327,0.680484,0.000007,135349.937176,135349.937176,135349.937176
inv,0.000000,0.678323,0.679661,0.000008,168810.955037,168810.955037,168810.955037
inv,0.000000,0.678006,0.677575,0.000014,117259.896493,117259.896493,117259.896493
inv,0.000001,0.674393,0.675678,0.000080,144568.592932,144568.592932,144568.592932
inv,0.000000,0.675430,0.674967,0.000032,109258.669793,109258.669793,109258.669793
inv,0.000000,0.677327,0.682336,0.000025,112310.189991,112310.189991,112310.189991
inv,0.000000,0.684847,0.695913,0.000016,114625.233031,114625.233031,114625.233031
inv,0.000000,0.683708,0.687750,0.000007,141980.819624,141980.819624,141980.819624
inv,0.000000,0.692839,0.680028,0.000013,163126.346682,163126.346682,163126.346682
inv,0.000001,0.677689,0.673314,0.000023,153357.697252,153357.697252,153357.697252
inv,0.000000,0.677197,0.673122,0.000009,132268.933051,132268.933051,132268.933051
inv,0.000000,0.675468,0.676836,0.000029,138656.338598,138656.338598,138656.338598
inv,0.000000,0.678917,0.679659,0.000013,128454.551660,128454.551660,128454.551660
inv,0.000000,0.676961,0.752476,0.000007,130576.283954,130576.283954,130576.283954
inv,0.000000,0.730642,0.678730,0.000016,167036.986899,167036.986899,167036.986899
inv,0.000000,0.677097,0.675060,0.000016,116361.377611,116361.377611,116361.377611
inv,0.000000,0.685093,0.674830,0.000009,102270.375870,102270.375870,102270.375870
inv,0.000000,0.685944,0.696559,0.000013,128119.302984,128119.302984,128119.302984
inv,0.000000,0.674750,0.686917,0.000009,108377.093898,108377.093898,108377.093898
inv,0.000000,0.687104,0.688041,0.000009,115012.138142,115012.138142,115012.138142
inv,0.000000,0.676943,0.675602,0.000020,157182.628182,157182.628182,157182.628182
inv,0.000001,0.678569,0.672797,0.000009,137679.319237,137679.319237,137679.319237
inv,0.000000,0.676604,0.674063,0.000011,81267.672048,81267.672048,81267.672048
inv,0.000000,0.677133,0.674802,0.000017,141922.257526,141922.257526,141922.257526
inv,0.000001,0.672511,0.673302,0.000014,128156.578185,128156.578185,128156.578185
inv,0.000001,0.681835,0.676836,0.000010,125169.157492,125169.157492,125169.157492
inv,0.000000,0.676485,0.676828,0.000010,103629.716733,103629.716733,103629.716733
inv,0.000000,0.677376,0.687272,0.000008,119077.145495,119077.145495,119077.145495
inv,0.000001,0.673865,0.680041,0.000009,116163.120842,116163.120842,116163.120842
inv,0.000000,0.677554,0.673284,0.000011,141489.137332,141489.137332,141489.137332
inv,0.000000,0.677575,0.690199,0.000013,119888.664746,119888.664746,119888.664746
inv,0.000001,0.676335,0.674121,0.000011,141401.190798,141401.190798,141401.190798
inv,0.000000,0.676405,0.692363,0.000011,104445.889668,104445.889668,104445.889668
inv,0.000000,0.676751,0.680509,0.000009,120437.743424,120437.743424,120437.743424
inv,0.000000,0.674231,0.708652,0.000011,158703.533389,158703.533389,158703.533389
inv,0.000000,0.683140,0.695403,0.000013,128541.263567,128541.263567,128541.263567
inv,0.000000,0.687459,0.685720,0.000014,107240.953843,107240.953843,107240.953843
inv,0.000001,0.706490,0.686698,0.000012,137178.255110,137178.255110,137178.255110
inv,0.000000,0.679344,0.696167,0.000007,133673.351086,133673.351086,133673.351086
inv,0.000000,0.694759,0.678559,0.000020,106622.668911,106622.668911,106622.668911
inv,0.000000,0.687020,0.676000,0.000007,112061.658111,112061.658111,112061.658111
inv,0.000000,0.699140,0.721149,0.000012,137522.185699,137522.185699,137522.185699
inv,0.000000,0.693713,0.675538,0.000009,137143.663266,137143.663266,137143.663266
inv,0.000000,0.677799,0.679233,0.000011,150737.974789,150737.974789,150737.974789
inv,0.000000,0.676409,0.677985,0.000009,143230.927240,143230.927240,143230.927240
inv,0.000000,0.684226,0.695312,0.000012,128807.249694,128807.249694,128807.249694
inv,0.000000,0.677264,0.678451,0.000012,112515.988333,112515.988333,112515.988333
inv,0.000000,0.675134,0.674837,0.000013,167240.136669,167240.136669,167240.136669
inv,0.000000,0.677874,0.683710,0.000010,141687.633693,141687.633693,141687.633693
inv,0.000000,0.673288,0.678307,0.000009,187974.525175,187974.525175,187974.525175
inv,0.000000,0.684851,0.674164,0.000026,133015.121187,133015.121187,133015.121187
-tsize: 50001, s_size: 48781, n: 100, capac: 50000
str,0.000000,0.056520,0.055842,0.000009,106796.138213,106796.138213,106796.138213
str,0.000000,0.055822,0.056472,0.000010,108316.501404,108316.501404,108316.501404
str,0.000000,0.055898,0.056038,0.000011,126102.248606,126102.248606,126102.248606
str,0.000000,0.062212,0.056663,0.000012,124176.425696,124176.425696,124176.425696
str,0.000000,0.057395,0.064001,0.000008,103226.184192,103226.184192,103226.184192
str,0.000000,0.057325,0.057542,0.000015,105818.335400,105818.335400,105818.335400
str,0.000001,0.060785,0.056227,0.000011,123732.643923,123732.643923,123732.643923
str,0.000001,0.056066,0.056265,0.000023,98260.928656,98260.928656,98260.928656
str,0.000000,0.058053,0.056636,0.000012,126581.753738,126581.753738,126581.753738
str,0.000000,0.056781,0.061149,0.000008,116133.463010,116133.463010,116133.463010
str,0.000000,0.055722,0.055909,0.000010,118418.221928,118418.221928,118418.221928
str,0.000000,0.056405,0.057859,0.000012,132803.428283,132803.428283,132803.428283
str,0.000001,0.055923,0.059538,0.000012,128850.399138,128850.399138,128850.399138
str,0.000000,0.056648,0.055680,0.000012,100414.941849,100414.941849,100414.941849
str,0.000001,0.056295,0.055846,0.000015,113822.025890,113822.025890,113822.025890
str,0.000000,0.057702,0.055838,0.000006,122287.714117,122287.714117,122287.714117
str,0.000000,0.057784,0.055532,0.000013,113235.835139,113235.835139,113235.835139
str,0.000000,0.056004,0.056880,0.000007,114028.461626,114028.461626,114028.461626
str,0.000000,0.055909,0.056519,0.000013,106434.198678,106434.198678,106434.198678
str,0.000001,0.060838,0.056881,0.000011,109692.787529,109692.787529,109692.787529
str,0.000000,0.055600,0.056332,0.000012,133534.204652,133534.204652,133534.204652
str,0.000000,0.055657,0.056113,0.000014,129200.173360,129200.173360,129200.173360
str,0.000000,0.056693,0.060014,0.000011,107557.668077,107557.668077,107557.668077
str,0.000001,0.055906,0.056714,0.000010,118473.413012,118473.413012,118473.413012
str,0.000001,0.057034,0.055985,0.000026,116351.980824,116351.980824,116351.980824
str,0.000000,0.056027,0.060296,0.000012,122332.168270,122332.168270,122332.168270
str,0.000000,0.056274,0.055586,0.000012,124171.870822,124171.870822,124171.870822
str,0.000000,0.056029,0.059541,0.000013,108134.422222,108134.422222,108134.422222
str,0.000000,0.055884,0.057498,0.000015,106595.233857,106595.233857,106595.233857
str,0.000001,0.056802,0.056771,0.000009,109814.588624,109814.588624,109814.588624
str,0.000000,0.056055,0.056549,0.000010,112067.721028,112067.721028,112067.721028
