typename,time_original,time_columOpt_prealloc,time_columOpt_prealloc_V1,time_fminknap,resOpt_v1,resOpt,resFmin
almost,0.000001,0.019377,0.019096,0.000013,48115.948201,48115.948201,48115.948201
almost,0.000000,0.014422,0.015927,0.000014,46850.400829,46850.400829,46850.400829
almost,0.000000,0.012310,0.014845,0.000008,56607.775017,56607.775017,56607.775017
almost,0.000000,0.012632,0.016280,0.000007,46957.452691,46957.452691,46957.452691
almost,0.000000,0.020823,0.030182,0.000006,58700.299800,58700.299800,58700.299800
almost,0.000000,0.024140,0.019127,0.000006,39962.097392,39962.097392,39962.097392
almost,0.000000,0.013528,0.016375,0.000006,57614.562449,57614.562449,57614.562449
almost,0.000000,0.013004,0.017470,0.000006,40381.067721,40381.067721,40381.067721
almost,0.000001,0.013708,0.015602,0.000010,40166.682389,40166.682389,40166.682389
almost,0.000000,0.013589,0.016723,0.000006,47689.041226,47689.041226,47689.041226
almost,0.000000,0.013744,0.016759,0.000007,47288.574405,47288.574405,47288.574405
almost,0.000000,0.014654,0.018858,0.000007,35145.291308,35145.291308,35145.291308
almost,0.000000,0.018137,0.016012,0.000005,56632.601387,56632.601387,56632.601387
almost,0.000000,0.014141,0.018191,0.000007,49526.447603,49526.447603,49526.447603
almost,0.000000,0.014213,0.016935,0.000007,55526.209591,55526.209591,55526.209591
almost,0.000001,0.021848,0.029548,0.000007,45084.681225,45084.681225,45084.681225
almost,0.000000,0.020266,0.017141,0.000004,38314.994395,38314.994395,38314.994395
almost,0.000000,0.014451,0.021979,0.000012,50270.525469,50270.525469,50270.525469
almost,0.000001,0.016403,0.021328,0.000005,56411.383094,56411.383094,56411.383094
almost,0.000000,0.015754,0.019354,0.000009,67398.356571,67398.356571,67398.356571
almost,0.000000,0.014563,0.018555,0.000014,42142.711781,42142.711781,42142.711781
almost,0.000000,0.016621,0.016413,0.000008,49084.070254,49084.070254,49084.070254
almost,0.000001,0.022260,0.025816,0.000011,48375.099178,48375.099178,48375.099178
almost,0.000000,0.018044,0.015828,0.000006,52831.607259,52831.607259,52831.607259
almost,0.000001,0.015217,0.025594,0.000007,36218.135970,36218.135970,36218.135970
almost,0.000000,0.018847,0.026360,0.000007,64414.978455,64414.978455,64414.978455
almost,0.000000,0.012999,0.016009,0.000007,52938.559540,52938.559540,52938.559540
almost,0.000000,0.012965,0.014556,0.000005,52960.638156,52960.638156,52960.638156
almost,0.000000,0.012285,0.014574,0.000005,48652.759181,48652.759181,48652.759181
almost,0.000000,0.012614,0.021544,0.000005,67019.571361,67019.571361,67019.571361
almost,0.000000,0.013296,0.018507,0.000005,40170.258368,40170.258368,40170.258368
almost,0.000000,0.012210,0.014526,0.000005,47624.009373,47624.009373,47624.009373
almost,0.000000,0.012153,0.014445,0.000004,59611.142288,59611.142288,59611.142288
almost,0.000000,0.014430,0.016492,0.000006,47973.574897,47973.574897,47973.574897
almost,0.000001,0.016766,0.016316,0.000007,42081.513795,42081.513795,42081.513795
almost,0.000001,0.016369,0.014968,0.000005,57510.469008,57510.469008,57510.469008
almost,0.000000,0.012629,0.019475,0.000007,36999.363545,36999.363545,36999.363545
almost,0.000000,0.013220,0.014526,0.000005,49274.499861,49274.499861,49274.499861
almost,0.000000,0.012188,0.014464,0.000008,54157.678416,54157.678416,54157.678416
almost,0.000000,0.012352,0.016223,0.000004,85462.952788,85462.952788,85462.952788
almost,0.000001,0.016536,0.017535,0.000004,44017.572640,44017.572640,44017.572640
almost,0.000000,0.013206,0.015549,0.000005,68387.326988,68387.326988,68387.326988
almost,0.000000,0.012673,0.015341,0.000006,48010.785525,48010.785525,48010.785525
almost,0.000000,0.013071,0.015337,0.000004,46303.092953,46303.092953,46303.092953
almost,0.000001,0.012766,0.016338,0.000011,34604.989149,34604.989149,34604.989149
almost,0.000000,0.023369,0.019585,0.000006,41604.927736,41604.927736,41604.927736
almost,0.000000,0.015327,0.022603,0.000005,46639.505233,46639.505233,46639.505233
almost,0.000000,0.013835,0.017339,0.000005,59173.977345,59173.977345,59173.977345
almost,0.000000,0.012863,0.014714,0.000005,40331.629095,40331.629095,40331.629095
almost,0.000000,0.017072,0.019791,0.000004,59952.137113,59952.137113,59952.137113
almost,0.000000,0.013961,0.024640,0.000008,48787.511064,48787.511064,48787.511064
almost,0.000000,0.015270,0.018224,0.000007,39300.163137,39300.163137,39300.163137
almost,0.000001,0.014116,0.015225,0.000006,62791.051637,62791.051637,62791.051637
almost,0.000001,0.019300,0.017710,0.000007,49242.886287,49242.886287,49242.886287
almost,0.000000,0.012267,0.017453,0.000007,67022.526224,67022.526224,67022.526224
almost,0.000001,0.014448,0.016687,0.000007,37735.378589,37735.378589,37735.378589
almost,0.000001,0.016970,0.037813,0.000018,49567.495267,49567.495267,49567.495267
almost,0.000000,0.027958,0.014759,0.000006,47216.975085,47216.975085,47216.975085
almost,0.000000,0.014258,0.024522,0.000012,49833.721504,49833.721504,49833.721504
almost,0.000000,0.017175,0.014467,0.000004,53286.943968,53286.943968,53286.943968
almost,0.000000,0.012325,0.014754,0.000002,58186.018242,58186.018242,58186.018242
almost,0.000001,0.012516,0.014704,0.000007,45813.827721,45813.827721,45813.827721
-tsize: 50001, s_size: 3198, n: 20, capac: 50000
inv,0.000000,0.014750,0.013245,0.000005,27511.413241,27511.413241,27511.413241
inv,0.000000,0.015345,0.014452,0.000006,34965.009999,34965.009999,34965.009999
inv,0.000000,0.011552,0.012782,0.000004,36107.580257,36107.580257,36107.580257
inv,0.000000,0.011757,0.012460,0.000004,33333.754035,33333.754035,33333.754035
inv,0.000000,0.011880,0.012635,0.000003,35601.948968,35601.948968,35601.948968
inv,0.000000,0.011442,0.013351,0.000004,37855.603055,37855.603055,37855.603055
inv,0.000000,0.015718,0.016965,0.000002,29396.729124,29396.729124,29396.729124
inv,0.000000,0.011288,0.013094,0.000004,40095.151696,40095.151696,40095.151696
inv,0.000000,0.015829,0.018185,0.000004,35049.363430,35049.363430,35049.363430
inv,0.000000,0.011452,0.012385,0.000004,38815.336123,38815.336123,38815.336123
inv,0.000000,0.011310,0.012644,0.000004,28172.229897,28172.229897,28172.229897
inv,0.000001,0.011419,0.012389,0.000003,47027.812976,47027.812976,47027.812976
inv,0.000000,0.011493,0.012459,0.000004,26958.832614,26958.832614,26958.832614
inv,0.000000,0.011341,0.012414,0.000004,33766.788162,33766.788162,33766.788162
inv,0.000000,0.011345,0.012398,0.000002,35231.345452,35231.345452,35231.345452
inv,0.000000,0.011372,0.012403,0.000003,23863.748022,23863.748022,23863.748022
inv,0.000000,0.011307,0.012449,0.000004,28623.500226,28623.500226,28623.500226
inv,0.000000,0.011296,0.012391,0.000003,33685.113834,33685.113834,33685.113834
inv,0.000000,0.011292,0.013876,0.000005,36051.426780,36051.426780,36051.426780
inv,0.000000,0.012904,0.015263,0.000008,23692.685682,23692.685682,23692.685682
inv,0.000000,0.022242,0.013451,0.000006,47492.924840,47492.924840,47492.924840
inv,0.000000,0.011859,0.018090,0.000009,27933.819705,27933.819705,27933.819705
inv,0.000000,0.022158,0.027213,0.000005,29419.304095,29419.304095,29419.304095
inv,0.000000,0.014535,0.026279,0.000009,28100.898066,28100.898066,28100.898066
inv,0.000000,0.014744,0.012463,0.000005,28490.373427,28490.373427,28490.373427
inv,0.000000,0.011310,0.012504,0.000004,29372.041814,29372.041814,29372.041814
inv,0.000000,0.011564,0.012509,0.000004,36749.969485,36749.969485,36749.969485
inv,0.000001,0.011293,0.018693,0.000010,31038.695512,31038.695512,31038.695512
inv,0.000001,0.023423,0.019412,0.000006,27390.923731,27390.923731,27390.923731
inv,0.000001,0.011431,0.012481,0.000003,16985.976512,16985.976512,16985.976512
inv,0.000000,0.011304,0.014722,0.000005,36448.218146,36448.218146,36448.218146
inv,0.000000,0.020026,0.013694,0.000005,20575.403927,20575.403927,20575.403927
inv,0.000000,0.011301,0.012457,0.000003,37473.268306,37473.268306,37473.268306
inv,0.000000,0.011291,0.012410,0.000003,38710.101613,38710.101613,38710.101613
inv,0.000000,0.011297,0.012413,0.000003,40091.225410,40091.225410,40091.225410
inv,0.000001,0.011866,0.015777,0.000007,28236.895720,28236.895720,28236.895720
inv,0.000000,0.022206,0.018814,0.000005,24204.343979,24204.343979,24204.343979
inv,0.000000,0.014559,0.023715,0.000006,30027.305155,30027.305155,30027.305155
inv,0.000000,0.019365,0.012497,0.000005,21954.169646,21954.169646,21954.169646
inv,0.000000,0.011303,0.012407,0.000003,38780.594034,38780.594034,38780.594034
inv,0.000001,0.011277,0.012373,0.000004,38872.904209,38872.904209,38872.904209
inv,0.000000,0.011327,0.012379,0.000003,29428.418940,29428.418940,29428.418940
inv,0.000000,0.011294,0.013406,0.000005,28249.991103,28249.991103,28249.991103
inv,0.000001,0.013727,0.019471,0.000004,26661.059232,26661.059232,26661.059232
inv,0.000000,0.012025,0.021380,0.000005,39499.045188,39499.045188,39499.045188
inv,0.000001,0.018575,0.020255,0.000005,32679.961506,32679.961506,32679.961506
inv,0.000000,0.011343,0.012422,0.000003,24316.875446,24316.875446,24316.875446
inv,0.000000,0.011323,0.012441,0.000002,34719.614563,34719.614563,34719.614563
inv,0.000000,0.011759,0.013655,0.000005,39900.374098,39900.374098,39900.374098
inv,0.000000,0.017709,0.014760,0.000004,35034.474354,35034.474354,35034.474354
inv,0.000001,0.011294,0.012403,0.000005,21738.671082,21738.671082,21738.671082
inv,0.000000,0.011273,0.013187,0.000004,33000.042279,33000.042279,33000.042279
inv,0.000000,0.014312,0.018840,0.000005,43323.915784,43323.915784,43323.915784
inv,0.000000,0.011474,0.013913,0.000006,34880.868798,34880.868798,34880.868798
inv,0.000000,0.012401,0.013565,0.000006,37638.963214,37638.963214,37638.963214
inv,0.000000,0.013357,0.015773,0.000005,39097.155703,39097.155703,39097.155703
inv,0.000000,0.013308,0.013513,0.000005,38651.928534,38651.928534,38651.928534
inv,0.000000,0.011496,0.014013,0.000008,31797.070506,31797.070506,31797.070506
inv,0.000001,0.011660,0.012699,0.000004,50956.627705,50956.627705,50956.627705
inv,0.000000,0.012668,0.013868,0.000006,32982.637469,32982.637469,32982.637469
inv,0.000000,0.013184,0.013603,0.000005,21289.005063,21289.005063,21289.005063
inv,0.000001,0.013631,0.015286,0.000007,46959.110856,46959.110856,46959.110856
inv,0.000000,0.012081,0.012645,0.000005,31805.947952,31805.947952,31805.947952
inv,0.000000,0.011480,0.013569,0.000004,45466.504883,45466.504883,45466.504883
inv,0.000000,0.013230,0.015856,0.000004,18371.582272,18371.582272,18371.582272
inv,0.000000,0.011803,0.020725,0.000007,44598.744932,44598.744932,44598.744932
inv,0.000000,0.014922,0.014948,0.000008,27355.948799,27355.948799,27355.948799
inv,0.000000,0.012621,0.012520,0.000003,29373.297473,29373.297473,29373.297473
inv,0.000001,0.011380,0.012396,0.000006,25470.128966,25470.128966,25470.128966
inv,0.000001,0.011798,0.014951,0.000005,28231.630553,28231.630553,28231.630553
inv,0.000000,0.012688,0.019168,0.000006,34779.565823,34779.565823,34779.565823
inv,0.000000,0.012584,0.014196,0.000006,38177.004801,38177.004801,38177.004801
inv,0.000000,0.011412,0.013477,0.000004,36553.030962,36553.030962,36553.030962
inv,0.000000,0.012784,0.017491,0.000005,35263.660087,35263.660087,35263.660087
inv,0.000000,0.014008,0.020745,0.000007,24508.825012,24508.825012,24508.825012
inv,0.000000,0.016724,0.012425,0.000005,37700.475404,37700.475404,37700.475404
inv,0.000000,0.011341,0.014419,0.000005,51333.475449,51333.475449,51333.475449
inv,0.000000,0.013301,0.015926,0.000006,29352.208715,29352.208715,29352.208715
inv,0.000000,0.011675,0.013085,0.000004,42641.267157,42641.267157,42641.267157
inv,0.000001,0.011292,0.012492,0.000003,23917.791879,23917.791879,23917.791879
inv,0.000000,0.011278,0.012475,0.000004,33241.201197,33241.201197,33241.201197
inv,0.000000,0.011322,0.013628,0.000004,35896.386618,35896.386618,35896.386618
inv,0.000000,0.020261,0.024918,0.000009,33190.791270,33190.791270,33190.791270
inv,0.000000,0.019802,0.012645,0.000003,39884.477042,39884.477042,39884.477042
inv,0.000000,0.011490,0.012378,0.000003,34710.742569,34710.742569,34710.742569
inv,0.000000,0.011258,0.012414,0.000003,34807.679657,34807.679657,34807.679657
inv,0.000000,0.011299,0.012385,0.000003,35693.855649,35693.855649,35693.855649
inv,0.000000,0.011483,0.013873,0.000005,25768.623822,25768.623822,25768.623822
inv,0.000000,0.018500,0.013476,0.000004,38288.116150,38288.116150,38288.116150
inv,0.000000,0.012968,0.012622,0.000006,32615.017143,32615.017143,32615.017143
inv,0.000000,0.012334,0.017618,0.000008,28563.608563,28563.608563,28563.608563
inv,0.000000,0.021090,0.022311,0.000007,31032.391486,31032.391486,31032.391486
inv,0.000000,0.022781,0.017436,0.000005,30241.465788,30241.465788,30241.465788
inv,0.000000,0.011336,0.012405,0.000003,39154.725693,39154.725693,39154.725693
inv,0.000000,0.012172,0.017032,0.000006,18904.758299,18904.758299,18904.758299
inv,0.000000,0.017480,0.012406,0.000005,24536.338479,24536.338479,24536.338479
inv,0.000000,0.011272,0.012541,0.000002,29109.179425,29109.179425,29109.179425
inv,0.000000,0.011277,0.012395,0.000005,25542.460590,25542.460590,25542.460590
inv,0.000000,0.011273,0.014000,0.000007,28916.745577,28916.745577,28916.745577
inv,0.000001,0.019067,0.022546,0.000005,22458.403132,22458.403132,22458.403132
-tsize: 50001, s_size: 10616, n: 20, capac: 50000
str,0.000001,0.014688,0.015831,0.000008,43372.570642,43372.570642,43372.570642
str,0.000000,0.015430,0.024223,0.000009,48184.333585,48184.333585,48184.333585
str,0.000000,0.017175,0.015803,0.000003,63120.552882,63120.552882,63120.552882
str,0.000000,0.014646,0.015842,0.000004,62342.359012,62342.359012,62342.359012
str,0.000000,0.017023,0.016694,0.000006,47100.169798,47100.169798,47100.169798
str,0.000000,0.014800,0.015955,0.000005,46850.457183,46850.457183,46850.457183
str,0.000001,0.014597,0.016610,0.000005,70991.146832,70991.146832,70991.146832
str,0.000000,0.016538,0.023919,0.000007,37198.181548,37198.181548,37198.181548
str,0.000000,0.024107,0.015794,0.000011,35633.207699,35633.207699,35633.207699
str,0.000000,0.016608,0.021083,0.000004,50219.708876,50219.708876,50219.708876
str,0.000000,0.014626,0.015855,0.000003,29774.314279,29774.314279,29774.314279
str,0.000000,0.014668,0.022804,0.000007,37554.160048,37554.160048,37554.160048
str,0.000001,0.031043,0.017062,0.000008,51014.958581,51014.958581,51014.958581
str,0.000000,0.014621,0.015756,0.000003,48353.390133,48353.390133,48353.390133
str,0.000000,0.014644,0.017232,0.000013,40796.431012,40796.431012,40796.431012
str,0.000000,0.023364,0.017832,0.000003,60335.874451,60335.874451,60335.874451
str,0.000000,0.014567,0.015757,0.000005,52021.084514,52021.084514,52021.084514
str,0.000001,0.014550,0.016152,0.000008,56581.286452,56581.286452,56581.286452
str,0.000000,0.017847,0.027260,0.000009,40570.531037,40570.531037,40570.531037
str,0.000000,0.015648,0.015803,0.000007,59458.857746,59458.857746,59458.857746
str,0.000000,0.015676,0.026228,0.000012,41748.551082,41748.551082,41748.551082
str,0.000000,0.015999,0.015968,0.000007,55165.192447,55165.192447,55165.192447
str,0.000000,0.014938,0.015908,0.000003,43378.282107,43378.282107,43378.282107
str,0.000000,0.014922,0.016468,0.000004,49728.345344,49728.345344,49728.345344
str,0.000001,0.015251,0.016034,0.000007,60766.209483,60766.209483,60766.209483
str,0.000000,0.016106,0.015873,0.000005,48210.333704,48210.333704,48210.333704
str,0.000000,0.014700,0.015734,0.000003,48916.307785,48916.307785,48916.307785
str,0.000000,0.015960,0.018408,0.000003,65378.934499,65378.934499,65378.934499
str,0.000000,0.014578,0.015785,0.000005,56557.001933,56557.001933,56557.001933
str,0.000000,0.014563,0.015775,0.000005,42794.079390,42794.079390,42794.079390
str,0.000000,0.014592,0.015780,0.000003,54247.017145,54247.017145,54247.017145
