typename,time_original,time_columOpt_prealloc,time_columOpt_prealloc_V1,time_fminknap,resOpt_v1,resOpt,resFmin
str,0.000001,0.059337,0.059031,0.000017,49745.033591,49745.033591,49745.033591
str,0.000000,0.058757,0.059726,0.000020,51482.410031,51482.410031,51482.410031
str,0.000000,0.058950,0.059139,0.000018,55256.523477,55256.523477,55256.523477
str,0.000000,0.059986,0.059182,0.000020,48957.256550,48957.256550,48957.256550
str,0.000000,0.059041,0.061957,0.000017,58732.830950,58732.830950,58732.830950
str,0.000000,0.060026,0.059762,0.000018,52458.755319,52458.755319,52458.755319
str,0.000000,0.059378,0.059458,0.000022,49058.162997,49058.162997,49058.162997
str,0.000001,0.058806,0.059361,0.000018,46110.268750,46110.268750,46110.268750
str,0.000000,0.059563,0.059194,0.000015,51064.642719,51064.642719,51064.642719
str,0.000000,0.059728,0.059395,0.000020,51776.352817,51776.352817,51776.352817
str,0.000000,0.060794,0.059346,0.000015,46506.705613,46506.705613,46506.705613
str,0.000000,0.058548,0.059338,0.000021,52391.682156,52391.682156,52391.682156
str,0.000000,0.086557,0.066835,0.000019,44954.994385,44954.994385,44954.994385
str,0.000000,0.065761,0.080006,0.000037,51045.041167,51045.041167,51045.041167
str,0.000000,0.099143,0.098578,0.000021,49836.823550,49836.823550,49836.823550
str,0.000000,0.071493,0.063966,0.000021,46151.126067,46151.126067,46151.126067
str,0.000000,0.063652,0.063700,0.000022,52093.726333,52093.726333,52093.726333
str,0.000000,0.063245,0.063268,0.000018,49892.817340,49892.817340,49892.817340
str,0.000001,0.063809,0.064303,0.000017,51142.034670,51142.034670,51142.034670
str,0.000001,0.062984,0.059244,0.000016,49957.882723,49957.882723,49957.882723
str,0.000000,0.059092,0.060177,0.000017,51302.020934,51302.020934,51302.020934
str,0.000000,0.062104,0.061861,0.000018,54715.612480,54715.612480,54715.612480
str,0.000001,0.059169,0.059438,0.000018,46242.660012,46242.660012,46242.660012
str,0.000001,0.060658,0.059112,0.000016,50766.719661,50766.719661,50766.719661
str,0.000000,0.060823,0.062311,0.000018,50871.094776,50871.094776,50871.094776
str,0.000001,0.059337,0.060039,0.000020,42274.420257,42274.420257,42274.420257
str,0.000000,0.059207,0.059632,0.000029,48984.785237,48984.785237,48984.785237
str,0.000000,0.066709,0.062776,0.000023,53179.385923,53179.385923,53179.385923
str,0.000000,0.072647,0.063082,0.000018,45145.100211,45145.100211,45145.100211
str,0.000000,0.086344,0.063089,0.000018,43915.405551,43915.405551,43915.405551
str,0.000000,0.061983,0.060611,0.000019,46021.784744,46021.784744,46021.784744
str,0.000001,0.061305,0.062178,0.000017,55873.518683,55873.518683,55873.518683
str,0.000000,0.061363,0.061588,0.000019,51358.562265,51358.562265,51358.562265
str,0.000000,0.061227,0.059750,0.000016,44711.668653,44711.668653,44711.668653
str,0.000000,0.058937,0.060328,0.000018,50278.977902,50278.977902,50278.977902
str,0.000000,0.061902,0.060342,0.000028,47994.408454,47994.408454,47994.408454
str,0.000001,0.059966,0.059346,0.000018,52427.213426,52427.213426,52427.213426
str,0.000000,0.059058,0.060029,0.000018,46927.741658,46927.741658,46927.741658
str,0.000000,0.059491,0.060895,0.000024,49962.793109,49962.793109,49962.793109
str,0.000000,0.061060,0.061179,0.000018,48146.924007,48146.924007,48146.924007
str,0.000000,0.061755,0.061515,0.000024,43601.844213,43601.844213,43601.844213
str,0.000000,0.062186,0.058962,0.000038,45816.087210,45816.087210,45816.087210
str,0.000000,0.059691,0.059392,0.000016,49875.542692,49875.542692,49875.542692
str,0.000000,0.058924,0.058845,0.000016,50534.735136,50534.735136,50534.735136
str,0.000001,0.058599,0.059517,0.000022,48365.146405,48365.146405,48365.146405
str,0.000000,0.058911,0.061443,0.000018,48805.475759,48805.475759,48805.475759
str,0.000000,0.062687,0.062985,0.000024,46591.765825,46591.765825,46591.765825
str,0.000000,0.062713,0.063428,0.000022,49632.817086,49632.817086,49632.817086
str,0.000000,0.062925,0.063146,0.000018,47571.423767,47571.423767,47571.423767
str,0.000000,0.063461,0.063576,0.000032,44865.504168,44865.504168,44865.504168
str,0.000001,0.062909,0.058746,0.000044,44432.454673,44432.454673,44432.454673
str,0.000000,0.058833,0.058719,0.000018,45055.762375,45055.762375,45055.762375
str,0.000000,0.058377,0.059766,0.000015,58714.619484,58714.619484,58714.619484
str,0.000000,0.060514,0.061151,0.000023,51185.592097,51185.592097,51185.592097
str,0.000000,0.059531,0.059392,0.000018,49863.511600,49863.511600,49863.511600
str,0.000000,0.060859,0.061169,0.000017,50762.550076,50762.550076,50762.550076
str,0.000000,0.061563,0.061712,0.000023,44828.782095,44828.782095,44828.782095
str,0.000000,0.061255,0.061579,0.000020,48877.038047,48877.038047,48877.038047
str,0.000000,0.060870,0.058651,0.000014,49320.829457,49385.838037,49385.838037
str,0.000000,0.059134,0.059492,0.000016,43794.763395,43794.763395,43794.763395
str,0.000000,0.058471,0.058754,0.000032,43675.385379,43675.385379,43675.385379
str,0.000000,0.059036,0.058868,0.000021,48479.310389,48479.310389,48479.310389
str,0.000000,0.058420,0.058597,0.000019,49631.522970,49631.522970,49631.522970
str,0.000000,0.060485,0.059463,0.000038,48648.565933,48648.565933,48648.565933
str,0.000000,0.058916,0.060385,0.000027,49955.670072,49955.670072,49955.670072
str,0.000000,0.059127,0.058910,0.000021,46035.124955,46035.124955,46035.124955
str,0.000000,0.059127,0.059540,0.000013,48272.644233,48272.644233,48272.644233
str,0.000000,0.058932,0.059989,0.000015,47507.994116,47507.994116,47507.994116
str,0.000000,0.059553,0.058868,0.000024,48088.620226,48088.620226,48088.620226
str,0.000000,0.058360,0.058725,0.000016,45957.203838,45957.203838,45957.203838
weak,0.000000,0.053547,0.054672,0.000016,42456.448000,42456.448000,42456.448000
weak,0.000000,0.053751,0.054208,0.000019,30150.621697,30150.621697,30150.621697
weak,0.000000,0.053405,0.058103,0.000015,31840.710784,31840.710784,31840.710784
weak,0.000000,0.053510,0.054029,0.000020,35346.885036,35346.885036,35346.885036
weak,0.000000,0.054446,0.053922,0.000017,33089.674205,33089.674205,33089.674205
weak,0.000000,0.053817,0.054227,0.000033,30077.946813,30077.946813,30077.946813
weak,0.000000,0.053554,0.053952,0.000018,34270.623455,34270.623455,34270.623455
weak,0.000000,0.053691,0.054969,0.000018,39038.781306,39038.781306,39038.781306
weak,0.000000,0.054815,0.055773,0.000022,34123.497354,34123.497354,34123.497354
weak,0.000000,0.054573,0.057104,0.000018,34305.252964,34305.252964,34305.252964
weak,0.000000,0.055782,0.056829,0.000017,34138.106497,34138.106497,34138.106497
weak,0.000000,0.058310,0.057924,0.000019,35122.626008,35122.626008,35122.626008
weak,0.000000,0.057007,0.054385,0.000015,34157.139365,34157.139365,34157.139365
weak,0.000000,0.054877,0.054710,0.000022,29968.695604,29968.695604,29968.695604
weak,0.000000,0.053896,0.054405,0.000018,33046.386347,33046.386347,33046.386347
weak,0.000000,0.053540,0.054155,0.000026,35776.617902,35776.617902,35776.617902
weak,0.000000,0.054667,0.054388,0.000015,36707.412744,36707.412744,36707.412744
weak,0.000000,0.057113,0.054376,0.000021,37709.216773,37709.216773,37709.216773
weak,0.000000,0.053890,0.054349,0.000019,32545.839786,32545.839786,32545.839786
weak,0.000000,0.054194,0.054943,0.000023,38311.172645,38311.172645,38311.172645
weak,0.000000,0.053904,0.055268,0.000016,34407.469982,34407.885525,34407.885525
weak,0.000000,0.054826,0.055044,0.000022,34110.421092,34110.421092,34110.421092
weak,0.000000,0.054400,0.055030,0.000015,34739.775570,34739.893394,34739.893394
weak,0.000000,0.054059,0.055051,0.000019,31437.162361,31437.162361,31437.162361
weak,0.000000,0.054170,0.054186,0.000021,33210.188517,33210.188517,33210.188517
weak,0.000001,0.055777,0.054462,0.000019,34398.178359,34398.178359,34398.178359
weak,0.000000,0.055126,0.056503,0.000018,36334.615549,36334.615549,36334.615549
weak,0.000000,0.054727,0.054503,0.000016,36367.683633,36367.683633,36367.683633
weak,0.000000,0.053955,0.054339,0.000018,34296.515856,34296.515856,34296.515856
weak,0.000000,0.054095,0.054979,0.000024,34046.419876,34046.419876,34046.419876
weak,0.000001,0.054212,0.056431,0.000018,33082.872911,33082.872911,33082.872911
weak,0.000000,0.056139,0.056630,0.000015,35189.625744,35189.625744,35189.625744
weak,0.000000,0.056988,0.056862,0.000017,31760.396515,31760.396515,31760.396515
weak,0.000000,0.057061,0.055153,0.000020,36419.607138,36419.607138,36419.607138
weak,0.000000,0.054043,0.054141,0.000017,32700.948890,32700.948890,32700.948890
weak,0.000000,0.054920,0.054984,0.000018,41616.204622,41616.204622,41616.204622
weak,0.000000,0.055641,0.055506,0.000016,33341.605523,33341.605523,33341.605523
weak,0.000000,0.053839,0.053907,0.000015,37871.791148,37871.791148,37871.791148
weak,0.000000,0.053553,0.054054,0.000020,31477.899538,31477.899538,31477.899538
weak,0.000000,0.053797,0.053901,0.000018,39166.119815,39166.119815,39166.119815
weak,0.000000,0.054022,0.054429,0.000032,32993.110737,32993.110737,32993.110737
weak,0.000000,0.053874,0.054057,0.000021,32034.547480,32034.547480,32034.547480
weak,0.000000,0.053639,0.053815,0.000022,35537.447162,35537.447162,35537.447162
weak,0.000000,0.054687,0.055410,0.000017,36035.714259,36035.714259,36035.714259
weak,0.000000,0.055394,0.055581,0.000019,33166.432868,33166.432868,33166.432868
weak,0.000000,0.054013,0.054416,0.000019,37511.839437,37511.839437,37511.839437
weak,0.000000,0.053889,0.054483,0.000021,34174.492997,34174.492997,34174.492997
weak,0.000000,0.054551,0.054921,0.000021,34695.865933,34695.865933,34695.865933
weak,0.000000,0.054040,0.054862,0.000016,36583.507344,36583.507344,36583.507344
weak,0.000000,0.054742,0.054560,0.000018,36280.115916,36280.115916,36280.115916
weak,0.000000,0.054085,0.055150,0.000018,39712.120415,39712.120415,39712.120415
weak,0.000001,0.054092,0.054288,0.000023,33187.204780,33187.204780,33187.204780
weak,0.000000,0.054173,0.054307,0.000024,36293.248538,36293.248538,36293.248538
weak,0.000000,0.053873,0.054553,0.000016,39887.729846,39887.729846,39887.729846
weak,0.000000,0.054708,0.057075,0.000023,34096.200648,34096.200648,34096.200648
weak,0.000000,0.055253,0.054451,0.000014,31390.030796,31390.030796,31390.030796
weak,0.000001,0.054451,0.054428,0.000014,34878.720705,34878.720705,34878.720705
weak,0.000000,0.054164,0.055301,0.000012,34320.393000,34320.393000,34320.393000
weak,0.000000,0.054376,0.055272,0.000021,35849.705174,35849.705174,35849.705174
weak,0.000001,0.054266,0.054229,0.000015,33307.336303,33307.336303,33307.336303
weak,0.000000,0.053873,0.054279,0.000018,39119.756400,39119.756400,39119.756400
weak,0.000000,0.056725,0.058455,0.000025,31284.067949,31284.067949,31284.067949
weak,0.000000,0.061167,0.055422,0.000017,32216.661318,32216.661318,32216.661318
weak,0.000000,0.055614,0.056122,0.000016,32771.120328,32771.120328,32771.120328
weak,0.000000,0.054626,0.054580,0.000017,33417.386697,33417.386697,33417.386697
weak,0.000000,0.055260,0.054466,0.000021,41404.113782,41404.113782,41404.113782
weak,0.000000,0.053935,0.054298,0.000026,34097.810437,34097.810437,34097.810437
weak,0.000000,0.053834,0.054818,0.000018,40090.765940,40090.765940,40090.765940
weak,0.000000,0.054030,0.055097,0.000020,34390.810626,34390.810626,34390.810626
weak,0.000000,0.054145,0.056951,0.000016,35870.434263,35870.434263,35870.434263
weak,0.000000,0.056402,0.057543,0.000022,38143.756498,38143.756498,38143.756498
weak,0.000000,0.057346,0.057115,0.000022,33105.134111,33105.134111,33105.134111
weak,0.000000,0.054672,0.054694,0.000036,32636.537689,32636.537689,32636.537689
weak,0.000000,0.054223,0.054177,0.000033,33772.251361,33772.251361,33772.251361
weak,0.000000,0.054306,0.054832,0.000018,29891.120399,29891.120399,29891.120399
weak,0.000001,0.055190,0.056575,0.000015,36942.296009,36942.296009,36942.296009
weak,0.000000,0.056230,0.054389,0.000020,34495.985831,34495.985831,34495.985831
weak,0.000001,0.054160,0.054573,0.000016,34011.918028,34011.918028,34011.918028
weak,0.000000,0.054172,0.054167,0.000018,31779.057325,31779.057325,31779.057325
weak,0.000001,0.054193,0.054299,0.000023,31888.579761,31888.579761,31888.579761
weak,0.000000,0.053876,0.054517,0.000023,34995.449500,34995.449500,34995.449500
weak,0.000000,0.054560,0.054485,0.000019,33556.217622,33556.217622,33556.217622
weak,0.000000,0.054016,0.054242,0.000016,34754.259881,34754.259881,34754.259881
weak,0.000000,0.054466,0.054372,0.000019,34158.100301,34158.100301,34158.100301
weak,0.000000,0.054785,0.055182,0.000017,40239.852072,40239.852072,40239.852072
weak,0.000000,0.054837,0.055119,0.000017,32571.886189,32571.886189,32571.886189
weak,0.000000,0.056946,0.058975,0.000019,34294.592963,34294.592963,34294.592963
weak,0.000000,0.058255,0.059043,0.000017,37018.709574,37018.709574,37018.709574
weak,0.000000,0.059378,0.058448,0.000016,38618.787922,38618.787922,38618.787922
weak,0.000000,0.057970,0.058782,0.000017,32620.542483,32620.542483,32620.542483
weak,0.000001,0.053957,0.055325,0.000018,37984.684784,37984.684784,37984.684784
weak,0.000000,0.055633,0.055328,0.000019,31033.610694,31033.610694,31033.610694
weak,0.000000,0.054781,0.055146,0.000021,33675.086975,33675.086975,33675.086975
weak,0.000000,0.054958,0.055342,0.000021,32790.858918,32790.858918,32790.858918
weak,0.000000,0.055626,0.055524,0.000021,36525.872164,36525.872164,36525.872164
weak,0.000000,0.055082,0.055400,0.000016,33944.029798,33944.029798,33944.029798
weak,0.000000,0.054584,0.054501,0.000015,37125.817812,37125.817812,37125.817812
weak,0.000000,0.054372,0.054451,0.000021,33690.775944,33690.775944,33690.775944
weak,0.000000,0.054305,0.054209,0.000017,32398.648836,32398.648836,32398.648836
weak,0.000000,0.053875,0.054314,0.000018,37478.156330,37478.156330,37478.156330
