type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002765,0.004211,0.002384,0.000001,0.002057,21952.371761,21952.371761,21952.371761,5024.841575,20513.064400
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002609,0.004647,0.003197,0.000003,0.002034,18056.366562,18056.366562,18056.366562,7493.492553,16376.833361
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002691,0.005770,0.002363,0.000002,0.002133,20307.394664,20307.394664,20307.394664,5048.479511,17594.437814
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002534,0.004209,0.002944,0.000002,0.002309,17606.034457,17606.034457,17606.034457,4080.840989,16296.200932
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002653,0.003929,0.002257,0.000002,0.002088,18155.906722,18155.906722,18155.906722,3721.079533,17130.266733
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002546,0.004703,0.002251,0.000002,0.001891,21365.856219,21365.856219,21365.856219,3884.679476,18630.330823
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002683,0.004980,0.002918,0.000002,0.001889,19903.167815,19903.167815,19903.167815,5496.537400,17766.807751
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002517,0.003870,0.002350,0.000002,0.001873,21126.174685,21126.174685,21126.174685,5780.674265,18900.226011
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002761,0.004412,0.003411,0.000002,0.001882,21036.545201,21036.545201,21036.545201,5156.724608,19633.656528
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002575,0.004347,0.002688,0.000002,0.001870,14056.543125,14056.543125,14056.543125,4978.226746,13766.423394
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002539,0.003666,0.002321,0.000002,0.002263,20514.268702,20514.268702,20514.268702,6917.791670,19499.482305
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002532,0.003853,0.002512,0.000002,0.001878,17916.213398,17916.213398,17916.213398,5676.376478,16148.817163
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002734,0.003663,0.002334,0.000002,0.001916,18105.742641,18105.742641,18105.742641,6815.395061,16045.659235
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002930,0.003717,0.002296,0.000002,0.002418,17063.349188,17063.349188,17063.349188,4349.882106,14666.957252
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002650,0.003646,0.002231,0.000002,0.001991,21071.162952,21071.162952,21071.162952,4494.580687,19266.389365
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002527,0.004270,0.002381,0.000003,0.001941,17901.411336,17901.411336,17901.411336,4279.982649,16296.320540
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002634,0.004421,0.002217,0.000003,0.001887,16451.740424,16451.740424,16451.740424,4573.902795,14623.431393
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002539,0.003753,0.002470,0.000002,0.001895,19566.935184,19566.935184,19566.935184,3478.578585,17698.844946
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002803,0.003725,0.002513,0.000002,0.001959,17284.450051,17284.450051,17284.450051,5473.191915,16815.062566
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002757,0.003679,0.002220,0.000002,0.002319,15123.686666,15123.686666,15123.686666,6409.062894,14125.524709
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002582,0.003692,0.002210,0.000002,0.001885,13663.618147,13663.618147,13663.618147,3743.761084,12946.889877
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002820,0.003983,0.002232,0.000002,0.001921,24554.599434,24554.599434,24554.599434,6144.060869,22240.687432
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.003319,0.003826,0.002242,0.000002,0.002011,16569.481625,16569.481625,16569.481625,4383.030291,15273.581910
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002606,0.003958,0.002218,0.000002,0.001882,12512.529963,12512.529963,12512.529963,5221.599550,11478.176473
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002685,0.004151,0.002199,0.000003,0.001932,18425.077021,18425.077021,18425.077021,6031.756693,17238.583129
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002528,0.006141,0.004458,0.000003,0.003747,16100.391561,16100.391561,16100.391561,5153.046415,15299.787085
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002918,0.003798,0.002212,0.000002,0.001881,13007.489619,13007.489619,13007.489619,3993.113652,10774.015288
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002878,0.003886,0.002208,0.000002,0.001960,15393.312585,15393.312585,15393.312585,3811.247987,14911.702217
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002869,0.004786,0.002670,0.000002,0.001875,19690.963470,19690.963470,19690.963470,5003.588635,17699.129514
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002577,0.004295,0.002220,0.000002,0.001898,23210.442640,23210.442640,23210.442640,5184.483092,20847.915407
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002556,0.003827,0.003272,0.000003,0.002366,20583.592161,20583.592161,20583.592161,5421.078867,19157.610793
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002532,0.003892,0.002532,0.000002,0.001874,15500.328017,15500.328017,15500.328017,5869.131085,14465.196741
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002534,0.003644,0.002661,0.000002,0.001991,17646.089824,17646.089824,17646.089824,4850.633747,15657.013482
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002659,0.003691,0.002390,0.000002,0.002178,15900.892531,15900.892531,15900.892531,4581.612783,14057.892540
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.002540,0.003722,0.002270,0.000003,0.002636,16863.707804,16863.707804,16863.707804,5870.114716,14659.466166
uncorr,5000,100,5001,5001,4211,4405,2,5001,2,3637,0.085470,0.049082,0.000035,0.047322,0.003442,0.004232,0.002404,0.000002,0.001925,17224.599420,17224.599420,17224.599420,6090.540501,15983.922687
