type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.030530,0.075285,0.037709,0.008613,0.061726,265285.198122,265285.198122,265285.198122,265285.198122,265285.198122
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.031214,0.075594,0.031629,0.003849,0.035454,196643.177504,196643.177504,196643.177504,196643.177504,196643.177504
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.030604,0.073550,0.030275,0.003265,0.031672,262209.527634,262209.527634,262209.527634,262209.527634,262209.527634
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.034363,0.074432,0.033593,0.003381,0.031368,277823.724804,277823.724804,277823.724804,277018.053845,277823.724804
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.033829,0.077854,0.029250,0.003479,0.028937,258229.791561,258229.791561,258229.791561,255886.832583,258229.791561
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.031162,0.074047,0.029341,0.003271,0.028953,241647.577979,241647.577979,241647.577979,241647.577979,241647.577979
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.031208,0.075686,0.029308,0.003351,0.029367,223387.164821,223387.164821,223387.164821,223387.164821,223387.164821
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.030154,0.073921,0.031547,0.003344,0.029837,230127.618943,230127.618943,230127.618943,230127.618943,230127.618943
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.031948,0.077607,0.031458,0.004506,0.034032,249962.692455,249962.692455,249962.692455,248965.944792,249962.692455
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.030784,0.073173,0.030272,0.003746,0.030251,224592.856480,224592.856480,224592.856480,224579.409911,224592.856480
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.031116,0.080310,0.041610,0.003760,0.040696,252355.587223,252355.587223,252355.587223,252338.258872,252355.587223
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.054609,0.087338,0.032841,0.004196,0.039515,232112.554327,232112.554327,232112.554327,232112.554327,232112.554327
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.037658,0.097660,0.036634,0.003990,0.034742,239018.908178,239018.908178,239018.908178,239018.908178,239018.908178
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.040568,0.088782,0.036822,0.003750,0.041930,240944.830862,240944.830862,240944.830862,240944.830862,240944.830862
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.041931,0.085324,0.035808,0.003671,0.038330,274996.556544,274996.556544,274996.556544,274996.556544,274996.556544
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.035716,0.101451,0.036310,0.003893,0.036381,260464.152790,260464.152790,260464.152790,259659.081698,260464.152790
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.042067,0.086501,0.036262,0.003729,0.033809,292005.892779,292005.892779,292005.892779,291588.997649,292005.892779
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.039569,0.084664,0.035789,0.003878,0.034918,212884.207264,212884.207264,212884.207264,212884.207264,212884.207264
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.036686,0.084676,0.034512,0.003839,0.038803,238924.414680,238924.414680,238924.414680,238785.040993,238924.414680
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.036247,0.088856,0.038765,0.004546,0.053121,266224.510569,266224.510569,266224.510569,266224.510569,266224.510569
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.037251,0.078190,0.029660,0.004155,0.029304,242045.261605,242045.261605,242045.261605,242045.261605,242045.261605
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.030564,0.077308,0.029399,0.003328,0.029641,264100.563569,264100.563569,264100.563569,264100.563569,264100.563569
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.037126,0.078603,0.030703,0.003368,0.051251,277673.085945,277673.085945,277673.085945,277407.513025,277673.085945
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.030595,0.079169,0.030772,0.003835,0.029389,267153.689081,267153.689081,267153.689081,267153.689081,267153.689081
uncorr,50000,100,50001,50001,48543,48620,5001,50001,4939,48609,0.211675,0.143474,0.019792,0.128042,0.033866,0.074672,0.030221,0.003365,0.031265,245265.024663,245265.024663,245265.024663,245265.024663,245265.024663
