type,capacity,n,mincap_v1_1_div_time,t_size_v1,s_size_v1,mincap_v1_time,t_size_v2,s_size_v2,mincap_v2_time,t_size_v1_1,s_size_v1_1,mincap_v1_1_time,t_size_v2_1,s_size_v2_1,mincap_v2_1_time,t_size_v1_1_div,s_size_v1_1_div,mincap_v1_1_div_time,t_size_v2_1_cut,s_size_v2_1_cut,mincap_v2_1_cut_time,time_original,time_original_allocation,time_original_prealloc,res_original_alloc,time_ks2_v2_allocation,time_ks2_v2,resOpt_v2,time_ks2_v1_allocation,time_ks2_v1,resOpt_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,resOpt_v1_1,time_ks2_v2_allocation_1,time_ks2_v2_1,resOpt_v2_1,time_ks2_v1_allocation_1_div,time_ks2_v1_1_div,resOpt_v1_1_div,time_ks2_allocation_1_cut,time_ks2_v2_1_cut,resOpt_v2_1_cut,time_ks2_v1_nocol_noalloc,time_fminknap_allocation,time_fminknap,resFmin
uncorr,330,100,0.000693,331,22,0.070964,331,22,0.043692,331,22,0.068994,331,22,0.041825,4,4,0.000693,331,22,0.042013,0.000178,0.000058,0.000146,2981.368983,0.000005,0.000016,2981.368983,0.000006,0.000014,2981.368983,0.000005,0.000011,2981.368983,0.000005,0.000010,2981.368983,0.000002,0.000003,4365.428925,0.000005,0.000009,0.000000,0.000000,0.000009,0.000006,2981.368983
uncorr,330,100,0.000693,331,22,0.070964,331,22,0.043692,331,22,0.068994,331,22,0.041825,4,4,0.000693,331,22,0.042013,0.000169,0.000058,0.000146,2782.881864,0.000006,0.000014,2782.881864,0.000005,0.000014,2782.881864,0.000004,0.000010,2782.881864,0.000004,0.000009,2782.881864,0.000002,0.000003,2782.881864,0.000004,0.000009,0.000000,0.000000,0.000000,0.000003,2782.881864
uncorr,330,100,0.000693,331,22,0.070964,331,22,0.043692,331,22,0.068994,331,22,0.041825,4,4,0.000693,331,22,0.042013,0.000148,0.000058,0.000147,2202.856617,0.000005,0.000013,2202.856617,0.000004,0.000014,2202.856617,0.000004,0.000009,2202.856617,0.000004,0.000009,2202.856617,0.000002,0.000002,1841.115880,0.000004,0.000009,0.000000,0.000000,0.000000,0.000003,2202.856617
uncorr,330,100,0.000693,331,22,0.070964,331,22,0.043692,331,22,0.068994,331,22,0.041825,4,4,0.000693,331,22,0.042013,0.000150,0.000065,0.000145,2558.714351,0.000005,0.000014,2558.714351,0.000004,0.000013,2558.714351,0.000004,0.000010,2558.714351,0.000004,0.000010,2558.714351,0.000002,0.000003,3954.407202,0.000004,0.000010,0.000000,0.000000,0.000000,0.000004,2558.714351
uncorr,330,100,0.000693,331,22,0.070964,331,22,0.043692,331,22,0.068994,331,22,0.041825,4,4,0.000693,331,22,0.042013,0.000148,0.000057,0.000146,3415.429843,0.000004,0.000013,3415.429843,0.000005,0.000013,3415.429843,0.000005,0.000009,3415.429843,0.000004,0.000009,3415.429843,0.000001,0.000003,3674.169851,0.000004,0.000010,0.000000,0.000000,0.000000,0.000004,3415.429843
uncorr,330,100,0.000693,331,22,0.070964,331,22,0.043692,331,22,0.068994,331,22,0.041825,4,4,0.000693,331,22,0.042013,0.000148,0.000058,0.000146,3798.945016,0.000005,0.000013,3798.945016,0.000004,0.000013,3798.945016,0.000004,0.000009,3798.945016,0.000004,0.000009,3798.945016,0.000002,0.000002,3892.995322,0.000004,0.000009,0.000000,0.000000,0.000000,0.000002,3798.945016
uncorr,330,100,0.000693,331,22,0.070964,331,22,0.043692,331,22,0.068994,331,22,0.041825,4,4,0.000693,331,22,0.042013,0.000150,0.000059,0.000149,2845.545322,0.000005,0.000014,2845.545322,0.000004,0.000014,2845.545322,0.000005,0.000009,2845.545322,0.000005,0.000009,2845.545322,0.000002,0.000002,2688.799196,0.000005,0.000009,0.000000,0.000000,0.000000,0.000003,2845.545322
uncorr,330,100,0.000693,331,22,0.070964,331,22,0.043692,331,22,0.068994,331,22,0.041825,4,4,0.000693,331,22,0.042013,0.000151,0.000058,0.000149,3931.922074,0.000004,0.000014,3931.922074,0.000005,0.000014,3931.922074,0.000004,0.000010,3931.922074,0.000004,0.000010,3931.922074,0.000002,0.000002,4771.140329,0.000004,0.000010,0.000000,0.000001,0.000000,0.000003,3931.922074
uncorr,330,100,0.000693,331,22,0.070964,331,22,0.043692,331,22,0.068994,331,22,0.041825,4,4,0.000693,331,22,0.042013,0.000151,0.000059,0.000149,4735.856583,0.000005,0.000014,4735.856583,0.000005,0.000013,4735.856583,0.000004,0.000010,4735.856583,0.000004,0.000010,4735.856583,0.000002,0.000002,6423.749570,0.000004,0.000010,0.000000,0.000000,0.000000,0.000003,4735.856583
uncorr,330,100,0.000693,331,22,0.070964,331,22,0.043692,331,22,0.068994,331,22,0.041825,4,4,0.000693,331,22,0.042013,0.000152,0.000059,0.000154,3143.784428,0.000004,0.000014,3143.784428,0.000005,0.000013,3143.784428,0.000004,0.000009,3143.784428,0.000004,0.000009,3143.784428,0.000002,0.000003,3000.603325,0.000004,0.000010,0.000000,0.000000,0.000000,0.000003,3143.784428
