type,capacity,n,mincap_v1_1_div_time,t_size_v1,s_size_v1,mincap_v1_time,t_size_v2,s_size_v2,mincap_v2_time,t_size_v1_1,s_size_v1_1,mincap_v1_1_time,t_size_v2_1,s_size_v2_1,mincap_v2_1_time,t_size_v1_1_div,s_size_v1_1_div,mincap_v1_1_div_time,t_size_v2_1_cut,s_size_v2_1_cut,mincap_v2_1_cut_time,time_original,time_original_allocation,time_original_prealloc,res_original_alloc,time_ks2_v2_allocation,time_ks2_v2,resOpt_v2,time_ks2_v1_allocation,time_ks2_v1,resOpt_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,resOpt_v1_1,time_ks2_v2_allocation_1,time_ks2_v2_1,resOpt_v2_1,time_ks2_v1_allocation_1_div,time_ks2_v1_1_div,resOpt_v1_1_div,time_ks2_allocation_1_cut,time_ks2_v2_1_cut,resOpt_v2_1_cut,time_ks2_v1_nocol_noalloc,time_fminknap_allocation,time_fminknap,resFmin
uncorr,50000,100,0.021395,50001,48543,0.205798,50001,48620,0.129755,50001,48543,0.199694,50001,48620,0.137663,5001,4939,0.021395,50001,48620,0.136760,0.039308,0.016544,0.033400,252588.571103,0.013990,0.080720,252588.571103,0.014107,0.073167,252588.571103,0.014819,0.029768,252588.571103,0.014880,0.029348,252588.571103,0.000809,0.002849,252588.571103,0.014775,0.028936,252588.571103,0.000001,0.000010,0.000007,252588.571103
uncorr,50000,100,0.021395,50001,48543,0.205798,50001,48620,0.129755,50001,48543,0.199694,50001,48620,0.137663,5001,4939,0.021395,50001,48620,0.136760,0.037068,0.016794,0.029287,211270.329818,0.013917,0.073607,211270.329818,0.014031,0.072364,211270.329818,0.014245,0.030079,211270.329818,0.014079,0.028908,211270.329818,0.000833,0.002878,210809.128553,0.014414,0.029262,211270.329818,0.000001,0.000001,0.000008,211270.329818
uncorr,50000,100,0.021395,50001,48543,0.205798,50001,48620,0.129755,50001,48543,0.199694,50001,48620,0.137663,5001,4939,0.021395,50001,48620,0.136760,0.036609,0.016147,0.029848,198490.687191,0.014083,0.073044,198490.687191,0.014471,0.075425,198490.687191,0.014784,0.028829,198490.687191,0.014067,0.028238,198490.687191,0.000760,0.002826,198490.687191,0.013704,0.029091,198490.687191,0.000000,0.000000,0.000006,198490.687191
uncorr,50000,100,0.021395,50001,48543,0.205798,50001,48620,0.129755,50001,48543,0.199694,50001,48620,0.137663,5001,4939,0.021395,50001,48620,0.136760,0.036567,0.015768,0.029008,214304.287383,0.013563,0.071362,214304.287383,0.013737,0.070946,214304.287383,0.013636,0.029261,214304.287383,0.015838,0.030326,214304.287383,0.000885,0.002868,214304.287383,0.014724,0.030636,214304.287383,0.000000,0.000001,0.000007,214304.287383
uncorr,50000,100,0.021395,50001,48543,0.205798,50001,48620,0.129755,50001,48543,0.199694,50001,48620,0.137663,5001,4939,0.021395,50001,48620,0.136760,0.038465,0.016079,0.029707,258870.910214,0.014497,0.072092,258870.910214,0.014077,0.072774,258870.910214,0.014914,0.029246,258870.910214,0.014428,0.029151,258870.910214,0.000766,0.002859,258870.910214,0.014871,0.029517,258870.910214,0.000000,0.000000,0.000005,258870.910214
uncorr,50000,100,0.021395,50001,48543,0.205798,50001,48620,0.129755,50001,48543,0.199694,50001,48620,0.137663,5001,4939,0.021395,50001,48620,0.136760,0.039391,0.016785,0.030498,265117.226665,0.013857,0.072593,265117.226665,0.014521,0.074876,265117.226665,0.014544,0.030613,265117.226665,0.014886,0.030325,265117.226665,0.000832,0.003168,265117.226665,0.014602,0.030317,265117.226665,0.000000,0.000000,0.000006,265117.226665
uncorr,50000,100,0.021395,50001,48543,0.205798,50001,48620,0.129755,50001,48543,0.199694,50001,48620,0.137663,5001,4939,0.021395,50001,48620,0.136760,0.039718,0.016669,0.030227,228062.981430,0.013958,0.071847,228062.981430,0.013916,0.076152,228062.981430,0.014704,0.030796,228062.981430,0.015014,0.030967,228062.981430,0.000796,0.002887,228062.981430,0.014742,0.029656,228062.981430,0.000000,0.000001,0.000006,228062.981430
uncorr,50000,100,0.021395,50001,48543,0.205798,50001,48620,0.129755,50001,48543,0.199694,50001,48620,0.137663,5001,4939,0.021395,50001,48620,0.136760,0.038199,0.016187,0.030141,251893.830936,0.013624,0.072267,251893.830936,0.013710,0.071580,251893.830936,0.015131,0.029655,251893.830936,0.015488,0.031411,251893.830936,0.000975,0.003081,251481.037624,0.015791,0.029260,251893.830936,0.000000,0.000001,0.000006,251893.830936
uncorr,50000,100,0.021395,50001,48543,0.205798,50001,48620,0.129755,50001,48543,0.199694,50001,48620,0.137663,5001,4939,0.021395,50001,48620,0.136760,0.038022,0.016059,0.030238,219253.841581,0.014064,0.071985,219253.841581,0.013704,0.073183,219253.841581,0.013880,0.028802,219253.841581,0.013836,0.028231,219253.841581,0.000760,0.002793,218923.424770,0.013887,0.028535,219253.841581,0.000000,0.000001,0.000007,219253.841581
uncorr,50000,100,0.021395,50001,48543,0.205798,50001,48620,0.129755,50001,48543,0.199694,50001,48620,0.137663,5001,4939,0.021395,50001,48620,0.136760,0.038906,0.016546,0.030788,290984.088558,0.014265,0.075038,290984.088558,0.015135,0.077357,290984.088558,0.013812,0.030272,290984.088558,0.014381,0.028767,290984.088558,0.000798,0.002785,290984.088558,0.013884,0.028464,290984.088558,0.000001,0.000001,0.000008,290984.088558
