type,capacity,n,mincap_v1_1_div_time,t_size_v1,s_size_v1,mincap_v1_time,t_size_v2,s_size_v2,mincap_v2_time,t_size_v1_1,s_size_v1_1,mincap_v1_1_time,t_size_v2_1,s_size_v2_1,mincap_v2_1_time,t_size_v1_1_div,s_size_v1_1_div,mincap_v1_1_div_time,t_size_v2_1_cut,s_size_v2_1_cut,mincap_v2_1_cut_time,time_original,time_original_allocation,time_original_prealloc,res_original_alloc,time_ks2_v2_allocation,time_ks2_v2,resOpt_v2,time_ks2_v1_allocation,time_ks2_v1,resOpt_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,resOpt_v1_1,time_ks2_v2_allocation_1,time_ks2_v2_1,resOpt_v2_1,time_ks2_v1_allocation_1_div,time_ks2_v1_1_div,resOpt_v1_1_div,time_ks2_allocation_1_cut,time_ks2_v2_1_cut,resOpt_v2_1_cut,time_ks2_v1_nocol_noalloc,time_fminknap_allocation,time_fminknap,resFmin
uncorr,50000,100,0.019455,50001,48543,0.201099,50001,48620,0.121793,50001,48543,0.188355,50001,48620,0.121836,5001,4939,0.019455,50001,48620,0.138150,0.041258,0.015987,0.029338,193275.807900,0.013975,0.072199,193275.807900,0.013887,0.071298,193275.807900,0.013884,0.029170,193275.807900,0.013952,0.029642,193275.807900,0.000794,0.002913,192981.680839,0.014047,0.029462,193275.807900,0.000000,0.000010,0.000010,193275.807900
uncorr,50000,100,0.019455,50001,48543,0.201099,50001,48620,0.121793,50001,48543,0.188355,50001,48620,0.121836,5001,4939,0.019455,50001,48620,0.138150,0.036514,0.015114,0.029081,214091.562127,0.013522,0.070579,214091.562127,0.013812,0.072004,214091.562127,0.013968,0.029228,214091.562127,0.014488,0.029752,214091.562127,0.000787,0.002850,213630.900138,0.014227,0.029970,214032.118437,0.000001,0.000000,0.000009,214091.562127
uncorr,50000,100,0.019455,50001,48543,0.201099,50001,48620,0.121793,50001,48543,0.188355,50001,48620,0.121836,5001,4939,0.019455,50001,48620,0.138150,0.038261,0.015923,0.033539,232732.211577,0.014043,0.071615,232732.211577,0.013958,0.074300,232732.211577,0.013880,0.029973,232732.211577,0.014011,0.029017,232732.211577,0.000849,0.002788,232732.211577,0.014134,0.028463,232732.211577,0.000000,0.000000,0.000008,232732.211577
uncorr,50000,100,0.019455,50001,48543,0.201099,50001,48620,0.121793,50001,48543,0.188355,50001,48620,0.121836,5001,4939,0.019455,50001,48620,0.138150,0.036629,0.015316,0.029043,181161.456955,0.013738,0.072951,181161.456955,0.013928,0.072163,181161.456955,0.013952,0.028316,181161.456955,0.013815,0.028090,181161.456955,0.000808,0.002794,181161.456955,0.014066,0.028192,181161.456955,0.000001,0.000001,0.000007,181161.456955
uncorr,50000,100,0.019455,50001,48543,0.201099,50001,48620,0.121793,50001,48543,0.188355,50001,48620,0.121836,5001,4939,0.019455,50001,48620,0.138150,0.036912,0.015203,0.029660,299390.131637,0.013975,0.070754,299390.131637,0.013836,0.071155,299390.131637,0.013783,0.029026,299390.131637,0.013913,0.029271,299390.131637,0.000804,0.002899,297810.197617,0.013989,0.029689,299390.131637,0.000000,0.000000,0.000008,299390.131637
uncorr,50000,100,0.019455,50001,48543,0.201099,50001,48620,0.121793,50001,48543,0.188355,50001,48620,0.121836,5001,4939,0.019455,50001,48620,0.138150,0.037514,0.015233,0.029658,285775.718734,0.014018,0.070880,285775.718734,0.013970,0.078489,285775.718734,0.014298,0.028712,285775.718734,0.014900,0.029171,285775.718734,0.000785,0.002836,285775.718734,0.013920,0.028706,285775.718734,0.000000,0.000000,0.000006,285775.718734
uncorr,50000,100,0.019455,50001,48543,0.201099,50001,48620,0.121793,50001,48543,0.188355,50001,48620,0.121836,5001,4939,0.019455,50001,48620,0.138150,0.037053,0.015204,0.029443,266412.350745,0.013874,0.070882,266412.350745,0.013850,0.071703,266412.350745,0.013697,0.029301,266412.350745,0.014190,0.028603,266412.350745,0.000828,0.002777,266412.350745,0.014087,0.028397,266412.350745,0.000000,0.000001,0.000008,266412.350745
uncorr,50000,100,0.019455,50001,48543,0.201099,50001,48620,0.121793,50001,48543,0.188355,50001,48620,0.121836,5001,4939,0.019455,50001,48620,0.138150,0.036759,0.015383,0.029195,246331.788860,0.013819,0.070428,246331.788860,0.013603,0.071080,246331.788860,0.013761,0.028361,246331.788860,0.013963,0.028537,246331.788860,0.000776,0.002857,246331.788860,0.013948,0.028421,246331.788860,0.000000,0.000000,0.000014,246331.788860
uncorr,50000,100,0.019455,50001,48543,0.201099,50001,48620,0.121793,50001,48543,0.188355,50001,48620,0.121836,5001,4939,0.019455,50001,48620,0.138150,0.036684,0.015190,0.029913,240763.974580,0.014281,0.071126,240763.974580,0.013837,0.071117,240763.974580,0.013767,0.028086,240763.974580,0.013694,0.028174,240763.974580,0.000838,0.002787,240763.974580,0.013971,0.028010,240763.974580,0.000001,0.000000,0.000008,240763.974580
uncorr,50000,100,0.019455,50001,48543,0.201099,50001,48620,0.121793,50001,48543,0.188355,50001,48620,0.121836,5001,4939,0.019455,50001,48620,0.138150,0.036753,0.015319,0.028868,266661.144403,0.013651,0.070472,266661.144403,0.013601,0.071672,266661.144403,0.013732,0.028037,266661.144403,0.013728,0.028060,266661.144403,0.000806,0.002794,266566.699012,0.014009,0.028123,266661.144403,0.000001,0.000001,0.000008,266661.144403
uncorr,50000,100,0.019455,50001,48543,0.201099,50001,48620,0.121793,50001,48543,0.188355,50001,48620,0.121836,5001,4939,0.019455,50001,48620,0.138150,0.036531,0.015605,0.031599,275828.621497,0.017278,0.087021,275828.621497,0.013997,0.071766,275828.621497,0.014208,0.028352,275828.621497,0.013941,0.030322,275828.621497,0.000860,0.002816,275828.621497,0.014434,0.028632,275828.621497,0.000000,0.000001,0.000008,275828.621497
uncorr,50000,100,0.019455,50001,48543,0.201099,50001,48620,0.121793,50001,48543,0.188355,50001,48620,0.121836,5001,4939,0.019455,50001,48620,0.138150,0.037059,0.015587,0.029481,236838.547903,0.013805,0.079535,236838.547903,0.013732,0.071612,236838.547903,0.014251,0.028229,236838.547903,0.013674,0.028182,236838.547903,0.000760,0.002842,236838.547903,0.013781,0.028031,236838.547903,0.000001,0.000000,0.000006,236838.547903
uncorr,50000,100,0.019455,50001,48543,0.201099,50001,48620,0.121793,50001,48543,0.188355,50001,48620,0.121836,5001,4939,0.019455,50001,48620,0.138150,0.036638,0.015127,0.029387,218285.049041,0.013689,0.072184,218285.049041,0.015183,0.077958,218285.049041,0.014066,0.028268,218285.049041,0.013834,0.028794,218285.049041,0.000762,0.002814,217824.244336,0.013892,0.028407,218285.049041,0.000001,0.000001,0.000008,218285.049041
