typename,s_size_v1,s_size_v2,s_size_v1_1,s_size_v2_1,time_ks2_allocation,time_ks2_v2,time_ks2_v2_allocation_1,time_ks2_v2_1,time_ks2_v1_allocation,time_ks2_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,time_original
inv,272,146,272,146,0.000003,0.001483,0.000003,0.000029,0.000005,0.000927,0.000005,0.000036,0.003580
inv,272,146,272,146,0.000003,0.001459,0.000003,0.000026,0.000005,0.000911,0.000005,0.000034,0.003599
inv,272,146,272,146,0.000003,0.001479,0.000003,0.000027,0.000005,0.000914,0.000004,0.000034,0.003586
inv,272,146,272,146,0.000004,0.001474,0.000003,0.000027,0.000005,0.000926,0.000005,0.000034,0.003646
inv,272,146,272,146,0.000004,0.001477,0.000003,0.000028,0.000005,0.000925,0.000005,0.000035,0.003601
inv,272,146,272,146,0.000003,0.001478,0.000003,0.000026,0.000004,0.000918,0.000005,0.000035,0.003588
inv,272,146,272,146,0.000003,0.001457,0.000003,0.000026,0.000005,0.000928,0.000005,0.000034,0.003927
inv,272,146,272,146,0.000003,0.001493,0.000003,0.000034,0.000004,0.000919,0.000004,0.000041,0.003633
inv,272,146,272,146,0.000003,0.001531,0.000002,0.000038,0.000005,0.000924,0.000005,0.000047,0.003601
inv,272,146,272,146,0.000003,0.001741,0.000004,0.000043,0.000077,0.000937,0.000005,0.000120,0.003690
inv,272,146,272,146,0.000003,0.001483,0.000003,0.000033,0.000005,0.000920,0.000005,0.000050,0.003948
inv,272,146,272,146,0.000004,0.001474,0.000003,0.000033,0.000004,0.000921,0.000004,0.000044,0.003626
inv,272,146,272,146,0.000003,0.001521,0.000003,0.000034,0.000005,0.000922,0.000005,0.000050,0.003578
inv,272,146,272,146,0.000003,0.001465,0.000003,0.000019,0.000005,0.001064,0.000006,0.000049,0.004071
inv,272,146,272,146,0.000004,0.001502,0.000003,0.000044,0.000005,0.000925,0.000005,0.000052,0.003609
inv,272,146,272,146,0.000004,0.001503,0.000003,0.000052,0.000005,0.000932,0.000005,0.000063,0.003725
inv,272,146,272,146,0.000003,0.001475,0.000003,0.000038,0.000005,0.000929,0.000004,0.000053,0.003622
inv,272,146,272,146,0.000003,0.001471,0.000003,0.000041,0.000005,0.000927,0.000005,0.000057,0.003583
inv,272,146,272,146,0.000003,0.001479,0.000003,0.000040,0.000005,0.000997,0.000005,0.000050,0.003583
inv,272,146,272,146,0.000003,0.001461,0.000003,0.000035,0.000005,0.000932,0.000005,0.000053,0.003579
inv,272,146,272,146,0.000003,0.001481,0.000003,0.000028,0.000005,0.000922,0.000004,0.000034,0.003597
inv,272,146,272,146,0.000004,0.001470,0.000003,0.000016,0.000005,0.000912,0.000005,0.000029,0.003590
inv,272,146,272,146,0.000003,0.001642,0.000003,0.000038,0.000020,0.001016,0.000005,0.000076,0.003892
inv,272,146,272,146,0.000004,0.001604,0.000003,0.000040,0.000005,0.000930,0.000005,0.000053,0.003660
inv,272,146,272,146,0.000003,0.001502,0.000003,0.000049,0.000005,0.000934,0.000005,0.000072,0.003902
inv,272,146,272,146,0.000003,0.001492,0.000003,0.000038,0.000005,0.001012,0.000006,0.000059,0.003613
inv,272,146,272,146,0.000004,0.001482,0.000003,0.000048,0.000005,0.000953,0.000004,0.000068,0.003597
inv,272,146,272,146,0.000003,0.001487,0.000003,0.000030,0.000005,0.000931,0.000005,0.000059,0.003663
inv,272,146,272,146,0.000003,0.001459,0.000002,0.000022,0.000004,0.000923,0.000005,0.000037,0.003590
inv,272,146,272,146,0.000003,0.001458,0.000003,0.000021,0.000004,0.000930,0.000004,0.000042,0.003618
inv,272,146,272,146,0.000003,0.001493,0.000003,0.000028,0.000005,0.000919,0.000004,0.000038,0.003579
inv,272,146,272,146,0.000003,0.001459,0.000002,0.000026,0.000004,0.000952,0.000005,0.000034,0.003577
inv,272,146,272,146,0.000003,0.001482,0.000003,0.000026,0.000005,0.000914,0.000005,0.000034,0.003608
inv,272,146,272,146,0.000003,0.001467,0.000003,0.000027,0.000005,0.000912,0.000005,0.000034,0.003577
inv,272,146,272,146,0.000003,0.001458,0.000003,0.000018,0.000004,0.000911,0.000005,0.000032,0.003590
inv,272,146,272,146,0.000003,0.001452,0.000003,0.000015,0.000005,0.000945,0.000005,0.000064,0.003588
inv,272,146,272,146,0.000003,0.001473,0.000003,0.000026,0.000005,0.000914,0.000005,0.000034,0.003603
inv,272,146,272,146,0.000003,0.001463,0.000003,0.000026,0.000004,0.000928,0.000004,0.000033,0.003582
inv,272,146,272,146,0.000003,0.001496,0.000003,0.000029,0.000005,0.000916,0.000005,0.000035,0.003580
inv,272,146,272,146,0.000003,0.001459,0.000002,0.000026,0.000005,0.000914,0.000005,0.000032,0.003582
inv,272,146,272,146,0.000003,0.001466,0.000002,0.000026,0.000004,0.000919,0.000005,0.000031,0.003619
inv,272,146,272,146,0.000004,0.001489,0.000002,0.000015,0.000005,0.000910,0.000004,0.000028,0.003584
inv,272,146,272,146,0.000003,0.001527,0.000003,0.000027,0.000005,0.000916,0.000005,0.000034,0.003592
inv,272,146,272,146,0.000003,0.001464,0.000003,0.000026,0.000005,0.000947,0.000005,0.000035,0.003580
inv,272,146,272,146,0.000003,0.001510,0.000003,0.000025,0.000004,0.000914,0.000005,0.000032,0.003578
inv,272,146,272,146,0.000005,0.001516,0.000003,0.000028,0.000004,0.000917,0.000005,0.000034,0.003584
inv,272,146,272,146,0.000003,0.001474,0.000003,0.000029,0.000005,0.000918,0.000004,0.000035,0.003591
inv,272,146,272,146,0.000003,0.001460,0.000003,0.000028,0.000005,0.000924,0.000005,0.000035,0.003579
inv,272,146,272,146,0.000004,0.001542,0.000003,0.000028,0.000005,0.000916,0.000005,0.000035,0.003603
inv,272,146,272,146,0.000003,0.001469,0.000003,0.000028,0.000004,0.000927,0.000005,0.000036,0.003575
inv,272,146,272,146,0.000003,0.001524,0.000003,0.000028,0.000005,0.000930,0.000005,0.000035,0.003581
inv,272,146,272,146,0.000003,0.001528,0.000003,0.000026,0.000005,0.000922,0.000005,0.000035,0.003579
inv,272,146,272,146,0.000003,0.001462,0.000003,0.000020,0.000005,0.000914,0.000005,0.000032,0.003603
inv,272,146,272,146,0.000003,0.001491,0.000003,0.000028,0.000005,0.000924,0.000004,0.000034,0.003596
inv,272,146,272,146,0.000003,0.001489,0.000003,0.000028,0.000005,0.000916,0.000005,0.000033,0.003579
inv,272,146,272,146,0.000005,0.001489,0.000003,0.000015,0.000005,0.000916,0.000005,0.000026,0.003581
inv,272,146,272,146,0.000004,0.001504,0.000003,0.000026,0.000005,0.000912,0.000005,0.000032,0.003729
inv,272,146,272,146,0.000003,0.001482,0.000003,0.000036,0.000005,0.000925,0.000005,0.000046,0.003629
inv,272,146,272,146,0.000004,0.001512,0.000003,0.000044,0.000006,0.000919,0.000005,0.000048,0.003598
inv,272,146,272,146,0.000003,0.001534,0.000003,0.000028,0.000006,0.000922,0.000005,0.000047,0.003589
inv,272,146,272,146,0.000003,0.001526,0.000003,0.000031,0.000005,0.000929,0.000005,0.000046,0.003591
inv,272,146,272,146,0.000004,0.001481,0.000003,0.000018,0.000005,0.000915,0.000005,0.000037,0.003684
inv,272,146,272,146,0.000004,0.001496,0.000003,0.000029,0.000005,0.000920,0.000005,0.000040,0.003671
inv,272,146,272,146,0.000004,0.001737,0.000004,0.000041,0.000020,0.000978,0.000005,0.000062,0.003953
inv,272,146,272,146,0.000004,0.001638,0.000004,0.000044,0.000005,0.000927,0.000005,0.000057,0.003724
inv,272,146,272,146,0.000005,0.001630,0.000003,0.000056,0.000006,0.000937,0.000005,0.000072,0.003725
str,294,161,294,161,0.000005,0.004445,0.000003,0.000263,0.000006,0.003696,0.000006,0.000122,0.003697
str,294,161,294,161,0.000004,0.004189,0.000003,0.000262,0.000005,0.003709,0.000005,0.000121,0.003759
str,294,161,294,161,0.000003,0.004105,0.000003,0.000185,0.000006,0.003701,0.000005,0.000123,0.003654
str,294,161,294,161,0.000003,0.004270,0.000003,0.000258,0.000005,0.003663,0.000005,0.000117,0.003654
str,294,161,294,161,0.000004,0.004099,0.000003,0.000164,0.000005,0.003734,0.000006,0.000125,0.003660
str,294,161,294,161,0.000003,0.004165,0.000003,0.000262,0.000006,0.003673,0.000005,0.000115,0.003650
str,294,161,294,161,0.000004,0.004293,0.000003,0.000261,0.000005,0.003660,0.000005,0.000116,0.003694
str,294,161,294,161,0.000003,0.004088,0.000004,0.000179,0.000005,0.003662,0.000006,0.000114,0.003675
str,294,161,294,161,0.000004,0.004196,0.000003,0.000265,0.000006,0.003657,0.000005,0.000114,0.003713
str,294,161,294,161,0.000004,0.004085,0.000003,0.000169,0.000005,0.003632,0.000005,0.000069,0.003678
str,294,161,294,161,0.000004,0.004237,0.000003,0.000260,0.000005,0.003657,0.000005,0.000114,0.003673
str,294,161,294,161,0.000003,0.004182,0.000003,0.000261,0.000005,0.003681,0.000005,0.000113,0.003649
str,294,161,294,161,0.000004,0.004181,0.000003,0.000250,0.000005,0.003655,0.000005,0.000068,0.003980
str,294,161,294,161,0.000004,0.004200,0.000003,0.000264,0.000006,0.003728,0.000005,0.000113,0.003721
str,294,161,294,161,0.000004,0.004150,0.000003,0.000173,0.000005,0.003614,0.000005,0.000070,0.003820
str,294,161,294,161,0.000004,0.004117,0.000003,0.000193,0.000005,0.003664,0.000005,0.000119,0.003671
str,294,161,294,161,0.000003,0.004217,0.000003,0.000251,0.000005,0.003623,0.000005,0.000070,0.003684
str,294,161,294,161,0.000004,0.004097,0.000003,0.000164,0.000005,0.003705,0.000005,0.000114,0.003719
str,294,161,294,161,0.000003,0.004154,0.000003,0.000249,0.000005,0.003614,0.000005,0.000068,0.003668
str,294,161,294,161,0.000003,0.004200,0.000003,0.000263,0.000006,0.003695,0.000005,0.000114,0.003662
str,294,161,294,161,0.000003,0.004115,0.000003,0.000187,0.000009,0.003694,0.000005,0.000117,0.003643
str,294,161,294,161,0.000003,0.004092,0.000003,0.000166,0.000005,0.003661,0.000005,0.000110,0.003739
str,294,161,294,161,0.000003,0.004098,0.000003,0.000170,0.000005,0.003625,0.000005,0.000067,0.003651
str,294,161,294,161,0.000003,0.004182,0.000004,0.000164,0.000005,0.003669,0.000005,0.000112,0.003682
str,294,161,294,161,0.000003,0.004123,0.000003,0.000184,0.000005,0.003712,0.000006,0.000116,0.003672
str,294,161,294,161,0.000003,0.004096,0.000003,0.000170,0.000005,0.003613,0.000005,0.000068,0.003714
str,294,161,294,161,0.000004,0.004092,0.000003,0.000186,0.000005,0.003673,0.000005,0.000116,0.003673
str,294,161,294,161,0.000003,0.004138,0.000003,0.000185,0.000005,0.003667,0.000005,0.000116,0.004343
str,294,161,294,161,0.000005,0.004410,0.000003,0.000191,0.000005,0.003625,0.000005,0.000123,0.003852
str,294,161,294,161,0.000004,0.004596,0.000004,0.000340,0.000007,0.004295,0.000006,0.000134,0.004172
str,294,161,294,161,0.000003,0.004114,0.000003,0.000190,0.000006,0.003703,0.000005,0.000132,0.003739
str,294,161,294,161,0.000003,0.004188,0.000003,0.000253,0.000005,0.003614,0.000005,0.000073,0.003853
str,294,161,294,161,0.000003,0.004095,0.000003,0.000183,0.000005,0.003614,0.000006,0.000071,0.003663
str,294,161,294,161,0.000004,0.004233,0.000004,0.000262,0.000005,0.003665,0.000005,0.000116,0.003638
str,294,161,294,161,0.000003,0.004186,0.000003,0.000256,0.000006,0.003666,0.000006,0.000072,0.003651
str,294,161,294,161,0.000003,0.004118,0.000003,0.000185,0.000005,0.003668,0.000005,0.000119,0.003820
str,294,161,294,161,0.000003,0.004167,0.000003,0.000251,0.000006,0.003623,0.000005,0.000067,0.003651
str,294,161,294,161,0.000003,0.004342,0.000004,0.000251,0.000005,0.003612,0.000005,0.000071,0.003707
str,294,161,294,161,0.000004,0.004175,0.000003,0.000251,0.000005,0.003698,0.000005,0.000069,0.003660
str,294,161,294,161,0.000003,0.004110,0.000003,0.000184,0.000006,0.003674,0.000005,0.000119,0.003873
str,294,161,294,161,0.000004,0.004123,0.000003,0.000186,0.000005,0.003660,0.000006,0.000121,0.003680
str,294,161,294,161,0.000003,0.004108,0.000003,0.000184,0.000005,0.003666,0.000005,0.000118,0.003685
str,294,161,294,161,0.000003,0.004106,0.000004,0.000183,0.000005,0.003716,0.000006,0.000114,0.003657
str,294,161,294,161,0.000004,0.004162,0.000003,0.000260,0.000005,0.003669,0.000006,0.000111,0.003694
str,294,161,294,161,0.000003,0.004098,0.000003,0.000185,0.000005,0.003667,0.000006,0.000115,0.003682
str,294,161,294,161,0.000003,0.004250,0.000003,0.000263,0.000006,0.003660,0.000006,0.000112,0.003671
str,294,161,294,161,0.000003,0.004165,0.000003,0.000263,0.000006,0.003732,0.000005,0.000126,0.003644
str,294,161,294,161,0.000004,0.004082,0.000003,0.000174,0.000005,0.003608,0.000006,0.000067,0.003758
str,294,161,294,161,0.000003,0.004175,0.000003,0.000257,0.000006,0.003610,0.000006,0.000067,0.003649
str,294,161,294,161,0.000003,0.004293,0.000003,0.000262,0.000005,0.003662,0.000005,0.000111,0.003641
str,294,161,294,161,0.000003,0.004111,0.000003,0.000170,0.000005,0.003651,0.000005,0.000067,0.003636
str,294,161,294,161,0.000003,0.004174,0.000003,0.000250,0.000006,0.003615,0.000005,0.000067,0.003725
str,294,161,294,161,0.000003,0.004154,0.000003,0.000250,0.000006,0.003615,0.000005,0.000068,0.003651
str,294,161,294,161,0.000003,0.004226,0.000003,0.000251,0.000006,0.003620,0.000005,0.000067,0.003641
str,294,161,294,161,0.000004,0.004154,0.000003,0.000250,0.000005,0.003694,0.000005,0.000066,0.003653
str,294,161,294,161,0.000004,0.004116,0.000003,0.000185,0.000005,0.003664,0.000005,0.000116,0.003679
str,294,161,294,161,0.000005,0.004694,0.000003,0.000251,0.000005,0.003582,0.000005,0.000069,0.003706
str,294,161,294,161,0.000003,0.004303,0.000005,0.000235,0.000008,0.003760,0.000005,0.000121,0.003818
str,294,161,294,161,0.000004,0.004175,0.000004,0.000187,0.000005,0.003721,0.000006,0.000129,0.003687
str,294,161,294,161,0.000003,0.004184,0.000004,0.000251,0.000005,0.003703,0.000005,0.000074,0.003683
str,294,161,294,161,0.000004,0.004096,0.000003,0.000165,0.000006,0.003667,0.000005,0.000116,0.003730
str,294,161,294,161,0.000003,0.004120,0.000003,0.000178,0.000005,0.003609,0.000005,0.000077,0.003683
str,294,161,294,161,0.000003,0.004150,0.000003,0.000170,0.000005,0.003620,0.000005,0.000071,0.003669
str,294,161,294,161,0.000003,0.004194,0.000003,0.000262,0.000005,0.003688,0.000005,0.000117,0.003653
str,294,161,294,161,0.000004,0.004193,0.000003,0.000249,0.000006,0.003616,0.000005,0.000069,0.003694
str,294,161,294,161,0.000004,0.004179,0.000003,0.000261,0.000005,0.003664,0.000006,0.000114,0.003682
str,294,161,294,161,0.000003,0.004134,0.000003,0.000182,0.000005,0.003678,0.000005,0.000115,0.003651
str,294,161,294,161,0.000004,0.004190,0.000004,0.000261,0.000005,0.003748,0.000006,0.000112,0.004265
str,294,161,294,161,0.000004,0.004435,0.000004,0.000265,0.000005,0.003655,0.000005,0.000129,0.003863
str,294,161,294,161,0.000004,0.004218,0.000003,0.000268,0.000005,0.003680,0.000005,0.000121,0.003690
str,294,161,294,161,0.000004,0.004105,0.000003,0.000171,0.000005,0.003637,0.000005,0.000074,0.003660
str,294,161,294,161,0.000003,0.004192,0.000003,0.000250,0.000005,0.003623,0.000005,0.000074,0.003729
str,294,161,294,161,0.000004,0.004079,0.000003,0.000165,0.000005,0.003657,0.000005,0.000116,0.003700
str,294,161,294,161,0.000003,0.004178,0.000003,0.000250,0.000005,0.003620,0.000005,0.000068,0.003653
str,294,161,294,161,0.000003,0.004166,0.000003,0.000265,0.000005,0.003737,0.000005,0.000111,0.003651
str,294,161,294,161,0.000003,0.004142,0.000003,0.000252,0.000005,0.003618,0.000005,0.000069,0.003692
str,294,161,294,161,0.000003,0.004117,0.000003,0.000185,0.000005,0.003663,0.000006,0.000118,0.003644
str,294,161,294,161,0.000004,0.004217,0.000003,0.000183,0.000005,0.003667,0.000005,0.000116,0.003647
str,294,161,294,161,0.000003,0.004170,0.000003,0.000262,0.000005,0.003666,0.000006,0.000119,0.003652
str,294,161,294,161,0.000003,0.004099,0.000003,0.000184,0.000005,0.003656,0.000006,0.000116,0.003701
str,294,161,294,161,0.000003,0.004146,0.000003,0.000169,0.000005,0.003621,0.000005,0.000068,0.003644
str,294,161,294,161,0.000004,0.004190,0.000003,0.000263,0.000006,0.003677,0.000005,0.000113,0.003646
str,294,161,294,161,0.000003,0.004210,0.000003,0.000261,0.000006,0.003670,0.000005,0.000112,0.003699
str,294,161,294,161,0.000003,0.004105,0.000003,0.000185,0.000005,0.003663,0.000005,0.000116,0.003665
str,294,161,294,161,0.000003,0.004166,0.000003,0.000183,0.000005,0.003668,0.000005,0.000115,0.003677
str,294,161,294,161,0.000004,0.004080,0.000004,0.000169,0.000006,0.003656,0.000005,0.000067,0.003647
str,294,161,294,161,0.000003,0.004119,0.000003,0.000191,0.000005,0.003665,0.000005,0.000117,0.003671
str,294,161,294,161,0.000003,0.004076,0.000003,0.000169,0.000005,0.003616,0.000005,0.000067,0.003647
str,294,161,294,161,0.000003,0.004231,0.000003,0.000261,0.000006,0.003661,0.000005,0.000112,0.003648
str,294,161,294,161,0.000003,0.004126,0.000003,0.000185,0.000005,0.003694,0.000005,0.000115,0.003673
str,294,161,294,161,0.000003,0.004173,0.000003,0.000251,0.000005,0.003615,0.000005,0.000066,0.003896
str,294,161,294,161,0.000003,0.004099,0.000003,0.000166,0.000006,0.003715,0.000006,0.000112,0.003681
str,294,161,294,161,0.000004,0.004207,0.000003,0.000184,0.000005,0.003636,0.000005,0.000115,0.003651
str,294,161,294,161,0.000004,0.004197,0.000003,0.000251,0.000005,0.003594,0.000006,0.000068,0.003650
str,294,161,294,161,0.000003,0.004114,0.000003,0.000184,0.000006,0.003668,0.000005,0.000114,0.003711
str,294,161,294,161,0.000004,0.004183,0.000003,0.000248,0.000005,0.003626,0.000005,0.000068,0.003635
str,294,161,294,161,0.000003,0.004182,0.000003,0.000183,0.000005,0.003670,0.000005,0.000115,0.003650
str,294,161,294,161,0.000003,0.004100,0.000003,0.000169,0.000005,0.003668,0.000005,0.000068,0.003654
str,294,161,294,161,0.000003,0.004183,0.000003,0.000251,0.000006,0.003621,0.000005,0.000068,0.003687
str,294,161,294,161,0.000003,0.004204,0.000003,0.000262,0.000005,0.003667,0.000005,0.000111,0.003638
weak,628,350,628,350,0.000007,0.001097,0.000007,0.000036,0.000011,0.001160,0.000011,0.000082,0.003609
weak,628,350,628,350,0.000006,0.001078,0.000006,0.000040,0.000011,0.001153,0.000010,0.000064,0.004240
weak,628,350,628,350,0.000007,0.001090,0.000007,0.000051,0.000011,0.001151,0.000010,0.000079,0.003620
weak,628,350,628,350,0.000007,0.001188,0.000006,0.000056,0.000011,0.001152,0.000010,0.000081,0.003606
weak,628,350,628,350,0.000006,0.001159,0.000006,0.000051,0.000014,0.001158,0.000011,0.000076,0.003595
weak,628,350,628,350,0.000006,0.001078,0.000006,0.000049,0.000010,0.001147,0.000010,0.000081,0.003682
weak,628,350,628,350,0.000007,0.001092,0.000006,0.000047,0.000011,0.001145,0.000011,0.000081,0.003593
weak,628,350,628,350,0.000006,0.001087,0.000006,0.000043,0.000010,0.001141,0.000010,0.000076,0.003572
weak,628,350,628,350,0.000006,0.001099,0.000006,0.000041,0.000010,0.001143,0.000010,0.000069,0.003647
weak,628,350,628,350,0.000007,0.001087,0.000006,0.000059,0.000012,0.001157,0.000011,0.000067,0.003598
weak,628,350,628,350,0.000006,0.001084,0.000006,0.000043,0.000011,0.001155,0.000011,0.000072,0.003623
weak,628,350,628,350,0.000006,0.001080,0.000006,0.000042,0.000011,0.001161,0.000010,0.000069,0.003562
weak,628,350,628,350,0.000007,0.001098,0.000006,0.000039,0.000010,0.001168,0.000010,0.000068,0.003580
weak,628,350,628,350,0.000006,0.001107,0.000006,0.000040,0.000010,0.001138,0.000011,0.000066,0.003777
weak,628,350,628,350,0.000007,0.001086,0.000006,0.000046,0.000011,0.001145,0.000011,0.000073,0.003611
weak,628,350,628,350,0.000006,0.001089,0.000006,0.000047,0.000010,0.001197,0.000010,0.000072,0.003982
weak,628,350,628,350,0.000007,0.001165,0.000006,0.000065,0.000010,0.001160,0.000011,0.000100,0.003943
weak,628,350,628,350,0.000007,0.001088,0.000006,0.000077,0.000011,0.001160,0.000011,0.000093,0.003638
weak,628,350,628,350,0.000007,0.001095,0.000006,0.000065,0.000010,0.001196,0.000011,0.000108,0.003702
weak,628,350,628,350,0.000007,0.001078,0.000006,0.000038,0.000010,0.001147,0.000010,0.000076,0.003608
weak,628,350,628,350,0.000007,0.001090,0.000006,0.000040,0.000010,0.001143,0.000010,0.000084,0.003575
weak,628,350,628,350,0.000007,0.001085,0.000006,0.000040,0.000010,0.001186,0.000010,0.000074,0.003576
weak,628,350,628,350,0.000006,0.001091,0.000006,0.000037,0.000010,0.001147,0.000010,0.000068,0.003739
weak,628,350,628,350,0.000007,0.001078,0.000007,0.000038,0.000010,0.001148,0.000011,0.000067,0.003980
weak,628,350,628,350,0.000010,0.001291,0.000007,0.000072,0.000015,0.001373,0.000013,0.000118,0.004288
weak,628,350,628,350,0.000007,0.001109,0.000006,0.000066,0.000011,0.001153,0.000010,0.000101,0.003642
weak,628,350,628,350,0.000006,0.001091,0.000006,0.000062,0.000011,0.001225,0.000011,0.000083,0.003568
weak,628,350,628,350,0.000007,0.001098,0.000006,0.000043,0.000013,0.001157,0.000010,0.000094,0.003572
weak,628,350,628,350,0.000007,0.001081,0.000006,0.000039,0.000011,0.001155,0.000010,0.000078,0.003678
weak,628,350,628,350,0.000007,0.001116,0.000006,0.000035,0.000010,0.001139,0.000010,0.000067,0.003590
weak,628,350,628,350,0.000006,0.001089,0.000006,0.000041,0.000011,0.001149,0.000011,0.000073,0.003573
weak,628,350,628,350,0.000007,0.001078,0.000006,0.000037,0.000010,0.001137,0.000010,0.000064,0.003685
weak,628,350,628,350,0.000007,0.001081,0.000006,0.000039,0.000011,0.001150,0.000011,0.000066,0.003594
weak,628,350,628,350,0.000006,0.001093,0.000006,0.000040,0.000010,0.001148,0.000010,0.000069,0.003611
weak,628,350,628,350,0.000006,0.001079,0.000006,0.000035,0.000011,0.001226,0.000010,0.000066,0.003632
weak,628,350,628,350,0.000006,0.001083,0.000006,0.000045,0.000016,0.001142,0.000010,0.000075,0.003602
weak,628,350,628,350,0.000007,0.001083,0.000006,0.000042,0.000010,0.001146,0.000010,0.000072,0.003682
weak,628,350,628,350,0.000006,0.001089,0.000006,0.000044,0.000010,0.001176,0.000011,0.000068,0.003609
weak,628,350,628,350,0.000006,0.001090,0.000006,0.000043,0.000011,0.001138,0.000011,0.000070,0.003595
weak,628,350,628,350,0.000006,0.001081,0.000006,0.000037,0.000010,0.001152,0.000011,0.000066,0.003618
weak,628,350,628,350,0.000006,0.001091,0.000006,0.000039,0.000010,0.001137,0.000010,0.000067,0.003591
weak,628,350,628,350,0.000007,0.001083,0.000006,0.000041,0.000011,0.001150,0.000011,0.000069,0.003579
weak,628,350,628,350,0.000006,0.001081,0.000006,0.000039,0.000011,0.001202,0.000010,0.000065,0.003611
weak,628,350,628,350,0.000007,0.001080,0.000006,0.000039,0.000011,0.001150,0.000011,0.000062,0.003579
weak,628,350,628,350,0.000007,0.001078,0.000006,0.000036,0.000011,0.001138,0.000010,0.000062,0.003661
weak,628,350,628,350,0.000006,0.001092,0.000006,0.000041,0.000010,0.001148,0.000011,0.000066,0.003624
weak,628,350,628,350,0.000006,0.001082,0.000006,0.000041,0.000010,0.001155,0.000010,0.000068,0.003595
weak,628,350,628,350,0.000007,0.001090,0.000006,0.000038,0.000010,0.001139,0.000010,0.000063,0.003826
weak,628,350,628,350,0.000007,0.001083,0.000006,0.000040,0.000011,0.001142,0.000011,0.000064,0.003614
weak,628,350,628,350,0.000007,0.001079,0.000006,0.000037,0.000010,0.001137,0.000010,0.000066,0.003590
weak,628,350,628,350,0.000007,0.001105,0.000006,0.000042,0.000012,0.001197,0.000010,0.000066,0.003580
weak,628,350,628,350,0.000006,0.001080,0.000006,0.000042,0.000010,0.001140,0.000010,0.000068,0.003588
weak,628,350,628,350,0.000006,0.001084,0.000006,0.000040,0.000010,0.001140,0.000010,0.000069,0.003636
weak,628,350,628,350,0.000007,0.001090,0.000006,0.000040,0.000011,0.001144,0.000010,0.000065,0.003579
weak,628,350,628,350,0.000006,0.001079,0.000006,0.000038,0.000010,0.001137,0.000010,0.000064,0.003573
weak,628,350,628,350,0.000006,0.001079,0.000006,0.000037,0.000010,0.001153,0.000010,0.000063,0.003635
weak,628,350,628,350,0.000006,0.001079,0.000006,0.000039,0.000010,0.001147,0.000011,0.000063,0.003584
weak,628,350,628,350,0.000006,0.001077,0.000006,0.000039,0.000010,0.001135,0.000010,0.000063,0.003635
weak,628,350,628,350,0.000008,0.001124,0.000007,0.000039,0.000011,0.001146,0.000010,0.000064,0.003728
weak,628,350,628,350,0.000007,0.001264,0.000007,0.000064,0.000011,0.001240,0.000011,0.000111,0.004098
weak,628,350,628,350,0.000006,0.001107,0.000006,0.000066,0.000011,0.001159,0.000010,0.000100,0.003690
weak,628,350,628,350,0.000007,0.001110,0.000006,0.000081,0.000011,0.001175,0.000010,0.000117,0.003612
weak,628,350,628,350,0.000007,0.001155,0.000006,0.000054,0.000011,0.001156,0.000010,0.000111,0.003625
weak,628,350,628,350,0.000007,0.001095,0.000006,0.000042,0.000010,0.001158,0.000011,0.000091,0.003571
weak,628,350,628,350,0.000007,0.001141,0.000006,0.000048,0.000011,0.001150,0.000010,0.000082,0.003662
weak,628,350,628,350,0.000006,0.001111,0.000006,0.000040,0.000011,0.001147,0.000010,0.000074,0.003590
weak,628,350,628,350,0.000007,0.001107,0.000006,0.000042,0.000011,0.001146,0.000010,0.000072,0.003585
weak,628,350,628,350,0.000008,0.001174,0.000006,0.000036,0.000011,0.001137,0.000010,0.000064,0.003587
weak,628,350,628,350,0.000007,0.001131,0.000007,0.000036,0.000010,0.001150,0.000011,0.000065,0.003581
weak,628,350,628,350,0.000008,0.001122,0.000006,0.000040,0.000010,0.001143,0.000010,0.000065,0.003656
weak,628,350,628,350,0.000009,0.001112,0.000006,0.000039,0.000011,0.001147,0.000011,0.000064,0.003594
weak,628,350,628,350,0.000008,0.001116,0.000006,0.000041,0.000011,0.001151,0.000010,0.000066,0.003578
weak,628,350,628,350,0.000008,0.001110,0.000006,0.000038,0.000010,0.001155,0.000010,0.000064,0.003657
weak,628,350,628,350,0.000008,0.001122,0.000006,0.000040,0.000010,0.001149,0.000011,0.000065,0.003591
weak,628,350,628,350,0.000008,0.001107,0.000006,0.000034,0.000010,0.001152,0.000011,0.000062,0.003581
weak,628,350,628,350,0.000007,0.001126,0.000007,0.000038,0.000010,0.001140,0.000010,0.000062,0.003607
weak,628,350,628,350,0.000008,0.001122,0.000006,0.000038,0.000010,0.001147,0.000010,0.000065,0.003568
weak,628,350,628,350,0.000008,0.001113,0.000006,0.000038,0.000010,0.001133,0.000010,0.000062,0.003829
weak,628,350,628,350,0.000008,0.001124,0.000006,0.000058,0.000010,0.001142,0.000011,0.000086,0.003702
weak,628,350,628,350,0.000008,0.001113,0.000006,0.000054,0.000010,0.001143,0.000010,0.000111,0.003597
weak,628,350,628,350,0.000008,0.001141,0.000007,0.000058,0.000011,0.001242,0.000010,0.000100,0.003607
weak,628,350,628,350,0.000008,0.001123,0.000006,0.000046,0.000011,0.001147,0.000010,0.000095,0.003611
weak,628,350,628,350,0.000008,0.001132,0.000006,0.000051,0.000010,0.001154,0.000010,0.000092,0.003580
