type,capacity,n,mincap_v1_1_div_time,t_size_v1,s_size_v1,mincap_v1_time,t_size_v2,s_size_v2,mincap_v2_time,t_size_v1_1,s_size_v1_1,mincap_v1_1_time,t_size_v2_1,s_size_v2_1,mincap_v2_1_time,t_size_v1_1_div,s_size_v1_1_div,mincap_v1_1_div_time,t_size_v2_1_cut,s_size_v2_1_cut,mincap_v2_1_cut_time,time_original,time_original_allocation,time_original_prealloc,res_original_alloc,time_ks2_v2_allocation,time_ks2_v2,resOpt_v2,time_ks2_v1_allocation,time_ks2_v1,resOpt_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,resOpt_v1_1,time_ks2_v2_allocation_1,time_ks2_v2_1,resOpt_v2_1,time_ks2_v1_allocation_1_div,time_ks2_v1_1_div,resOpt_v1_1_div,time_ks2_allocation_1_cut,time_ks2_v2_1_cut,resOpt_v2_1_cut,time_ks2_v1_nocol_noalloc,time_fminknap_allocation,time_fminknap,resFmin
uncorr,2600,1300,0.650549,2601,2597,6.718825,2601,2600,4.193588,2601,2597,6.513167,2601,2600,4.080522,261,261,0.650549,2601,2600,4.109244,0.020121,0.005919,0.017418,43699.705531,0.005300,0.017144,43699.705531,0.005136,0.017203,43699.705531,0.005133,0.016035,43699.705531,0.005238,0.016220,43699.705531,0.000619,0.001604,44603.708025,0.005272,0.016577,43586.874994,0.000000,0.000001,0.000031,43699.705531
uncorr,2600,1300,0.650549,2601,2597,6.718825,2601,2600,4.193588,2601,2597,6.513167,2601,2600,4.080522,261,261,0.650549,2601,2600,4.109244,0.020152,0.006206,0.017943,47815.173309,0.005280,0.018212,47815.173309,0.005432,0.018525,47815.173309,0.005381,0.017141,47815.173309,0.005468,0.017110,47815.173309,0.000665,0.001752,49158.450990,0.005657,0.017159,47764.498898,0.000000,0.000000,0.000032,47815.173309
uncorr,2600,1300,0.650549,2601,2597,6.718825,2601,2600,4.193588,2601,2597,6.513167,2601,2600,4.080522,261,261,0.650549,2601,2600,4.109244,0.018568,0.006212,0.018223,39593.327470,0.005476,0.018424,39593.327470,0.005499,0.018488,39593.327470,0.005559,0.017083,39593.327470,0.005426,0.017101,39593.327470,0.000668,0.001740,40747.104531,0.005629,0.017329,39406.580630,0.000000,0.000000,0.000032,39593.327470
uncorr,2600,1300,0.650549,2601,2597,6.718825,2601,2600,4.193588,2601,2597,6.513167,2601,2600,4.080522,261,261,0.650549,2601,2600,4.109244,0.018613,0.006172,0.018150,45800.647968,0.005509,0.018351,45800.647968,0.005467,0.018729,45800.647968,0.005510,0.017374,45800.647968,0.005749,0.017237,45800.647968,0.000697,0.001790,46781.975280,0.005369,0.017032,45623.288793,0.000001,0.000001,0.000033,45800.647968
uncorr,2600,1300,0.650549,2601,2597,6.718825,2601,2600,4.193588,2601,2597,6.513167,2601,2600,4.080522,261,261,0.650549,2601,2600,4.109244,0.018795,0.006247,0.017802,45662.947939,0.005125,0.017912,45662.947939,0.005577,0.018102,45662.947939,0.005265,0.016800,45662.947939,0.005566,0.016927,45662.947939,0.000731,0.001727,46933.153942,0.005355,0.016841,45508.581352,0.000001,0.000000,0.000029,45662.947939
uncorr,2600,1300,0.650549,2601,2597,6.718825,2601,2600,4.193588,2601,2597,6.513167,2601,2600,4.080522,261,261,0.650549,2601,2600,4.109244,0.018344,0.006165,0.017938,45842.858665,0.005277,0.018134,45842.858665,0.005489,0.018202,45842.858665,0.005494,0.017111,45842.858665,0.005574,0.016911,45842.858665,0.000651,0.001742,47013.681724,0.005575,0.017018,45704.015020,0.000000,0.000001,0.000033,45842.858665
uncorr,2600,1300,0.650549,2601,2597,6.718825,2601,2600,4.193588,2601,2597,6.513167,2601,2600,4.080522,261,261,0.650549,2601,2600,4.109244,0.018409,0.006069,0.017855,37732.092978,0.005483,0.018211,37732.092978,0.005301,0.018103,37732.092978,0.005343,0.016962,37732.092978,0.005570,0.017005,37732.092978,0.000621,0.001754,38682.872023,0.005346,0.016902,37723.825881,0.000000,0.000001,0.000034,37732.092978
uncorr,2600,1300,0.650549,2601,2597,6.718825,2601,2600,4.193588,2601,2597,6.513167,2601,2600,4.080522,261,261,0.650549,2601,2600,4.109244,0.018418,0.006213,0.017768,43270.791230,0.005182,0.018377,43270.791230,0.005669,0.017820,43270.791230,0.005198,0.016704,43270.791230,0.005571,0.016846,43270.791230,0.000684,0.001723,44470.602962,0.005474,0.016933,43128.666066,0.000000,0.000001,0.000036,43270.791230
uncorr,2600,1300,0.650549,2601,2597,6.718825,2601,2600,4.193588,2601,2597,6.513167,2601,2600,4.080522,261,261,0.650549,2601,2600,4.109244,0.018367,0.006010,0.017741,48673.803104,0.005519,0.018069,48673.803104,0.005393,0.018177,48673.803104,0.005523,0.016927,48673.803104,0.005494,0.016984,48673.803104,0.000667,0.001725,49708.316229,0.005398,0.016914,48524.134103,0.000001,0.000000,0.000048,48673.803104
uncorr,2600,1300,0.650549,2601,2597,6.718825,2601,2600,4.193588,2601,2597,6.513167,2601,2600,4.080522,261,261,0.650549,2601,2600,4.109244,0.019026,0.006075,0.017879,40413.526084,0.005336,0.018134,40413.526084,0.005549,0.018625,40413.526084,0.005543,0.017167,40413.526084,0.005604,0.016910,40413.526084,0.000619,0.001803,41502.488476,0.005503,0.017090,40250.503752,0.000000,0.000000,0.000027,40413.526084
