type,capacity,n,mincap_v1_1_div_time,t_size_v1,s_size_v1,mincap_v1_time,t_size_v2,s_size_v2,mincap_v2_time,t_size_v1_1,s_size_v1_1,mincap_v1_1_time,t_size_v2_1,s_size_v2_1,mincap_v2_1_time,t_size_v1_1_div,s_size_v1_1_div,mincap_v1_1_div_time,t_size_v2_1_cut,s_size_v2_1_cut,mincap_v2_1_cut_time,time_original,time_original_allocation,time_original_prealloc,res_original_alloc,time_ks2_v2_allocation,time_ks2_v2,resOpt_v2,time_ks2_v1_allocation,time_ks2_v1,resOpt_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,resOpt_v1_1,time_ks2_v2_allocation_1,time_ks2_v2_1,resOpt_v2_1,time_ks2_v1_allocation_1_div,time_ks2_v1_1_div,resOpt_v1_1_div,time_ks2_allocation_1_cut,time_ks2_v2_1_cut,resOpt_v2_1_cut,time_ks2_v1_nocol_noalloc,time_fminknap_allocation,time_fminknap,resFmin
uncorr,2300,1150,0.464629,2301,2284,4.774799,2301,2286,3.010843,2301,2284,4.710871,2301,2286,2.985471,231,231,0.464629,2301,2286,3.069995,0.017228,0.005575,0.015257,25101.258150,0.005148,0.014962,25101.258150,0.004775,0.016518,25101.258150,0.004377,0.013731,25101.258150,0.004305,0.013604,25101.258150,0.000516,0.001385,25953.233083,0.004778,0.013766,24810.010669,0.000000,0.000001,0.000033,25101.258150
uncorr,2300,1150,0.464629,2301,2284,4.774799,2301,2286,3.010843,2301,2284,4.710871,2301,2286,2.985471,231,231,0.464629,2301,2286,3.069995,0.016972,0.005128,0.014839,26045.325417,0.004114,0.016475,26045.325417,0.004298,0.017040,26045.325417,0.005265,0.013856,26045.325417,0.006019,0.014484,26045.325417,0.000840,0.001488,26792.743523,0.004349,0.013689,25758.488971,0.000000,0.000001,0.000027,26045.325417
uncorr,2300,1150,0.464629,2301,2284,4.774799,2301,2286,3.010843,2301,2284,4.710871,2301,2286,2.985471,231,231,0.464629,2301,2286,3.069995,0.014909,0.004940,0.014840,26647.024259,0.004094,0.014705,26647.024259,0.004463,0.014702,26647.024259,0.004819,0.013061,26647.024259,0.005250,0.014748,26647.024259,0.000618,0.001665,27556.038606,0.004126,0.014130,26191.321317,0.000000,0.000001,0.000023,26647.024259
uncorr,2300,1150,0.464629,2301,2284,4.774799,2301,2286,3.010843,2301,2284,4.710871,2301,2286,2.985471,231,231,0.464629,2301,2286,3.069995,0.014614,0.004949,0.015722,28461.140097,0.004048,0.014383,28461.140097,0.004078,0.014516,28461.140097,0.004375,0.013038,28461.140097,0.004565,0.013204,28461.140097,0.000556,0.001492,29275.193928,0.004281,0.013428,27994.198510,0.000000,0.000001,0.000028,28461.140097
uncorr,2300,1150,0.464629,2301,2284,4.774799,2301,2286,3.010843,2301,2284,4.710871,2301,2286,2.985471,231,231,0.464629,2301,2286,3.069995,0.015084,0.005424,0.014760,27327.954545,0.004252,0.015041,27327.954545,0.004282,0.015005,27327.954545,0.003994,0.013098,27327.954545,0.003995,0.013264,27327.954545,0.000469,0.001406,28130.069674,0.004719,0.013286,26973.098550,0.000000,0.000001,0.000048,27327.954545
uncorr,2300,1150,0.464629,2301,2284,4.774799,2301,2286,3.010843,2301,2284,4.710871,2301,2286,2.985471,231,231,0.464629,2301,2286,3.069995,0.014938,0.005580,0.014879,28129.644086,0.004079,0.014915,28129.644086,0.004702,0.015444,28129.644086,0.004252,0.014172,28129.644086,0.004417,0.015947,28129.644086,0.000540,0.001397,29087.233592,0.006381,0.016478,27590.438883,0.000001,0.000001,0.000038,28129.644086
uncorr,2300,1150,0.464629,2301,2284,4.774799,2301,2286,3.010843,2301,2284,4.710871,2301,2286,2.985471,231,231,0.464629,2301,2286,3.069995,0.015822,0.005487,0.016123,24674.758791,0.004065,0.017168,24674.758791,0.006562,0.020869,24674.758791,0.004510,0.013751,24674.758791,0.004144,0.013019,24674.758791,0.000551,0.001272,25217.320006,0.004174,0.013211,24353.602407,0.000001,0.000000,0.000031,24674.758791
uncorr,2300,1150,0.464629,2301,2284,4.774799,2301,2286,3.010843,2301,2284,4.710871,2301,2286,2.985471,231,231,0.464629,2301,2286,3.069995,0.014449,0.005116,0.014021,25766.438341,0.004648,0.013954,25766.438341,0.004438,0.014491,25766.438341,0.003969,0.013352,25766.438341,0.004380,0.013658,25766.438341,0.000499,0.001386,26637.335853,0.004477,0.013965,25518.923190,0.000000,0.000001,0.000026,25766.438341
uncorr,2300,1150,0.464629,2301,2284,4.774799,2301,2286,3.010843,2301,2284,4.710871,2301,2286,2.985471,231,231,0.464629,2301,2286,3.069995,0.015268,0.005197,0.014696,27678.417707,0.004664,0.015113,27678.417707,0.004499,0.015395,27678.417707,0.004515,0.013665,27678.417707,0.004498,0.013995,27678.417707,0.000495,0.001436,28565.312410,0.004660,0.013922,27258.517183,0.000000,0.000001,0.000031,27678.417707
uncorr,2300,1150,0.464629,2301,2284,4.774799,2301,2286,3.010843,2301,2284,4.710871,2301,2286,2.985471,231,231,0.464629,2301,2286,3.069995,0.015510,0.005439,0.015202,30657.174380,0.004446,0.014351,30657.174380,0.004631,0.014252,30657.174380,0.004475,0.013644,30657.174380,0.004238,0.013152,30657.174380,0.000500,0.001297,31321.035944,0.004205,0.012682,30592.634660,0.000000,0.000001,0.000030,30657.174380
