type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003249,0.005067,0.002912,0.004098,0.001964,21460.439345,21460.439345,21460.439345,97884.488263,16612.258238
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003556,0.004699,0.002928,0.004469,0.002160,21031.026475,21031.026475,21031.026475,77937.023522,16113.867383
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.004097,0.005559,0.003991,0.004376,0.002815,19700.076736,19700.076736,19700.076736,87600.835781,15352.097472
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003321,0.005239,0.002794,0.005025,0.002292,20468.680878,20468.680878,20468.680878,85153.787109,16033.310873
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003224,0.005069,0.002914,0.004135,0.001899,22187.940492,22187.940492,22187.940492,77195.154582,18777.244591
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003597,0.004783,0.002862,0.004353,0.002082,20016.167488,20016.167488,20016.167488,100234.405345,16178.883298
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003189,0.004649,0.003070,0.008509,0.003672,13835.967309,13835.967309,13835.967309,77280.674347,12159.642806
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003331,0.004829,0.003007,0.007120,0.003495,21539.589225,21539.589225,21539.589225,92229.191456,17719.815326
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.004374,0.004707,0.002873,0.005181,0.002172,18051.112933,18051.112933,18051.112933,93253.914166,14543.390539
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003584,0.005378,0.002820,0.004135,0.001945,16833.491322,16833.491322,16833.491322,93593.635041,15918.884890
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003375,0.004658,0.002810,0.004203,0.001956,16797.070182,16797.070182,16797.070182,85080.717280,12754.634289
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003215,0.004695,0.002891,0.004106,0.001902,24738.594347,24738.594347,24738.594347,103548.244890,19099.210405
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003336,0.004725,0.002860,0.004145,0.001917,17697.138693,17697.138693,17697.138693,90563.172730,12652.481626
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003273,0.004666,0.002864,0.004235,0.001906,19441.079417,19441.079417,19441.079417,86660.540962,15492.761708
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003236,0.004703,0.003386,0.004559,0.002196,18480.270162,18480.270162,18480.270162,95116.001660,14279.149803
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.004410,0.004946,0.002879,0.004155,0.001937,19064.761034,19064.761034,19064.761034,91678.017668,14095.068619
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003273,0.004710,0.002878,0.004100,0.001916,16229.330551,16229.330551,16229.330551,85187.575722,13595.558292
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003211,0.004693,0.002919,0.004129,0.001930,18515.405144,18515.405144,18515.405144,77502.179234,15283.024819
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003224,0.005563,0.003152,0.004887,0.002537,20602.529328,20602.529328,20602.529328,93719.594832,17218.393483
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.006447,0.006082,0.005114,0.008338,0.003533,17771.157797,17771.157797,17771.157797,73072.092081,15013.229505
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.005801,0.005277,0.003215,0.004651,0.002143,19684.119177,19684.119177,19684.119177,88512.647909,15899.501885
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003360,0.004890,0.006474,0.004689,0.002959,18132.222005,18132.222005,18132.222005,93296.543785,16342.585897
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.004448,0.005381,0.002946,0.004311,0.001999,20350.830046,20350.830046,20350.830046,77116.156070,15770.310798
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003593,0.004861,0.002821,0.004433,0.001976,27420.831750,27420.831750,27420.831750,95038.065744,21069.814335
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003287,0.009375,0.003163,0.004567,0.002168,20152.089056,20152.089056,20152.089056,82327.587587,15644.235860
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.004085,0.005252,0.003250,0.004371,0.001946,20449.069475,20449.069475,20449.069475,87836.029565,16655.026119
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.004841,0.005255,0.003160,0.010048,0.005318,21341.942018,21341.942018,21341.942018,81188.881314,16621.072417
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.007387,0.010940,0.009434,0.004911,0.001930,20680.982873,20680.982873,20680.982873,94491.157640,16483.251573
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003244,0.005097,0.003027,0.005648,0.002750,25057.379310,25057.379310,25057.379310,95925.719721,20536.380621
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003379,0.004718,0.003212,0.004070,0.001951,27166.214753,27166.214753,27166.214753,97432.794712,23810.132530
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003227,0.004887,0.002825,0.005446,0.002136,18660.514495,18660.514495,18660.514495,85270.976839,13793.991340
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003256,0.004718,0.003274,0.004141,0.002416,15605.932211,15605.932211,15605.932211,74325.392461,12002.253942
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003691,0.005103,0.002824,0.004142,0.001960,19278.776939,19278.776939,19278.776939,78842.461105,14480.219788
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003628,0.005295,0.003161,0.004615,0.001926,17939.982006,17939.982006,17939.982006,90360.742954,15086.578878
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003252,0.006688,0.008164,0.012218,0.005591,22727.240589,22727.240589,22727.240589,97602.956158,18680.323026
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.007540,0.010751,0.007213,0.004113,0.001919,16605.057463,16605.057463,16605.057463,84461.722100,11756.747241
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.004938,0.010282,0.005386,0.009860,0.004071,20550.378141,20550.378141,20550.378141,92023.542944,16086.679275
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.005923,0.008344,0.002895,0.004362,0.001971,14158.514717,14158.514717,14158.514717,76186.139873,11095.887039
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003393,0.004746,0.002842,0.004349,0.001983,18170.364120,18170.364120,18170.364120,83858.927956,15039.823553
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003282,0.004786,0.002871,0.004095,0.001968,22799.458300,22799.458300,22799.458300,86297.020047,16643.002542
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003416,0.004948,0.002981,0.004471,0.001980,16390.925181,16390.925181,16390.925181,92180.880818,14436.840012
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003560,0.005297,0.003142,0.005364,0.003513,21651.935101,21651.935101,21651.935101,82611.866936,15693.386084
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.004792,0.005035,0.002908,0.004097,0.002409,19897.996582,19897.996582,19897.996582,83329.858505,15489.107104
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003385,0.005134,0.002852,0.004111,0.002059,18282.943469,18282.943469,18282.943469,92468.036038,14478.395414
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003244,0.004688,0.002883,0.004268,0.001944,17138.048268,17138.048268,17138.048268,80268.289397,13770.425038
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003245,0.004942,0.002811,0.004716,0.002023,26564.914859,26564.914859,26564.914859,85660.071081,22312.097171
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003473,0.004651,0.002926,0.004311,0.001903,19512.626437,19512.626437,19512.626437,84659.365306,16382.742665
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003233,0.004706,0.003061,0.004075,0.002021,13837.768343,13837.768343,13837.768343,68334.684035,12195.537504
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003210,0.004843,0.002815,0.004615,0.002485,19698.760718,19698.760718,19698.760718,93340.672629,16096.481343
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003639,0.007920,0.006239,0.010310,0.004427,16965.361102,16965.361102,16965.361102,93902.903443,14100.537118
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.006367,0.006182,0.002852,0.004109,0.002351,24574.365674,24574.365674,24574.365674,98290.038488,18308.661467
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003915,0.007050,0.005170,0.008850,0.003395,26734.776238,26734.776238,26734.776238,96430.108214,22131.822838
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.005389,0.010007,0.005700,0.005614,0.002531,24423.314856,24423.314856,24423.314856,88497.111426,19232.645972
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003215,0.004709,0.003887,0.004180,0.001993,16822.554937,16822.554937,16822.554937,96491.632238,14220.775430
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003249,0.006898,0.002833,0.004169,0.002329,18511.403197,18511.403197,18511.403197,89734.317175,15543.946095
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003872,0.005190,0.004253,0.007906,0.002975,17685.325678,17685.325678,17685.325678,80757.315997,13942.854308
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003769,0.004701,0.002829,0.004794,0.002675,20344.775624,20344.775624,20344.775624,78968.415396,17460.066150
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.006496,0.005938,0.003086,0.004274,0.001985,22362.899637,22362.899637,22362.899637,81994.924843,18904.218496
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003204,0.005128,0.004612,0.009045,0.002983,20381.119926,20381.119926,20381.119926,91902.488957,15637.794799
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.003929,0.005372,0.004210,0.008335,0.003563,20431.163992,20431.163992,20431.163992,86317.525003,17258.731266
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4991,2746,0.103543,0.080526,0.008203,0.056891,0.004449,0.011964,0.005989,0.009314,0.002050,24180.377232,24180.377232,24180.377232,81479.192754,18043.176775
