type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4815,514,0.111545,0.058300,0.001786,0.064989,0.005274,0.006587,0.004548,0.000001,0.000652,18820.146337,18820.146337,18820.146337,115329.200904,8268.267938
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4815,514,0.111545,0.058300,0.001786,0.064989,0.005510,0.006624,0.003388,0.000001,0.000433,19186.358975,19186.358975,19186.358975,115799.691491,8238.417294
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4815,514,0.111545,0.058300,0.001786,0.064989,0.004777,0.007998,0.003020,0.000003,0.000539,15826.035122,15826.035122,15826.035122,86926.975223,6380.522947
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4815,514,0.111545,0.058300,0.001786,0.064989,0.004286,0.004916,0.003871,0.000002,0.000675,23762.711156,23762.711156,23762.711156,114266.661902,11105.272269
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4815,514,0.111545,0.058300,0.001786,0.064989,0.003266,0.006481,0.005005,0.000001,0.000457,18035.943801,18035.943801,18035.943801,92115.653281,9129.703467
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4815,514,0.111545,0.058300,0.001786,0.064989,0.006707,0.006690,0.006437,0.000002,0.000794,15640.563424,15640.563424,15640.563424,108659.621351,8623.462403
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4815,514,0.111545,0.058300,0.001786,0.064989,0.003342,0.005271,0.003192,0.000001,0.000418,19768.094537,19768.094537,19768.094537,101330.276823,10494.743438
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4815,514,0.111545,0.058300,0.001786,0.064989,0.003367,0.004690,0.002887,0.000001,0.000420,27768.640412,27768.640412,27768.640412,120337.007282,9438.936479
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4815,514,0.111545,0.058300,0.001786,0.064989,0.003224,0.004674,0.002941,0.000001,0.000414,16416.069032,16416.069032,16416.069032,96990.149817,7530.706771
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4815,514,0.111545,0.058300,0.001786,0.064989,0.003206,0.005436,0.003562,0.000001,0.000432,16055.651617,16055.651617,16055.651617,98689.649373,7532.315377
