type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3637,0.104657,0.074498,0.010104,0.075297,0.004205,0.005565,0.003195,0.004234,0.002492,13591.555478,13591.555478,13591.555478,51604.435395,11600.387890
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3637,0.104657,0.074498,0.010104,0.075297,0.003365,0.004692,0.002873,0.004901,0.002437,21947.877648,21947.877648,21947.877648,68626.936241,20768.225358
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3637,0.104657,0.074498,0.010104,0.075297,0.004019,0.005107,0.002851,0.004209,0.003518,20493.122743,20493.122743,20493.122743,66793.825003,17743.630153
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3637,0.104657,0.074498,0.010104,0.075297,0.004085,0.005698,0.002852,0.005880,0.002681,22605.525219,22605.525219,22605.525219,69599.480371,19795.774460
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3637,0.104657,0.074498,0.010104,0.075297,0.003478,0.004755,0.002823,0.004052,0.002470,14118.245313,14118.245313,14118.245313,58548.442897,13392.033703
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3637,0.104657,0.074498,0.010104,0.075297,0.003255,0.005501,0.003748,0.004850,0.003186,17364.648426,17364.648426,17364.648426,57574.011026,15428.109516
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3637,0.104657,0.074498,0.010104,0.075297,0.004063,0.005830,0.003803,0.005420,0.002800,17809.402773,17809.402773,17809.402773,69806.575499,17706.794134
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3637,0.104657,0.074498,0.010104,0.075297,0.003591,0.005922,0.004003,0.005956,0.003516,21764.521766,21764.521766,21764.521766,68920.930724,20031.775749
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3637,0.104657,0.074498,0.010104,0.075297,0.004470,0.006493,0.005608,0.005645,0.002688,12413.593916,12413.593916,12413.593916,53878.602813,11697.745621
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3637,0.104657,0.074498,0.010104,0.075297,0.003669,0.005336,0.003189,0.004182,0.004105,15437.822500,15437.822500,15437.822500,56517.069512,15075.211962
