type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.003396,0.006701,0.003917,0.005719,0.001613,16039.203241,16039.203241,16039.203241,77836.990698,10470.465325
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.003891,0.005331,0.003139,0.004135,0.001334,17591.204030,17591.204030,17591.204030,82021.540888,12066.140206
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.003275,0.004709,0.003316,0.004891,0.001284,16355.647473,16355.647473,16355.647473,95368.408048,9999.343370
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.003787,0.006886,0.002966,0.004882,0.001441,24940.221626,24940.221626,24940.221626,98538.309492,19872.084975
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.003289,0.005188,0.004842,0.007140,0.001602,17654.170686,17654.170686,17654.170686,95894.284628,10384.809389
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.004188,0.005582,0.002961,0.004474,0.001546,24922.470997,24922.470997,24922.470997,114254.356170,13811.810779
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.005020,0.006846,0.004344,0.006113,0.001798,16588.390160,16588.390160,16588.390160,96021.128645,11311.207445
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.004911,0.006756,0.004323,0.006411,0.002133,16524.480494,16524.480494,16524.480494,98340.528757,11106.600637
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.005671,0.007313,0.005793,0.009574,0.005924,16031.034359,16031.034359,16031.034359,86730.329646,9495.808892
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.006843,0.010390,0.005291,0.009227,0.002116,21452.544890,21452.544890,21452.544890,94959.336378,12221.206493
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.006180,0.007573,0.003203,0.008683,0.001803,18413.989054,18413.989054,18413.989054,94717.654725,11209.104791
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.003258,0.008058,0.003212,0.004605,0.001407,15685.524596,15685.524596,15685.524596,87548.276100,11626.136443
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.003595,0.006610,0.004927,0.008167,0.002335,21231.177508,21231.177508,21231.177508,92818.353767,13118.217277
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.003868,0.008142,0.004024,0.008090,0.001576,16944.959202,16944.959202,16944.959202,102529.995310,10553.559860
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.005005,0.006538,0.003240,0.007822,0.001986,13217.221630,13217.221630,13217.221630,87210.507291,7207.932801
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.004198,0.005154,0.003013,0.004434,0.001494,18554.546637,18554.546637,18554.546637,97279.046700,15058.481282
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.003568,0.004862,0.003487,0.004212,0.001627,21912.882172,21912.882172,21912.882172,96713.898270,12608.090707
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.003237,0.004813,0.003092,0.004204,0.001280,19986.152004,19986.152004,19986.152004,99819.261819,13363.423638
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.004167,0.007514,0.004022,0.005008,0.001572,21894.997512,21894.997512,21894.997512,85762.844784,16368.215570
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.005412,0.009091,0.005018,0.007062,0.002516,15959.987507,15959.987507,15959.987507,98976.683041,10685.118662
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.007955,0.012497,0.007868,0.011641,0.003228,19521.307380,19521.307380,19521.307380,91353.000566,13068.274708
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.008311,0.010531,0.007277,0.011485,0.003512,18109.997091,18109.997091,18109.997091,108496.710796,13354.699764
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.010030,0.012863,0.007959,0.011033,0.003022,19677.455964,19677.455964,19677.455964,97861.486192,12711.520920
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.007398,0.012405,0.004749,0.005516,0.001661,17012.075796,17012.075796,17012.075796,99455.168887,13279.820226
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.005089,0.006785,0.004308,0.004546,0.001769,18679.807031,18679.807031,18679.807031,96038.579111,11301.202384
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.008198,0.011828,0.006516,0.007993,0.002140,21170.409121,21170.409121,21170.409121,101001.167880,13837.967029
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.007313,0.005872,0.003530,0.004359,0.001357,21707.981233,21707.981233,21707.981233,106734.012457,15992.162039
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.004000,0.006216,0.004561,0.007805,0.002751,16054.409128,16054.409128,16054.409128,84217.220819,11267.721488
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.006618,0.005064,0.005523,0.007013,0.001840,25237.370641,25237.370641,25237.370641,107978.586371,16430.087080
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.005325,0.005158,0.003302,0.006152,0.001349,13642.779619,13642.779619,13642.779619,84098.167283,9050.825415
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.004241,0.005003,0.002918,0.004827,0.002178,21050.127105,21050.127105,21050.127105,87655.620548,13386.472204
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.003342,0.004848,0.003098,0.007123,0.002408,25493.763480,25493.763480,25493.763480,109044.559170,16863.105440
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.004714,0.004680,0.002893,0.006840,0.002402,19156.534026,19156.534026,19156.534026,103658.439229,12572.180751
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.005746,0.004921,0.004799,0.005095,0.001320,17428.701867,17428.701867,17428.701867,89909.973241,10854.332573
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.003287,0.006488,0.003834,0.004876,0.001636,18421.656401,18421.656401,18421.656401,97603.139791,12641.457949
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.006779,0.007431,0.012926,0.007630,0.002415,13300.254307,13300.254307,13300.254307,97339.498836,9045.755484
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4993,1719,0.097298,0.057155,0.003117,0.076466,0.005462,0.007714,0.005350,0.007787,0.002062,22013.396517,22013.396517,22013.396517,106902.843198,15129.810777
