type,capacity,n,mincap_v1_1_div_time,t_size_v1,s_size_v1,mincap_v1_time,t_size_v2,s_size_v2,mincap_v2_time,t_size_v1_1,s_size_v1_1,mincap_v1_1_time,t_size_v2_1,s_size_v2_1,mincap_v2_1_time,t_size_v1_1_div,s_size_v1_1_div,mincap_v1_1_div_time,t_size_v2_1_cut,s_size_v2_1_cut,mincap_v2_1_cut_time,time_original,time_original_allocation,time_original_prealloc,res_original_alloc,time_ks2_v2_allocation,time_ks2_v2,resOpt_v2,time_ks2_v1_allocation,time_ks2_v1,resOpt_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,resOpt_v1_1,time_ks2_v2_allocation_1,time_ks2_v2_1,resOpt_v2_1,time_ks2_v1_allocation_1_div,time_ks2_v1_1_div,resOpt_v1_1_div,time_ks2_allocation_1_cut,time_ks2_v2_1_cut,resOpt_v2_1_cut,time_ks2_v1_nocol_noalloc,time_fminknap_allocation,time_fminknap,resFmin
uncorr,4410,100,0.000626,4411,3518,0.070891,4411,3615,0.041857,4411,3518,0.066403,4411,3615,0.044833,45,45,0.000626,4411,2359,0.040137,0.002540,0.000825,0.002329,14757.723677,0.000538,0.004114,14757.723677,0.000513,0.004028,14757.723677,0.000517,0.004007,14757.723677,0.000551,0.001917,14757.723677,0.000010,0.000027,15635.173980,0.000350,0.001327,11518.160605,0.072323,0.000021,0.000008,14757.723677
uncorr,4410,100,0.000626,4411,3518,0.070891,4411,3615,0.041857,4411,3518,0.066403,4411,3615,0.044833,45,45,0.000626,4411,2359,0.040137,0.002338,0.000887,0.002283,21128.818868,0.000543,0.004207,21128.818868,0.000519,0.004109,21128.818868,0.000537,0.004120,21128.818868,0.000575,0.001886,21128.818868,0.000009,0.000028,22241.151331,0.000480,0.001304,15770.098839,0.068638,0.000000,0.000006,21128.818868
uncorr,4410,100,0.000626,4411,3518,0.070891,4411,3615,0.041857,4411,3518,0.066403,4411,3615,0.044833,45,45,0.000626,4411,2359,0.040137,0.002249,0.001002,0.002210,14916.412552,0.000526,0.004052,14916.412552,0.000512,0.004048,14916.412552,0.000513,0.004093,14916.412552,0.000533,0.001954,14916.412552,0.000011,0.000027,15221.266067,0.000346,0.001375,12562.692648,0.069696,0.000001,0.000007,14916.412552
uncorr,4410,100,0.000626,4411,3518,0.070891,4411,3615,0.041857,4411,3518,0.066403,4411,3615,0.044833,45,45,0.000626,4411,2359,0.040137,0.002306,0.000874,0.002411,15885.034857,0.000554,0.004149,15885.034857,0.000590,0.004325,15885.034857,0.000538,0.004324,15885.034857,0.000582,0.002181,15885.034857,0.000012,0.000031,16493.802842,0.000537,0.001361,12583.504795,0.070809,0.000001,0.000006,15885.034857
uncorr,4410,100,0.000626,4411,3518,0.070891,4411,3615,0.041857,4411,3518,0.066403,4411,3615,0.044833,45,45,0.000626,4411,2359,0.040137,0.003025,0.000882,0.002459,16460.619564,0.000699,0.004455,16460.619564,0.000516,0.004851,16460.619564,0.000837,0.004403,16460.619564,0.000604,0.002971,16460.619564,0.000016,0.000053,16705.912475,0.000469,0.001553,13851.742813,0.074727,0.000000,0.000005,16460.619564
uncorr,4410,100,0.000626,4411,3518,0.070891,4411,3615,0.041857,4411,3518,0.066403,4411,3615,0.044833,45,45,0.000626,4411,2359,0.040137,0.002796,0.000916,0.002362,15595.499367,0.000527,0.004111,15595.499367,0.000513,0.004329,15595.499367,0.000573,0.004431,15595.499367,0.000529,0.001879,15595.499367,0.000011,0.000028,16055.575911,0.000345,0.001306,11611.828014,0.074461,0.000001,0.000005,15595.499367
uncorr,4410,100,0.000626,4411,3518,0.070891,4411,3615,0.041857,4411,3518,0.066403,4411,3615,0.044833,45,45,0.000626,4411,2359,0.040137,0.002392,0.000922,0.002430,17295.729657,0.000628,0.004228,17295.729657,0.000574,0.004278,17295.729657,0.000623,0.004399,17295.729657,0.000552,0.002143,17295.729657,0.000011,0.000029,17673.146769,0.000396,0.001360,13623.992430,0.072779,0.000001,0.000006,17295.729657
uncorr,4410,100,0.000626,4411,3518,0.070891,4411,3615,0.041857,4411,3518,0.066403,4411,3615,0.044833,45,45,0.000626,4411,2359,0.040137,0.002420,0.000950,0.002423,17993.016881,0.000550,0.004405,17993.016881,0.000570,0.004287,17993.016881,0.000569,0.004339,17993.016881,0.000612,0.002073,17993.016881,0.000011,0.000028,18744.253164,0.000368,0.001390,15364.932350,0.073796,0.000001,0.000006,17993.016881
uncorr,4410,100,0.000626,4411,3518,0.070891,4411,3615,0.041857,4411,3518,0.066403,4411,3615,0.044833,45,45,0.000626,4411,2359,0.040137,0.002247,0.000848,0.002225,19898.053598,0.000538,0.004123,19898.053598,0.000521,0.004117,19898.053598,0.000512,0.004067,19898.053598,0.000534,0.001896,19898.053598,0.000009,0.000027,21011.011501,0.000346,0.001290,15287.584095,0.068147,0.000001,0.000004,19898.053598
uncorr,4410,100,0.000626,4411,3518,0.070891,4411,3615,0.041857,4411,3518,0.066403,4411,3615,0.044833,45,45,0.000626,4411,2359,0.040137,0.002791,0.000829,0.002229,12639.753610,0.000535,0.004119,12639.753610,0.000516,0.004020,12639.753610,0.000533,0.004129,12639.753610,0.000527,0.001892,12639.753610,0.000009,0.000027,12992.868317,0.000355,0.001288,9365.825879,0.075984,0.000000,0.000007,12639.753610
uncorr,4410,100,0.000626,4411,3518,0.070891,4411,3615,0.041857,4411,3518,0.066403,4411,3615,0.044833,45,45,0.000626,4411,2359,0.040137,0.002262,0.000834,0.002225,17724.560136,0.000541,0.004172,17724.560136,0.000537,0.004039,17724.560136,0.000524,0.004091,17724.560136,0.000525,0.001897,17724.560136,0.000010,0.000028,18196.098281,0.000351,0.001346,15322.577944,0.070894,0.000000,0.000004,17724.560136
uncorr,4410,100,0.000626,4411,3518,0.070891,4411,3615,0.041857,4411,3518,0.066403,4411,3615,0.044833,45,45,0.000626,4411,2359,0.040137,0.002258,0.000865,0.002257,12384.810744,0.000558,0.004099,12384.810744,0.000544,0.004069,12384.810744,0.000570,0.004050,12384.810744,0.000563,0.001910,12384.810744,0.000010,0.000031,12902.651943,0.000386,0.001448,11284.320964,0.068936,0.000000,0.000007,12384.810744
uncorr,4410,100,0.000626,4411,3518,0.070891,4411,3615,0.041857,4411,3518,0.066403,4411,3615,0.044833,45,45,0.000626,4411,2359,0.040137,0.002357,0.000853,0.002256,21525.562936,0.000591,0.004088,21525.562936,0.000571,0.004094,21525.562936,0.000573,0.004011,21525.562936,0.000551,0.001927,21525.562936,0.000010,0.000032,22288.876558,0.000396,0.001332,18234.450507,0.068346,0.000000,0.000006,21525.562936
