type,capacity,n,mincap_v1_1_div_time,t_size_v1,s_size_v1,mincap_v1_time,t_size_v2,s_size_v2,mincap_v2_time,t_size_v1_1,s_size_v1_1,mincap_v1_1_time,t_size_v2_1,s_size_v2_1,mincap_v2_1_time,t_size_v1_1_div,s_size_v1_1_div,mincap_v1_1_div_time,t_size_v2_1_cut,s_size_v2_1_cut,mincap_v2_1_cut_time,time_original,time_original_allocation,time_original_prealloc,res_original_alloc,time_ks2_v2_allocation,time_ks2_v2,resOpt_v2,time_ks2_v1_allocation,time_ks2_v1,resOpt_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,resOpt_v1_1,time_ks2_v2_allocation_1,time_ks2_v2_1,resOpt_v2_1,time_ks2_v1_allocation_1_div,time_ks2_v1_1_div,resOpt_v1_1_div,time_ks2_allocation_1_cut,time_ks2_v2_1_cut,resOpt_v2_1_cut,time_ks2_v1_nocol_noalloc,time_fminknap_allocation,time_fminknap,resFmin
uncorr,1300,650,0.080089,1301,1295,0.879022,1301,1296,0.554344,1301,1295,0.816689,1301,1296,0.505787,131,131,0.080089,1301,1296,0.496756,0.004938,0.001557,0.004439,14050.489844,0.001242,0.004292,14050.489844,0.001226,0.004238,14050.489844,0.001241,0.004101,14050.489844,0.001230,0.003936,14050.489844,0.000145,0.000415,14639.373403,0.001223,0.003918,13897.689984,0.000000,0.000017,0.000016,14050.489844
uncorr,1300,650,0.080089,1301,1295,0.879022,1301,1296,0.554344,1301,1295,0.816689,1301,1296,0.505787,131,131,0.080089,1301,1296,0.496756,0.004477,0.001521,0.004230,15089.124400,0.001224,0.004286,15089.124400,0.001246,0.004586,15089.124400,0.001243,0.003953,15089.124400,0.001270,0.003905,15089.124400,0.000144,0.000417,15674.232232,0.001483,0.004176,14912.464931,0.000001,0.000001,0.000017,15089.124400
uncorr,1300,650,0.080089,1301,1295,0.879022,1301,1296,0.554344,1301,1295,0.816689,1301,1296,0.505787,131,131,0.080089,1301,1296,0.496756,0.004256,0.001565,0.004215,16613.015217,0.001221,0.004367,16613.015217,0.001241,0.004230,16613.015217,0.001222,0.003990,16613.015217,0.001242,0.004189,16613.015217,0.000159,0.000415,17206.340421,0.001242,0.003947,16385.879031,0.000000,0.000001,0.000020,16613.015217
uncorr,1300,650,0.080089,1301,1295,0.879022,1301,1296,0.554344,1301,1295,0.816689,1301,1296,0.505787,131,131,0.080089,1301,1296,0.496756,0.004246,0.001530,0.004317,14603.802312,0.001303,0.004234,14603.802312,0.001245,0.004252,14603.802312,0.001230,0.004022,14603.802312,0.001329,0.003969,14603.802312,0.000147,0.000415,15322.991832,0.001234,0.004395,14401.434980,0.000000,0.000000,0.000017,14603.802312
uncorr,1300,650,0.080089,1301,1295,0.879022,1301,1296,0.554344,1301,1295,0.816689,1301,1296,0.505787,131,131,0.080089,1301,1296,0.496756,0.004424,0.001735,0.004340,15397.614139,0.001308,0.005154,15397.614139,0.001428,0.004597,15397.614139,0.001412,0.004235,15397.614139,0.001246,0.004403,15397.614139,0.000148,0.000421,15993.631732,0.001230,0.004502,15311.789869,0.000000,0.000001,0.000020,15397.614139
uncorr,1300,650,0.080089,1301,1295,0.879022,1301,1296,0.554344,1301,1295,0.816689,1301,1296,0.505787,131,131,0.080089,1301,1296,0.496756,0.004648,0.001527,0.004328,14703.755973,0.001233,0.004817,14703.755973,0.001591,0.004404,14703.755973,0.001293,0.003979,14703.755973,0.001224,0.004386,14703.755973,0.000254,0.000434,15230.117910,0.001389,0.004084,14504.587297,0.000000,0.000000,0.000016,14703.755973
uncorr,1300,650,0.080089,1301,1295,0.879022,1301,1296,0.554344,1301,1295,0.816689,1301,1296,0.505787,131,131,0.080089,1301,1296,0.496756,0.004265,0.001530,0.004838,15244.486704,0.001503,0.004367,15244.486704,0.001249,0.004260,15244.486704,0.001241,0.004595,15244.486704,0.001402,0.004064,15244.486704,0.000168,0.000416,15933.503300,0.001238,0.004024,15055.603149,0.000000,0.000001,0.000022,15244.486704
uncorr,1300,650,0.080089,1301,1295,0.879022,1301,1296,0.554344,1301,1295,0.816689,1301,1296,0.505787,131,131,0.080089,1301,1296,0.496756,0.004745,0.001587,0.004306,14788.953308,0.001226,0.004230,14788.953308,0.001356,0.004434,14788.953308,0.001224,0.003940,14788.953308,0.001250,0.003970,14788.953308,0.000145,0.000425,15506.544906,0.001410,0.004325,14582.702163,0.000000,0.000000,0.000017,14788.953308
uncorr,1300,650,0.080089,1301,1295,0.879022,1301,1296,0.554344,1301,1295,0.816689,1301,1296,0.505787,131,131,0.080089,1301,1296,0.496756,0.004318,0.001533,0.004268,15221.349345,0.001301,0.004440,15221.349345,0.001246,0.004261,15221.349345,0.001237,0.003961,15221.349345,0.001227,0.004069,15221.349345,0.000147,0.000427,15810.958993,0.001250,0.003920,15033.338350,0.000000,0.000001,0.000020,15221.349345
uncorr,1300,650,0.080089,1301,1295,0.879022,1301,1296,0.554344,1301,1295,0.816689,1301,1296,0.505787,131,131,0.080089,1301,1296,0.496756,0.004403,0.001542,0.004359,13089.134480,0.001234,0.004241,13089.134480,0.001235,0.004367,13089.134480,0.001238,0.004040,13089.134480,0.001228,0.004222,13089.134480,0.000166,0.000498,13626.866350,0.001269,0.004414,12924.187347,0.000000,0.000001,0.000018,13089.134480
