typename,time_original,time_columOpt_prealloc,time_columOpt_prealloc_V1,time_fminknap,resOpt_v1,resOpt,resFmin
uncorr,0.000000,0.000001,0.000000,0.000000,9096.851281,9096.851281,9096.851281
uncorr,0.000000,0.000000,0.000000,0.000000,32402.367403,32402.367403,32402.367403
uncorr,0.000001,0.000000,0.000000,0.000001,9162.926315,9162.926315,9162.926315
uncorr,0.000000,0.000000,0.000000,0.000000,24347.794044,24347.794044,24347.794044
uncorr,0.000000,0.000000,0.000001,0.000000,1946.198862,1946.198862,1946.198862
uncorr,0.000000,0.000000,0.000000,0.000000,5868.269021,5868.269021,5868.269021
uncorr,0.000000,0.000000,0.000001,0.000000,13549.206863,13549.206863,13549.206863
uncorr,0.000000,0.000000,0.000000,0.000001,17696.291721,17696.291721,17696.291721
uncorr,0.000000,0.000000,0.000000,0.000000,11173.873567,11173.873567,11173.873567
uncorr,0.000000,0.000000,0.000000,0.000000,6694.017427,6694.017427,6694.017427
almost,0.000000,0.000000,0.000000,0.000000,19213.312735,19213.312735,19213.312735
almost,0.000000,0.000000,0.000000,0.000000,12701.945014,12701.945014,12701.945014
almost,0.000000,0.000000,0.000000,0.000001,7043.464230,7043.464230,7043.464230
almost,0.000000,0.000001,0.000001,0.000000,3600.406413,3600.406413,3600.406413
almost,0.000000,0.000001,0.000001,0.000000,12836.398163,12836.398163,12836.398163
almost,0.000001,0.000000,0.000000,0.000000,34419.387146,34419.387146,34419.387146
almost,0.000000,0.000000,0.000000,0.000000,21170.252392,21170.252392,21170.252392
almost,0.000001,0.000000,0.000000,0.000000,34273.978727,34273.978727,34273.978727
almost,0.000000,0.000000,0.000000,0.000001,10887.206856,10887.206856,10887.206856
almost,0.000000,0.000000,0.000000,0.000000,12642.319594,12642.319594,12642.319594
inv,0.000000,0.000000,0.000000,0.000001,5972.683668,5972.683668,5972.683668
inv,0.000000,0.000000,0.000001,0.000000,4192.829173,4192.829173,4192.829173
inv,0.000001,0.000000,0.000000,0.000001,3131.354314,3131.354314,3131.354314
inv,0.000001,0.000000,0.000000,0.000000,9292.680512,9292.680512,9292.680512
inv,0.000000,0.000000,0.000000,0.000000,3038.666342,3038.666342,3038.666342
inv,0.000000,0.000000,0.000000,0.000001,5466.411824,5466.411824,5466.411824
inv,0.000001,0.000000,0.000000,0.000000,6991.308448,6991.308448,6991.308448
inv,0.000000,0.000001,0.000000,0.000000,2416.673442,2416.673442,2416.673442
inv,0.000000,0.000000,0.000000,0.000000,2799.521125,2799.521125,2799.521125
inv,0.000000,0.000000,0.000000,0.000000,3077.131411,3077.131411,3077.131411
str,0.000000,0.000001,0.000001,0.000000,10775.185115,10775.185115,10775.185115
str,0.000000,0.000000,0.000001,0.000000,12037.644793,12037.644793,12037.644793
str,0.000001,0.000000,0.000000,0.000000,9765.850795,9765.850795,9765.850795
str,0.000000,0.000000,0.000000,0.000001,7054.316574,7054.316574,7054.316574
str,0.000000,0.000000,0.000000,0.000000,10555.389865,10555.389865,10555.389865
str,0.000000,0.000000,0.000000,0.000000,9650.181142,9650.181142,9650.181142
str,0.000000,0.000000,0.000000,0.000000,4628.074686,4628.074686,4628.074686
str,0.000001,0.000000,0.000000,0.000000,15413.610655,15413.610655,15413.610655
str,0.000000,0.000001,0.000000,0.000000,11593.062364,11593.062364,11593.062364
str,0.000001,0.000000,0.000001,0.000000,15502.550314,15502.550314,15502.550314
weak,0.000000,0.000000,0.000000,0.000000,2924.511633,2924.511633,2924.511633
weak,0.000000,0.000001,0.000000,0.000001,202.376787,202.376787,202.376787
weak,0.000000,0.000000,0.000000,0.000000,13217.702403,13217.702403,13217.702403
weak,0.000000,0.000000,0.000000,0.000000,22182.695085,22182.695085,22182.695085
weak,0.000000,0.000000,0.000000,0.000001,867.441563,867.441563,867.441563
weak,0.000000,0.000000,0.000001,0.000000,17050.818967,17050.818967,17050.818967
weak,0.000000,0.000000,0.000000,0.000000,1824.967940,1824.967940,1824.967940
weak,0.000000,0.000001,0.000000,0.000000,5584.750049,5584.750049,5584.750049
weak,0.000000,0.000000,0.000000,0.000001,3204.490312,3204.490312,3204.490312
weak,0.000000,0.000000,0.000001,0.000000,1536.110290,1536.110290,1536.110290
