typename,time_original,time_columOpt_prealloc,time_columOpt_prealloc_V1,time_fminknap,resOpt_v1,resOpt,resFmin
uncorr,0.000000,0.057973,0.053847,0.000008,143411.740917,143411.740917,143411.740917
uncorr,0.000000,0.057019,0.049771,0.000005,151505.537689,151505.537689,151505.537689
uncorr,0.000000,0.055263,0.049806,0.000047,131435.820667,131435.820667,131435.820667
uncorr,0.000000,0.054627,0.049548,0.000008,171489.786081,171489.786081,171489.786081
uncorr,0.000000,0.055163,0.051420,0.000006,149190.720997,149190.720997,149190.720997
uncorr,0.000000,0.056447,0.050628,0.000005,149935.746793,149935.746793,149935.746793
uncorr,0.000000,0.078350,0.052357,0.000012,123103.570508,123103.570508,123103.570508
uncorr,0.000000,0.059920,0.052021,0.000008,186161.560986,186161.560986,186161.560986
uncorr,0.000000,0.056783,0.051966,0.000006,151354.961527,151354.961527,151354.961527
uncorr,0.000000,0.055854,0.051752,0.000006,172449.266027,172449.266027,172449.266027
uncorr,0.000000,0.056254,0.052478,0.000005,172963.509541,172963.509541,172963.509541
uncorr,0.000000,0.055260,0.050399,0.000005,170889.021176,170889.021176,170889.021176
uncorr,0.000000,0.055667,0.049256,0.000008,171910.367329,171910.367329,171910.367329
uncorr,0.000000,0.054289,0.048660,0.000006,144571.661097,144571.661097,144571.661097
uncorr,0.000000,0.053951,0.048766,0.000005,183816.711542,183816.711542,183816.711542
uncorr,0.000000,0.054395,0.057469,0.000010,189281.277181,189281.277181,189281.277181
uncorr,0.000000,0.058821,0.052515,0.000007,194016.081929,194016.081929,194016.081929
uncorr,0.000000,0.057469,0.051003,0.000006,135694.601475,135694.601475,135694.601475
uncorr,0.000000,0.056675,0.050830,0.000008,170149.690055,170149.690055,170149.690055
uncorr,0.000000,0.055664,0.051525,0.000006,151068.097260,151068.097260,151068.097260
uncorr,0.000001,0.057794,0.051451,0.000005,179465.028456,179465.028456,179465.028456
uncorr,0.000000,0.055245,0.050048,0.000007,156528.955508,156528.955508,156528.955508
uncorr,0.000000,0.055028,0.048434,0.000005,162563.043505,162563.043505,162563.043505
uncorr,0.000000,0.053951,0.048406,0.000004,167992.547927,167992.547927,167992.547927
uncorr,0.000000,0.054680,0.048472,0.000007,156804.932493,156804.932493,156804.932493
uncorr,0.000001,0.053757,0.048514,0.000004,204230.216825,204230.216825,204230.216825
uncorr,0.000000,0.053519,0.048171,0.000008,244214.227107,244214.227107,244214.227107
uncorr,0.000000,0.053536,0.048454,0.000009,115590.616270,115590.616270,115590.616270
uncorr,0.000000,0.054323,0.048414,0.000005,178651.744437,178651.744437,178651.744437
uncorr,0.000000,0.053821,0.049728,0.000005,209816.710322,209816.710322,209816.710322
uncorr,0.000001,0.054788,0.048296,0.000005,203535.372909,203535.372909,203535.372909
uncorr,0.000000,0.053613,0.048360,0.000007,133482.389607,133482.389607,133482.389607
uncorr,0.000000,0.053813,0.048643,0.000007,164714.930630,164714.930630,164714.930630
uncorr,0.000000,0.053821,0.048850,0.000008,177302.575661,177302.575661,177302.575661
uncorr,0.000001,0.053787,0.048667,0.000006,157164.037428,157164.037428,157164.037428
uncorr,0.000000,0.053697,0.048529,0.000006,147512.180734,147512.180734,147512.180734
uncorr,0.000000,0.054096,0.049420,0.000007,106100.263206,106100.263206,106100.263206
uncorr,0.000000,0.054078,0.048825,0.000006,175595.648174,175595.648174,175595.648174
uncorr,0.000000,0.054305,0.048573,0.000006,156242.431421,156242.431421,156242.431421
uncorr,0.000000,0.053998,0.048677,0.000005,200078.683815,200078.683815,200078.683815
uncorr,0.000000,0.054103,0.048630,0.000007,159715.313822,159715.313822,159715.313822
uncorr,0.000000,0.054619,0.048595,0.000006,209954.113713,209954.113713,209954.113713
uncorr,0.000001,0.054181,0.049004,0.000009,182544.671169,182544.671169,182544.671169
uncorr,0.000000,0.054018,0.048645,0.000007,158686.627473,158686.627473,158686.627473
uncorr,0.000000,0.054386,0.048531,0.000007,162681.085878,162681.085878,162681.085878
uncorr,0.000000,0.055270,0.057510,0.000005,160425.456793,160425.456793,160425.456793
uncorr,0.000000,0.053972,0.048606,0.000006,163420.333803,163420.333803,163420.333803
uncorr,0.000000,0.053687,0.050732,0.000007,154991.015145,154991.015145,154991.015145
uncorr,0.000000,0.057015,0.050870,0.000008,158744.445686,158744.445686,158744.445686
almost,0.000001,0.038960,0.031731,0.000008,92110.857390,92110.857390,92110.857390
almost,0.000000,0.039947,0.032689,0.000010,85221.133379,85221.133379,85221.133379
almost,0.000000,0.039052,0.031397,0.000008,82667.823416,82667.823416,82667.823416
almost,0.000000,0.038125,0.032037,0.000008,92159.586689,92159.586689,92159.586689
almost,0.000000,0.038814,0.031268,0.000008,90345.596269,90345.596269,90345.596269
almost,0.000000,0.039073,0.032626,0.000006,95834.257771,95834.257771,95834.257771
almost,0.000000,0.041760,0.031764,0.000008,80225.834156,80225.834156,80225.834156
almost,0.000000,0.038809,0.034144,0.000006,87775.686383,87775.686383,87775.686383
almost,0.000000,0.038728,0.031143,0.000008,75821.330795,75821.330795,75821.330795
almost,0.000000,0.042310,0.036442,0.000006,82737.142056,82737.142056,82737.142056
almost,0.000000,0.043701,0.031314,0.000008,77769.683324,77769.683324,77769.683324
almost,0.000000,0.039558,0.032409,0.000007,92943.707195,92943.707195,92943.707195
almost,0.000000,0.039574,0.033449,0.000006,77516.535507,77516.535507,77516.535507
almost,0.000000,0.038585,0.030984,0.000008,89928.370876,89928.370876,89928.370876
almost,0.000000,0.038145,0.031157,0.000009,83046.955373,83046.955373,83046.955373
almost,0.000000,0.037861,0.031881,0.000007,72876.877899,72876.877899,72876.877899
almost,0.000000,0.037925,0.031075,0.000008,87783.663522,87783.663522,87783.663522
almost,0.000000,0.037762,0.031445,0.000010,82791.661536,82791.661536,82791.661536
almost,0.000001,0.037957,0.030953,0.000007,81534.860325,81534.860325,81534.860325
almost,0.000000,0.037799,0.031024,0.000007,87542.650366,87542.650366,87542.650366
almost,0.000001,0.037876,0.031532,0.000008,83768.810842,83768.810842,83768.810842
almost,0.000001,0.038749,0.031345,0.000008,80160.917780,80160.917780,80160.917780
almost,0.000000,0.038329,0.030947,0.000008,87540.373219,87540.373219,87540.373219
almost,0.000000,0.037948,0.030975,0.000008,82081.564605,82081.564605,82081.564605
almost,0.000000,0.037965,0.030869,0.000006,86772.808946,86772.808946,86772.808946
almost,0.000000,0.038065,0.030884,0.000005,89795.220379,89795.220379,89795.220379
almost,0.000000,0.037847,0.030845,0.000007,95046.564670,95046.564670,95046.564670
almost,0.000000,0.038398,0.031716,0.000005,102585.272914,102585.272914,102585.272914
almost,0.000000,0.037926,0.031004,0.000006,94726.427173,94726.427173,94726.427173
almost,0.000000,0.037742,0.030945,0.000008,87550.705039,87550.705039,87550.705039
almost,0.000001,0.038017,0.031413,0.000006,89909.590051,89909.590051,89909.590051
almost,0.000000,0.037907,0.030906,0.000007,72238.383861,72238.383861,72238.383861
almost,0.000000,0.037841,0.030987,0.000008,94776.275598,94776.275598,94776.275598
almost,0.000000,0.038507,0.031255,0.000004,77513.347094,77513.347094,77513.347094
almost,0.000000,0.038374,0.030876,0.000006,86640.953650,86640.953650,86640.953650
almost,0.000000,0.037804,0.030938,0.000006,76283.630831,76283.630831,76283.630831
almost,0.000001,0.037807,0.031076,0.000009,78641.104823,78850.260069,78850.260069
almost,0.000000,0.037913,0.030992,0.000008,109495.452363,109495.452363,109495.452363
almost,0.000000,0.037816,0.032098,0.000007,93700.193168,93700.193168,93700.193168
almost,0.000000,0.038795,0.031613,0.000005,103157.555438,103157.555438,103157.555438
almost,0.000001,0.038037,0.031256,0.000007,86001.067835,86001.067835,86001.067835
almost,0.000000,0.037857,0.031082,0.000011,98944.687362,98944.687362,98944.687362
almost,0.000001,0.037882,0.031268,0.000006,75975.385383,75975.385383,75975.385383
almost,0.000000,0.037875,0.031035,0.000009,75485.028485,75485.028485,75485.028485
almost,0.000001,0.037768,0.031082,0.000006,99762.047205,99762.047205,99762.047205
almost,0.000000,0.038022,0.031773,0.000008,106257.297717,106257.297717,106257.297717
almost,0.000000,0.038510,0.030937,0.000009,96176.004514,96176.004514,96176.004514
almost,0.000000,0.038072,0.030952,0.000005,82728.891260,82728.891260,82728.891260
almost,0.000000,0.037837,0.030959,0.000008,85335.366300,85335.366300,85335.366300
almost,0.000000,0.038474,0.031040,0.000004,104291.988566,104291.988566,104291.988566
almost,0.000000,0.037982,0.031008,0.000007,109387.548828,109387.548828,109387.548828
almost,0.000000,0.037960,0.031632,0.000007,86562.285506,86562.285506,86562.285506
almost,0.000000,0.038524,0.031359,0.000004,110501.736693,110501.736693,110501.736693
almost,0.000000,0.037925,0.032115,0.000009,89229.350681,89229.350681,89229.350681
almost,0.000000,0.037948,0.030920,0.000005,88287.548512,88287.548512,88287.548512
almost,0.000000,0.038040,0.030915,0.000008,83844.553885,83844.553885,83844.553885
almost,0.000000,0.038015,0.031078,0.000007,85883.952664,85883.952664,85883.952664
almost,0.000000,0.037848,0.031782,0.000007,98613.644414,98613.644414,98613.644414
almost,0.000000,0.038210,0.031168,0.000008,103520.975480,103520.975480,103520.975480
almost,0.000001,0.038475,0.031058,0.000008,95104.287492,95104.287492,95104.287492
almost,0.000000,0.037840,0.031135,0.000006,90730.544684,90730.544684,90730.544684
almost,0.000001,0.038261,0.031380,0.000005,95229.398713,95229.398713,95229.398713
almost,0.000001,0.037863,0.031064,0.000009,70056.233097,70056.233097,70056.233097
almost,0.000000,0.038036,0.031492,0.000005,85839.836868,85910.037475,85910.037475
almost,0.000000,0.039047,0.031318,0.000006,87189.251490,87189.251490,87189.251490
almost,0.000000,0.038227,0.032053,0.000007,80768.990595,80768.990595,80768.990595
almost,0.000000,0.040055,0.031252,0.000005,76967.195391,76967.195391,76967.195391
almost,0.000000,0.038630,0.036632,0.000007,95872.507077,95872.507077,95872.507077
almost,0.000000,0.039291,0.031845,0.000006,87978.258475,87978.258475,87978.258475
almost,0.000000,0.039084,0.031915,0.000007,91905.877244,91905.877244,91905.877244
almost,0.000000,0.039472,0.031845,0.000006,83120.943203,83120.943203,83120.943203
almost,0.000001,0.038065,0.035944,0.000008,99852.856708,99852.856708,99852.856708
almost,0.000001,0.037982,0.031164,0.000007,88384.174187,88384.174187,88384.174187
almost,0.000000,0.039251,0.031154,0.000006,76890.853569,76890.853569,76890.853569
almost,0.000001,0.037763,0.030901,0.000008,65176.441030,65176.441030,65176.441030
almost,0.000001,0.038855,0.031001,0.000006,82317.993672,82522.611483,82522.611483
almost,0.000000,0.037744,0.030855,0.000010,82399.961728,82399.961728,82399.961728
almost,0.000000,0.037855,0.031122,0.000007,112006.331975,112006.331975,112006.331975
almost,0.000000,0.037789,0.030845,0.000010,92584.428733,92584.428733,92584.428733
almost,0.000000,0.037964,0.031024,0.000008,97786.085525,97786.085525,97786.085525
almost,0.000000,0.037722,0.031404,0.000004,74955.485238,74955.485238,74955.485238
almost,0.000001,0.042601,0.031593,0.000006,80241.977409,80241.977409,80241.977409
almost,0.000000,0.039117,0.031407,0.000007,77006.040311,77006.040311,77006.040311
almost,0.000000,0.038417,0.031922,0.000007,88484.114203,88484.114203,88484.114203
almost,0.000000,0.037941,0.031299,0.000005,84110.457900,84110.457900,84110.457900
almost,0.000000,0.038740,0.031314,0.000006,90222.511051,90222.511051,90222.511051
almost,0.000000,0.038188,0.031573,0.000007,87668.554832,87668.554832,87668.554832
almost,0.000000,0.038623,0.031164,0.000006,86837.388831,86837.388831,86837.388831
almost,0.000001,0.039484,0.032217,0.000006,88595.654687,88595.654687,88595.654687
almost,0.000000,0.039347,0.031990,0.000006,72529.617648,72529.617648,72529.617648
almost,0.000000,0.039506,0.032439,0.000007,89471.738695,90634.801810,90634.801810
almost,0.000000,0.039362,0.031927,0.000010,111108.788950,111108.788950,111108.788950
almost,0.000000,0.038420,0.031801,0.000006,98811.211432,98811.211432,98811.211432
almost,0.000000,0.039544,0.031506,0.000008,99529.310251,99529.310251,99529.310251
almost,0.000000,0.038357,0.032746,0.000005,78163.079389,78163.079389,78163.079389
almost,0.000000,0.040010,0.033568,0.000006,92079.260474,92079.260474,92079.260474
almost,0.000000,0.040641,0.032930,0.000006,91001.341340,91001.341340,91001.341340
almost,0.000000,0.039948,0.032320,0.000007,82949.986467,82949.986467,82949.986467
almost,0.000001,0.039433,0.032812,0.000008,81134.683806,81134.683806,81134.683806
almost,0.000000,0.040476,0.032361,0.000005,91519.939615,91519.939615,91519.939615
inv,0.000000,0.248302,0.204422,0.000007,91276.157623,91276.157623,91276.157623
inv,0.000000,0.225534,0.202796,0.000007,124945.531643,124945.531643,124945.531643
inv,0.000000,0.221873,0.201172,0.000006,116512.167118,116512.167118,116512.167118
inv,0.000000,0.230606,0.214491,0.000005,66989.623020,66989.623020,66989.623020
inv,0.000000,0.230212,0.210314,0.000006,57302.368495,57302.368495,57302.368495
inv,0.000000,0.227768,0.205283,0.000006,106996.118802,106996.118802,106996.118802
inv,0.000000,0.229886,0.208589,0.000007,100288.268064,100288.268064,100288.268064
inv,0.000000,0.224082,0.201116,0.000006,68144.774585,68144.774585,68144.774585
inv,0.000000,0.223005,0.202572,0.000006,70051.338153,70051.338153,70051.338153
inv,0.000000,0.221214,0.205558,0.000006,68261.030108,68261.030108,68261.030108
inv,0.000000,0.228260,0.203848,0.000008,100947.991267,100947.991267,100947.991267
inv,0.000000,0.227788,0.213994,0.000006,114517.509722,114517.509722,114517.509722
inv,0.000000,0.227082,0.200904,0.000006,111529.103810,111529.103810,111529.103810
inv,0.000000,0.232276,0.210737,0.000014,107481.551067,107481.551067,107481.551067
inv,0.000000,0.227529,0.207101,0.000008,139554.398603,139554.398603,139554.398603
inv,0.000001,0.227466,0.207157,0.000005,107509.796632,107509.796632,107509.796632
inv,0.000000,0.227691,0.204433,0.000009,41996.458190,41996.458190,41996.458190
inv,0.000000,0.223748,0.201128,0.000008,124032.987267,124032.987267,124032.987267
inv,0.000001,0.224338,0.200698,0.000006,73765.809533,73765.809533,73765.809533
inv,0.000000,0.222710,0.200749,0.000008,53088.815217,53088.815217,53088.815217
inv,0.000001,0.222575,0.203557,0.000004,97717.771080,97717.771080,97717.771080
inv,0.000000,0.221764,0.199249,0.000006,53215.059925,53215.059925,53215.059925
inv,0.000000,0.220699,0.202348,0.000008,106847.751276,106847.751276,106847.751276
inv,0.000000,0.222616,0.200507,0.000007,92821.901334,92821.901334,92821.901334
inv,0.000000,0.221033,0.199130,0.000008,75468.782733,75468.782733,75468.782733
inv,0.000000,0.224528,0.221220,0.000007,52595.470363,52595.470363,52595.470363
inv,0.000000,0.228335,0.202014,0.000006,107861.804625,107861.804625,107861.804625
inv,0.000000,0.226820,0.206132,0.000006,104025.555541,104025.555541,104025.555541
inv,0.000000,0.229502,0.230300,0.000006,97262.950658,97262.950658,97262.950658
inv,0.000000,0.229629,0.205288,0.000008,88802.971651,88802.971651,88802.971651
inv,0.000000,0.229389,0.210561,0.000007,136897.949722,136897.949722,136897.949722
inv,0.000001,0.223468,0.200994,0.000005,60129.381324,60129.381324,60129.381324
inv,0.000000,0.221820,0.199731,0.000005,100065.290676,100065.290676,100065.290676
inv,0.000000,0.220775,0.199974,0.000009,103355.356556,103355.356556,103355.356556
inv,0.000000,0.221768,0.200215,0.000006,72900.020694,72900.020694,72900.020694
inv,0.000000,0.222173,0.201051,0.000006,99504.478929,99504.478929,99504.478929
inv,0.000000,0.221551,0.198997,0.000010,80127.713661,80127.713661,80127.713661
inv,0.000000,0.222324,0.208133,0.000009,93974.492933,93974.492933,93974.492933
inv,0.000000,0.227706,0.201181,0.000008,87486.275844,87486.275844,87486.275844
inv,0.000000,0.225028,0.202073,0.000009,85920.450338,85920.450338,85920.450338
inv,0.000000,0.221484,0.199658,0.000006,67188.563831,67188.563831,67188.563831
inv,0.000000,0.224799,0.215345,0.000008,94650.173493,94650.173493,94650.173493
inv,0.000000,0.234832,0.206691,0.000006,96559.567870,96559.567870,96559.567870
inv,0.000000,0.230910,0.206647,0.000008,100095.970527,100095.970527,100095.970527
inv,0.000001,0.221365,0.200801,0.000007,92218.644881,92218.644881,92218.644881
inv,0.000000,0.221966,0.200152,0.000008,90609.674474,90609.674474,90609.674474
inv,0.000000,0.227471,0.200335,0.000004,85270.413221,85270.413221,85270.413221
inv,0.000000,0.225309,0.202699,0.000005,63263.928039,63263.928039,63263.928039
inv,0.000000,0.226974,0.209908,0.000005,132527.773423,132527.773423,132527.773423
inv,0.000000,0.229450,0.200528,0.000009,86342.692097,86342.692097,86342.692097
inv,0.000000,0.225060,0.203037,0.000007,92161.613490,92161.613490,92161.613490
inv,0.000000,0.234153,0.204179,0.000007,121274.898237,121274.898237,121274.898237
inv,0.000000,0.222161,0.200585,0.000008,90536.233489,90536.233489,90536.233489
inv,0.000000,0.222833,0.200024,0.000006,108376.223096,108376.223096,108376.223096
inv,0.000000,0.222562,0.200297,0.000006,99394.009981,99394.009981,99394.009981
inv,0.000000,0.222550,0.200844,0.000010,80367.040553,80367.040553,80367.040553
inv,0.000000,0.221909,0.200934,0.000006,77161.763653,77161.763653,77161.763653
inv,0.000000,0.225513,0.201079,0.000006,100103.315644,100103.315644,100103.315644
inv,0.000000,0.222079,0.199197,0.000005,81335.586281,81335.586281,81335.586281
inv,0.000000,0.221586,0.201183,0.000007,81632.156033,81632.156033,81632.156033
inv,0.000000,0.222526,0.199961,0.000004,98890.189638,98890.189638,98890.189638
inv,0.000000,0.221499,0.200003,0.000007,77329.956609,77329.956609,77329.956609
inv,0.000000,0.221680,0.199428,0.000008,98928.563349,98928.563349,98928.563349
inv,0.000000,0.220655,0.204251,0.000010,47850.843898,47850.843898,47850.843898
inv,0.000000,0.222454,0.199281,0.000006,84519.466012,84519.466012,84519.466012
inv,0.000000,0.221212,0.199997,0.000005,72599.688818,72599.688818,72599.688818
inv,0.000000,0.222421,0.201079,0.000006,98017.737871,98017.737871,98017.737871
inv,0.000000,0.221530,0.199671,0.000006,93249.932174,93249.932174,93249.932174
inv,0.000000,0.220663,0.199502,0.000009,80750.427405,80750.427405,80750.427405
inv,0.000000,0.221358,0.199190,0.000008,71384.497581,71384.497581,71384.497581
inv,0.000000,0.223585,0.221785,0.000006,83879.193820,83879.193820,83879.193820
inv,0.000000,0.223431,0.202595,0.000006,81155.643169,81155.643169,81155.643169
inv,0.000000,0.220877,0.200817,0.000009,90437.610370,90437.610370,90437.610370
inv,0.000000,0.221598,0.199858,0.000008,118807.299156,118807.299156,118807.299156
inv,0.000000,0.220847,0.199476,0.000010,81905.843051,81905.843051,81905.843051
inv,0.000000,0.221537,0.214088,0.000006,131384.781818,131384.781818,131384.781818
inv,0.000000,0.221500,0.199326,0.000004,83035.414886,83035.414886,83035.414886
inv,0.000000,0.220751,0.198906,0.000009,72077.918386,72077.918386,72077.918386
inv,0.000000,0.221706,0.199886,0.000007,72400.606435,72400.606435,72400.606435
inv,0.000000,0.222098,0.201318,0.000009,97878.511958,97878.511958,97878.511958
inv,0.000000,0.221560,0.200328,0.000008,76695.784176,76695.784176,76695.784176
inv,0.000000,0.222561,0.198860,0.000006,124742.944759,124742.944759,124742.944759
inv,0.000000,0.220921,0.199059,0.000005,121358.796583,121358.796583,121358.796583
inv,0.000000,0.220328,0.199465,0.000005,87734.837262,87734.837262,87734.837262
inv,0.000001,0.220663,0.204830,0.000007,80055.134174,80055.134174,80055.134174
inv,0.000000,0.223169,0.200721,0.000008,91080.129488,91080.129488,91080.129488
inv,0.000000,0.222046,0.200160,0.000007,71805.939673,71805.939673,71805.939673
inv,0.000000,0.221664,0.198922,0.000009,86745.928424,86745.928424,86745.928424
inv,0.000000,0.222568,0.200271,0.000005,83075.979969,83075.979969,83075.979969
inv,0.000000,0.221808,0.199381,0.000006,90814.957743,90814.957743,90814.957743
inv,0.000000,0.220698,0.200576,0.000009,127210.712867,127210.712867,127210.712867
inv,0.000000,0.221113,0.198759,0.000006,67752.547254,67752.547254,67752.547254
inv,0.000001,0.221531,0.199844,0.000006,66160.312938,66160.312938,66160.312938
inv,0.000001,0.222176,0.205575,0.000006,76509.635068,76509.635068,76509.635068
inv,0.000001,0.220963,0.199791,0.000008,79705.425105,79705.425105,79705.425105
inv,0.000000,0.221132,0.199858,0.000007,107593.643695,107593.643695,107593.643695
inv,0.000000,0.220624,0.199789,0.000009,89220.431611,89220.431611,89220.431611
inv,0.000000,0.226157,0.202263,0.000005,85042.399092,85042.399092,85042.399092
inv,0.000001,0.224403,0.204333,0.000009,80237.410471,80237.410471,80237.410471
inv,0.000000,0.227817,0.211083,0.000008,76038.627465,76038.627465,76038.627465
str,0.000000,0.101127,0.040858,0.000008,100738.607241,100738.607241,100738.607241
str,0.000000,0.100220,0.040242,0.000008,93095.110431,93095.110431,93095.110431
str,0.000000,0.099661,0.039983,0.000006,94087.348181,94087.348181,94087.348181
str,0.000000,0.099869,0.040489,0.000010,104278.541234,104278.541234,104278.541234
str,0.000000,0.100339,0.039858,0.000007,91503.621266,91503.621266,91503.621266
str,0.000000,0.099907,0.039947,0.000005,88129.786410,88129.786410,88129.786410
str,0.000000,0.099829,0.039698,0.000009,86935.675860,86935.675860,86935.675860
str,0.000000,0.099734,0.040260,0.000008,90471.737287,90471.737287,90471.737287
str,0.000000,0.100509,0.039783,0.000005,91577.920280,91577.920280,91577.920280
str,0.000001,0.099608,0.039897,0.000011,96786.897335,96786.897335,96786.897335
str,0.000000,0.100901,0.040631,0.000008,87693.703800,87693.703800,87693.703800
str,0.000001,0.102261,0.040236,0.000017,85226.547798,85226.547798,85226.547798
str,0.000001,0.099997,0.040238,0.000015,83770.413003,83770.413003,83770.413003
str,0.000000,0.100156,0.040205,0.000008,86383.346849,86383.346849,86383.346849
str,0.000001,0.099695,0.040272,0.000011,83294.843045,83294.843045,83294.843045
str,0.000000,0.099836,0.040290,0.000007,86512.343297,86512.343297,86512.343297
str,0.000001,0.100018,0.040222,0.000006,86015.071278,86015.071278,86015.071278
str,0.000000,0.100119,0.040107,0.000008,81277.734967,81277.734967,81277.734967
str,0.000000,0.100809,0.040749,0.000005,91312.107340,91312.107340,91312.107340
str,0.000000,0.099939,0.040106,0.000006,100223.663615,100223.663615,100223.663615
str,0.000000,0.100306,0.040538,0.000008,67980.240097,67980.240097,67980.240097
str,0.000000,0.100133,0.039979,0.000007,67047.807115,67047.807115,67047.807115
str,0.000000,0.099740,0.039789,0.000010,78349.334472,78349.334472,78349.334472
str,0.000001,0.099504,0.040024,0.000006,100530.944924,100530.944924,100530.944924
str,0.000000,0.099383,0.039813,0.000007,96781.832227,96781.832227,96781.832227
str,0.000000,0.099518,0.039712,0.000008,82329.631629,82329.631629,82329.631629
str,0.000000,0.099273,0.039775,0.000011,83723.020394,83723.020394,83723.020394
str,0.000001,0.099260,0.039711,0.000008,97127.669951,97127.669951,97127.669951
str,0.000000,0.099445,0.039883,0.000009,78943.872191,78943.872191,78943.872191
str,0.000000,0.099149,0.040200,0.000005,99635.079555,99635.079555,99635.079555
str,0.000000,0.099953,0.040043,0.000005,110279.180049,110279.180049,110279.180049
str,0.000000,0.099602,0.040017,0.000008,95377.163352,95377.163352,95377.163352
str,0.000000,0.099748,0.039800,0.000006,85124.520003,85124.520003,85124.520003
str,0.000000,0.099500,0.039778,0.000009,107656.439737,107656.439737,107656.439737
