typename,time_original,time_columOpt_prealloc,time_columOpt_prealloc_V1,time_fminknap,resOpt_v1,resOpt,resFmin
uncorr,0.000000,0.031905,0.033501,0.000003,80037.064089,80037.064089,80037.064089
uncorr,0.000000,0.032279,0.032731,0.000008,99445.460373,99445.460373,99445.460373
uncorr,0.000000,0.032080,0.032833,0.000004,123348.999473,123348.999473,123348.999473
uncorr,0.000000,0.032074,0.032765,0.000004,97679.463957,97679.463957,97679.463957
uncorr,0.000000,0.032126,0.033944,0.000006,98457.568012,98457.568012,98457.568012
uncorr,0.000000,0.032361,0.034043,0.000006,80496.721549,80496.721549,80496.721549
uncorr,0.000001,0.032080,0.032734,0.000004,77776.649259,77776.649259,77776.649259
uncorr,0.000000,0.034719,0.032965,0.000004,71786.091820,71786.091820,71786.091820
uncorr,0.000000,0.032164,0.032826,0.000012,129302.676190,129302.676190,129302.676190
-tsize: 50001, s_size: 9162, n: 20, capac: 50000
almost,0.000000,0.044594,0.054108,0.000003,45375.794481,45375.794481,45375.794481
almost,0.000000,0.044777,0.054757,0.000005,55132.945404,55132.945404,55132.945404
almost,0.000001,0.055451,0.061909,0.000005,61212.638973,61212.638973,61212.638973
almost,0.000001,0.049689,0.060972,0.000008,44905.245135,44905.245135,44905.245135
almost,0.000000,0.049545,0.056188,0.000005,62087.552892,62087.552892,62087.552892
almost,0.000000,0.046162,0.059434,0.000010,41100.219151,41100.219151,41100.219151
almost,0.000000,0.046147,0.054084,0.000005,50583.115367,50583.115367,50583.115367
almost,0.000000,0.045394,0.058943,0.000006,41163.960993,41163.960993,41163.960993
almost,0.000000,0.055479,0.054009,0.000004,46019.370076,46019.370076,46019.370076
almost,0.000000,0.044545,0.065458,0.000011,59093.845954,59093.845954,59093.845954
almost,0.000000,0.044672,0.054920,0.000006,62750.557289,62750.557289,62750.557289
almost,0.000001,0.044516,0.055228,0.000004,46695.747710,46056.546352,46695.747710
almost,0.000001,0.045017,0.067449,0.000005,50464.183965,50464.183965,50464.183965
almost,0.000000,0.044988,0.053843,0.000005,31590.460412,31590.460412,31590.460412
almost,0.000000,0.044351,0.065125,0.000004,53783.532272,53783.532272,53783.532272
almost,0.000000,0.044726,0.054190,0.000005,33359.865721,33359.865721,33359.865721
almost,0.000001,0.045229,0.054266,0.000036,32307.370594,32307.370594,32307.370594
almost,0.000001,0.049745,0.057099,0.000006,62037.093229,62037.093229,62037.093229
almost,0.000000,0.044683,0.054255,0.000005,64484.745447,64484.745447,64484.745447
almost,0.000000,0.044875,0.054565,0.000005,39085.542830,39085.542830,39085.542830
almost,0.000000,0.044798,0.054864,0.000004,51477.113805,51477.113805,51477.113805
almost,0.000001,0.044395,0.054115,0.000003,48354.449458,48354.449458,48354.449458
almost,0.000001,0.047386,0.054511,0.000005,45291.365576,45291.365576,45291.365576
almost,0.000000,0.045153,0.054335,0.000005,51457.445020,51457.445020,51457.445020
almost,0.000000,0.044426,0.054340,0.000003,55413.413499,55413.413499,55413.413499
almost,0.000000,0.044954,0.054543,0.000005,61111.600191,61111.600191,61111.600191
almost,0.000000,0.044374,0.054223,0.000007,47863.892277,47863.892277,47863.892277
almost,0.000000,0.044704,0.055238,0.000004,55103.917447,55103.917447,55103.917447
almost,0.000000,0.044608,0.054477,0.000004,53223.701765,53223.701765,53223.701765
almost,0.000000,0.044654,0.053959,0.000005,45461.620116,44760.700692,45461.620116
almost,0.000001,0.044763,0.054792,0.000004,70596.458553,70596.458553,70596.458553
almost,0.000000,0.045535,0.054358,0.000005,58702.782450,58702.782450,58702.782450
almost,0.000000,0.044374,0.054835,0.000003,50503.376952,50503.376952,50503.376952
almost,0.000000,0.044693,0.055700,0.000010,74326.553959,74326.553959,74326.553959
almost,0.000000,0.044614,0.054269,0.000004,57433.667343,57433.667343,57433.667343
almost,0.000000,0.044524,0.054012,0.000003,53939.797860,53939.797860,53939.797860
almost,0.000000,0.044609,0.053934,0.000003,45950.227938,45950.227938,45950.227938
almost,0.000000,0.044494,0.054060,0.000002,67955.555158,67955.555158,67955.555158
almost,0.000000,0.045901,0.054295,0.000012,62373.876310,62373.876310,62373.876310
almost,0.000000,0.044649,0.053950,0.000004,85316.708758,85316.708758,85316.708758
almost,0.000000,0.044793,0.054938,0.000004,37335.082127,37335.082127,37335.082127
almost,0.000000,0.044402,0.055330,0.000003,50896.698819,50896.698819,50896.698819
almost,0.000000,0.044730,0.053943,0.000004,41092.033655,41092.033655,41092.033655
almost,0.000000,0.044805,0.056087,0.000004,59524.982972,59524.982972,59524.982972
almost,0.000000,0.044490,0.054330,0.000003,74127.222642,74127.222642,74127.222642
almost,0.000000,0.044441,0.054239,0.000005,53676.388395,53676.388395,53676.388395
almost,0.000000,0.044479,0.057542,0.000005,57240.587870,57240.587870,57240.587870
almost,0.000001,0.044372,0.060227,0.000004,61758.611056,61758.611056,61758.611056
almost,0.000000,0.051332,0.065729,0.000005,47772.334580,47772.334580,47772.334580
almost,0.000001,0.051512,0.063674,0.000008,50470.782517,50470.782517,50470.782517
almost,0.000000,0.044925,0.060206,0.000005,23329.583943,23329.583943,23329.583943
almost,0.000000,0.044554,0.058932,0.000007,30374.270267,30374.270267,30374.270267
almost,0.000000,0.049093,0.055660,0.000006,50793.054227,50793.054227,50793.054227
almost,0.000000,0.053638,0.061662,0.000006,52967.119743,52692.801582,52967.119743
almost,0.000000,0.044738,0.054276,0.000003,51970.025057,51970.025057,51970.025057
almost,0.000000,0.044570,0.054076,0.000005,40351.928653,40351.928653,40351.928653
almost,0.000000,0.044837,0.054172,0.000004,77843.931694,77843.931694,77843.931694
almost,0.000000,0.044482,0.053973,0.000004,57230.228076,57230.228076,57230.228076
almost,0.000000,0.044278,0.055267,0.000003,44042.086577,44042.086577,44042.086577
almost,0.000000,0.044740,0.057645,0.000005,38133.820636,38133.820636,38133.820636
almost,0.000001,0.045132,0.054023,0.000005,59607.316568,59607.316568,59607.316568
almost,0.000000,0.044567,0.054559,0.000006,78324.525802,78324.525802,78324.525802
almost,0.000000,0.045019,0.053875,0.000004,49097.363928,49097.363928,49097.363928
almost,0.000000,0.044543,0.054975,0.000006,53176.092818,53176.092818,53176.092818
almost,0.000001,0.044788,0.054093,0.000004,50605.108430,50605.108430,50605.108430
almost,0.000000,0.044923,0.054735,0.000003,58481.800339,58481.800339,58481.800339
almost,0.000001,0.044751,0.054404,0.000004,36307.802862,36307.802862,36307.802862
almost,0.000000,0.045203,0.054472,0.000004,72971.755445,72971.755445,72971.755445
almost,0.000000,0.044623,0.054982,0.000004,53174.080844,53174.080844,53174.080844
almost,0.000000,0.045614,0.055183,0.000008,52251.779348,52251.779348,52251.779348
almost,0.000000,0.044585,0.054212,0.000004,61731.467107,61731.467107,61731.467107
almost,0.000000,0.044402,0.054354,0.000003,66044.115992,66044.115992,66044.115992
almost,0.000000,0.044540,0.054249,0.000003,70631.238140,70631.238140,70631.238140
almost,0.000000,0.044755,0.054039,0.000003,54197.631925,54197.631925,54197.631925
almost,0.000000,0.044551,0.055086,0.000005,39474.092553,39474.092553,39474.092553
almost,0.000000,0.044473,0.054054,0.000004,44829.486407,44829.486407,44829.486407
almost,0.000000,0.044605,0.054022,0.000003,44985.110695,44985.110695,44985.110695
almost,0.000000,0.044552,0.054207,0.000006,29904.741599,29904.741599,29904.741599
almost,0.000000,0.045001,0.054128,0.000004,51034.796003,51034.796003,51034.796003
almost,0.000000,0.045975,0.056718,0.000007,53582.314400,53582.314400,53582.314400
almost,0.000000,0.045215,0.055015,0.000005,56954.039549,56954.039549,56954.039549
almost,0.000000,0.044611,0.054421,0.000005,48575.714058,48575.714058,48575.714058
almost,0.000001,0.044542,0.054048,0.000004,67636.611647,67636.611647,67636.611647
almost,0.000000,0.044656,0.054504,0.000004,83697.648338,83697.648338,83697.648338
almost,0.000000,0.044834,0.054130,0.000003,59813.897666,59813.897666,59813.897666
almost,0.000000,0.045580,0.054144,0.000003,68980.835826,68980.835826,68980.835826
almost,0.000001,0.044472,0.054247,0.000004,55759.607850,55759.607850,55759.607850
almost,0.000001,0.044644,0.054231,0.000003,52767.274134,52767.274134,52767.274134
almost,0.000000,0.044370,0.054597,0.000003,51970.174787,51970.174787,51970.174787
almost,0.000000,0.045963,0.054386,0.000008,52936.080998,52936.080998,52936.080998
almost,0.000000,0.045024,0.055201,0.000003,51650.508203,51650.508203,51650.508203
almost,0.000000,0.044645,0.053895,0.000003,60611.613124,60611.613124,60611.613124
almost,0.000000,0.044838,0.054198,0.000004,48222.126329,48222.126329,48222.126329
almost,0.000000,0.044454,0.058363,0.000005,53393.553833,53393.553833,53393.553833
almost,0.000000,0.050896,0.066287,0.000005,40853.419537,40853.419537,40853.419537
almost,0.000000,0.052607,0.075898,0.000006,38628.921020,38628.921020,38628.921020
almost,0.000000,0.048302,0.055661,0.000006,70246.903875,70246.903875,70246.903875
almost,0.000000,0.044466,0.054828,0.000004,50657.110552,50657.110552,50657.110552
almost,0.000001,0.044479,0.054373,0.000013,49926.903006,49926.903006,49926.903006
almost,0.000000,0.044673,0.061509,0.000005,69772.854107,69772.854107,69772.854107
-tsize: 50001, s_size: 7851, n: 20, capac: 50000
inv,0.000000,0.032089,0.033300,0.000007,50535.572920,50535.572920,50535.572920
inv,0.000000,0.031115,0.033196,0.000006,56006.285761,56006.285761,56006.285761
inv,0.000000,0.031106,0.033489,0.000003,77925.112345,77925.112345,77925.112345
inv,0.000000,0.031040,0.033326,0.000003,39493.359993,39493.359993,39493.359993
inv,0.000000,0.031064,0.033915,0.000005,40831.255924,40831.255924,40831.255924
inv,0.000000,0.031224,0.033280,0.000004,66323.629005,66323.629005,66323.629005
inv,0.000000,0.031097,0.033190,0.000003,79010.816694,79010.816694,79010.816694
inv,0.000000,0.031222,0.033211,0.000002,70066.505975,70066.505975,70066.505975
inv,0.000001,0.033968,0.033473,0.000003,71920.722485,71920.722485,71920.722485
inv,0.000000,0.031097,0.033483,0.000004,47305.226648,47305.226648,47305.226648
inv,0.000000,0.031199,0.033227,0.000004,45168.601961,45168.601961,45168.601961
inv,0.000000,0.032066,0.033296,0.000005,47027.945185,47027.945185,47027.945185
inv,0.000000,0.031019,0.033566,0.000004,42386.083617,42386.083617,42386.083617
inv,0.000001,0.032533,0.033845,0.000003,87923.634538,87923.634538,87923.634538
inv,0.000000,0.031297,0.033145,0.000003,82677.800495,82677.800495,82677.800495
inv,0.000000,0.031178,0.033151,0.000028,52237.432576,52237.432576,52237.432576
inv,0.000000,0.031961,0.033611,0.000004,51426.213246,51426.213246,51426.213246
inv,0.000000,0.031358,0.033320,0.000005,94812.415525,94812.415525,94812.415525
inv,0.000000,0.031043,0.033159,0.000004,55630.295645,55630.295645,55630.295645
inv,0.000000,0.031192,0.033900,0.000004,68130.603124,68130.603124,68130.603124
inv,0.000000,0.031063,0.033226,0.000004,90269.169096,90269.169096,90269.169096
inv,0.000000,0.032596,0.033205,0.000004,54377.178013,54377.178013,54377.178013
inv,0.000000,0.031062,0.033757,0.000004,69661.086072,69661.086072,69661.086072
inv,0.000000,0.031419,0.033242,0.000003,60627.024618,60627.024618,60627.024618
inv,0.000000,0.032638,0.033337,0.000003,76463.964628,76463.964628,76463.964628
inv,0.000000,0.032538,0.033559,0.000004,51793.559003,51793.559003,51793.559003
inv,0.000000,0.031030,0.033796,0.000003,54070.786015,54070.786015,54070.786015
inv,0.000000,0.031062,0.033104,0.000005,59470.053949,59470.053949,59470.053949
inv,0.000001,0.031335,0.033382,0.000004,58204.004368,58204.004368,58204.004368
inv,0.000000,0.031935,0.033280,0.000004,84078.445095,84078.445095,84078.445095
inv,0.000000,0.031072,0.033418,0.000003,63993.300600,63993.300600,63993.300600
inv,0.000001,0.031497,0.033293,0.000004,50343.009116,50343.009116,50343.009116
inv,0.000000,0.032110,0.033337,0.000008,85134.740981,85134.740981,85134.740981
inv,0.000000,0.031203,0.033138,0.000003,59318.979060,59318.979060,59318.979060
inv,0.000000,0.031084,0.033483,0.000004,46226.095648,46226.095648,46226.095648
inv,0.000001,0.031649,0.033194,0.000004,56312.233265,56312.233265,56312.233265
inv,0.000000,0.031148,0.033441,0.000004,76169.345312,76169.345312,76169.345312
inv,0.000001,0.032542,0.033318,0.000004,75872.221281,75872.221281,75872.221281
inv,0.000000,0.031175,0.035650,0.000006,58406.760425,58406.760425,58406.760425
inv,0.000001,0.032883,0.033256,0.000009,58639.072879,58639.072879,58639.072879
inv,0.000000,0.032198,0.033784,0.000005,69180.719346,69180.719346,69180.719346
inv,0.000000,0.031594,0.033301,0.000004,44996.496853,44996.496853,44996.496853
inv,0.000000,0.031148,0.033293,0.000004,82903.396031,82903.396031,82903.396031
inv,0.000000,0.031278,0.033601,0.000004,91616.692216,91616.692216,91616.692216
inv,0.000000,0.031837,0.033934,0.000004,88713.733306,88713.733306,88713.733306
inv,0.000000,0.032166,0.035449,0.000005,79341.645019,79341.645019,79341.645019
inv,0.000000,0.031223,0.033795,0.000004,56513.008371,56513.008371,56513.008371
inv,0.000000,0.031009,0.033266,0.000003,56506.113950,56506.113950,56506.113950
inv,0.000000,0.032170,0.033477,0.000004,74428.594620,74428.594620,74428.594620
inv,0.000000,0.033303,0.033413,0.000005,68579.114538,68579.114538,68579.114538
inv,0.000000,0.031269,0.033302,0.000004,91804.654472,91804.654472,91804.654472
inv,0.000000,0.031137,0.033821,0.000005,61504.307087,61504.307087,61504.307087
inv,0.000000,0.031117,0.033201,0.000003,47912.145118,47912.145118,47912.145118
inv,0.000000,0.031075,0.033456,0.000005,31300.865366,31300.865366,31300.865366
inv,0.000000,0.032038,0.033243,0.000004,65205.505074,65205.505074,65205.505074
inv,0.000000,0.031153,0.033216,0.000003,59873.390420,59873.390420,59873.390420
inv,0.000000,0.031109,0.034256,0.000005,58264.588169,58264.588169,58264.588169
inv,0.000000,0.031251,0.033352,0.000004,86934.374043,86934.374043,86934.374043
inv,0.000000,0.031102,0.033264,0.000004,74785.623338,74785.623338,74785.623338
inv,0.000000,0.031124,0.033911,0.000006,67031.080889,67031.080889,67031.080889
inv,0.000001,0.031393,0.039688,0.000005,49696.263654,49696.263654,49696.263654
inv,0.000000,0.038229,0.034792,0.000005,64773.956010,64773.956010,64773.956010
inv,0.000000,0.034201,0.036671,0.000009,63685.516645,63685.516645,63685.516645
inv,0.000000,0.037031,0.035498,0.000005,69787.622150,69787.622150,69787.622150
inv,0.000000,0.036616,0.047321,0.000006,60407.320537,60407.320537,60407.320537
inv,0.000000,0.032739,0.033662,0.000007,36525.151413,36525.151413,36525.151413
inv,0.000000,0.033355,0.036548,0.000013,76468.711250,76468.711250,76468.711250
inv,0.000001,0.031597,0.033550,0.000005,71462.249251,71462.249251,71462.249251
inv,0.000000,0.031622,0.033269,0.000003,90154.015032,90154.015032,90154.015032
inv,0.000000,0.034731,0.033668,0.000005,62188.973625,62188.973625,62188.973625
inv,0.000000,0.031641,0.033283,0.000004,63267.618229,63267.618229,63267.618229
inv,0.000000,0.031088,0.034503,0.000004,74049.104572,74049.104572,74049.104572
inv,0.000001,0.031417,0.033381,0.000003,91866.668908,91866.668908,91866.668908
inv,0.000000,0.031311,0.034377,0.000005,38281.937196,38281.937196,38281.937196
inv,0.000000,0.031082,0.033242,0.000003,90559.390377,90559.390377,90559.390377
inv,0.000000,0.031124,0.033099,0.000003,115984.487909,115984.487909,115984.487909
inv,0.000000,0.031298,0.033092,0.000003,44394.045430,44394.045430,44394.045430
inv,0.000000,0.031231,0.033283,0.000004,61763.650740,61763.650740,61763.650740
inv,0.000000,0.031205,0.033126,0.000003,94607.952493,94607.952493,94607.952493
inv,0.000001,0.031172,0.033982,0.000003,72318.624313,72318.624313,72318.624313
inv,0.000000,0.031302,0.034369,0.000005,84367.708004,84367.708004,84367.708004
inv,0.000001,0.031256,0.033383,0.000005,51934.946275,51934.946275,51934.946275
inv,0.000000,0.031077,0.035645,0.000002,77922.669382,77922.669382,77922.669382
inv,0.000000,0.031076,0.033305,0.000004,48356.876638,48356.876638,48356.876638
inv,0.000000,0.031016,0.033464,0.000004,70274.422902,70274.422902,70274.422902
inv,0.000000,0.031138,0.033271,0.000004,31649.517089,31649.517089,31649.517089
inv,0.000000,0.032871,0.033404,0.000005,58342.593764,58342.593764,58342.593764
inv,0.000001,0.031226,0.033317,0.000003,72847.544642,72847.544642,72847.544642
inv,0.000000,0.033409,0.033370,0.000005,44571.766010,44571.766010,44571.766010
inv,0.000001,0.031782,0.033173,0.000004,96087.436710,96087.436710,96087.436710
inv,0.000000,0.031720,0.034742,0.000012,67226.192519,67226.192519,67226.192519
inv,0.000000,0.031593,0.033229,0.000005,112973.003675,112973.003675,112973.003675
inv,0.000000,0.031179,0.033236,0.000004,25574.483390,25574.483390,25574.483390
inv,0.000000,0.031853,0.033118,0.000003,73607.863316,73607.863316,73607.863316
inv,0.000000,0.031111,0.033195,0.000003,54300.403669,54300.403669,54300.403669
inv,0.000000,0.031262,0.033080,0.000002,71377.433634,71377.433634,71377.433634
inv,0.000001,0.031991,0.033910,0.000012,50662.605900,50662.605900,50662.605900
inv,0.000000,0.031009,0.033259,0.000004,101057.236057,101057.236057,101057.236057
inv,0.000000,0.031167,0.033311,0.000002,74879.932902,74879.932902,74879.932902
inv,0.000001,0.031466,0.033275,0.000003,74315.187456,74315.187456,74315.187456
-tsize: 50001, s_size: 9289, n: 20, capac: 50000
str,0.000000,0.067347,0.062567,0.000005,51794.187793,51794.187793,51794.187793
str,0.000000,0.066503,0.063556,0.000005,64835.746858,64835.746858,64835.746858
str,0.000000,0.067871,0.061818,0.000007,52111.615239,52111.615239,52111.615239
str,0.000000,0.066702,0.061941,0.000004,48096.025808,48096.025808,48096.025808
str,0.000000,0.066635,0.061947,0.000006,36405.451121,35108.462283,36405.451121
str,0.000000,0.066615,0.063774,0.000004,54289.375647,54289.375647,54289.375647
str,0.000000,0.066807,0.062082,0.000011,65143.759321,65143.759321,65143.759321
str,0.000000,0.066616,0.062426,0.000008,47891.544534,47891.544534,47891.544534
str,0.000000,0.067765,0.061997,0.000005,55265.393277,55265.393277,55265.393277
str,0.000000,0.066537,0.062741,0.000009,58379.052418,58379.052418,58379.052418
str,0.000000,0.068518,0.062180,0.000005,59748.181286,59748.181286,59748.181286
str,0.000000,0.066466,0.061764,0.000005,46205.949968,46205.949968,46205.949968
str,0.000000,0.066623,0.061996,0.000003,68971.560607,68971.560607,68971.560607
str,0.000000,0.066322,0.061778,0.000003,39711.918644,39711.918644,39711.918644
str,0.000001,0.067368,0.061999,0.000004,37811.044617,37811.044617,37811.044617
str,0.000000,0.067557,0.069071,0.000007,58331.621452,58331.621452,58331.621452
str,0.000000,0.069023,0.076862,0.000009,70423.814051,70423.814051,70423.814051
str,0.000001,0.073213,0.066871,0.000010,58678.366185,58678.366185,58678.366185
str,0.000000,0.079152,0.062311,0.000006,63914.884655,63914.884655,63914.884655
str,0.000000,0.076779,0.064670,0.000007,42638.993372,42638.993372,42638.993372
str,0.000000,0.068826,0.061868,0.000005,46119.845135,46119.845135,46119.845135
str,0.000000,0.066705,0.063137,0.000003,42966.415094,42966.415094,42966.415094
str,0.000000,0.067570,0.062202,0.000005,58869.963301,58869.963301,58869.963301
str,0.000000,0.066563,0.062016,0.000005,66490.690174,66490.690174,66490.690174
str,0.000000,0.066650,0.062608,0.000005,67224.381935,67224.381935,67224.381935
str,0.000000,0.067609,0.062888,0.000011,48276.639307,48276.639307,48276.639307
str,0.000000,0.066762,0.061879,0.000003,66926.797176,66926.797176,66926.797176
str,0.000001,0.066352,0.061892,0.000003,49805.869467,49805.869467,49805.869467
str,0.000000,0.068817,0.061970,0.000005,61473.068513,61473.068513,61473.068513
str,0.000000,0.075637,0.062529,0.000006,56786.083490,56786.083490,56786.083490
str,0.000000,0.074276,0.072445,0.000005,46918.905183,46918.905183,46918.905183
