typename,time_original,time_columOpt_prealloc,time_columOpt_prealloc_V1,time_fminknap,resOpt_v1,resOpt,resFmin
str,0.146793,0.037620,0.036112,0.000007,31430.745909,31430.745909,31430.745909
str,0.136600,0.043656,0.035624,0.000007,38978.824770,38978.824770,38978.824770
str,0.129457,0.038295,0.035835,0.000010,24495.886469,24495.886469,24495.886469
str,0.131675,0.038251,0.034570,0.000009,23253.274637,23253.274637,23253.274637
str,0.148820,0.043671,0.034111,0.000007,29829.998942,29829.998942,29829.998942
str,0.114566,0.038056,0.034816,0.000008,23050.232742,23050.232742,23050.232742
str,0.099076,0.029278,0.026490,0.000007,27301.146030,27301.146030,27301.146030
str,0.099367,0.029251,0.026518,0.000005,34153.427311,34153.427311,34153.427311
str,0.103096,0.029236,0.026733,0.000009,33172.530533,33172.530533,33172.530533
str,0.100389,0.030393,0.028247,0.000009,30484.749328,30484.749328,30484.749328
str,0.101655,0.029112,0.026627,0.000005,38868.469690,38868.469690,38868.469690
str,0.100199,0.029294,0.026509,0.000006,23304.117477,23304.117477,23304.117477
str,0.109780,0.029384,0.026667,0.000006,27033.870216,27033.870216,27033.870216
str,0.099410,0.029346,0.026641,0.000006,33434.168354,33434.168354,33434.168354
str,0.099112,0.029254,0.026757,0.000008,28741.560356,28741.560356,28741.560356
str,0.102888,0.029098,0.027665,0.000006,30307.562695,30307.562695,30307.562695
str,0.099069,0.029093,0.027721,0.000007,24864.695924,24864.695924,24864.695924
str,0.102611,0.029542,0.026572,0.000006,34220.289213,34220.289213,34220.289213
str,0.099566,0.029304,0.026719,0.000007,33270.195304,33270.195304,33270.195304
str,0.100625,0.029288,0.026657,0.000007,37037.606848,37037.606848,37037.606848
str,0.099709,0.029488,0.026778,0.000007,33151.167746,33151.167746,33151.167746
str,0.099754,0.029236,0.026708,0.000007,34882.666925,34882.666925,34882.666925
str,0.099248,0.029268,0.026609,0.000007,37961.441069,37961.441069,37961.441069
str,0.105003,0.029116,0.026494,0.000007,30805.527135,30805.527135,30805.527135
str,0.102926,0.030344,0.027596,0.000005,26958.723795,26958.723795,26958.723795
str,0.100178,0.029596,0.026858,0.000006,25887.009826,25887.009826,25887.009826
str,0.103953,0.029170,0.026638,0.000005,31238.773969,31238.773969,31238.773969
str,0.104747,0.029795,0.026931,0.000008,32159.460263,32159.460263,32159.460263
str,0.101782,0.029554,0.027203,0.000007,28665.229435,28665.229435,28665.229435
str,0.099916,0.030041,0.027632,0.000008,33478.018666,33478.018666,33478.018666
str,0.100624,0.029387,0.026713,0.000006,31444.029932,31444.029932,31444.029932
str,0.109620,0.029008,0.027167,0.000005,31541.689790,31541.689790,31541.689790
str,0.109060,0.031483,0.028458,0.000007,31113.173028,31113.173028,31113.173028
str,0.118566,0.030849,0.029676,0.000004,33101.079942,33101.079942,33101.079942
str,0.107148,0.031465,0.028467,0.000008,32995.849870,32995.849870,32995.849870
str,0.123048,0.029936,0.027219,0.000007,23963.284113,23963.284113,23963.284113
str,0.106506,0.029696,0.027872,0.000006,33248.270908,33248.270908,33248.270908
str,0.106955,0.029951,0.027441,0.000006,24122.347770,24122.347770,24122.347770
str,0.107107,0.031105,0.027861,0.000026,25693.457683,25693.457683,25693.457683
str,0.106066,0.029757,0.027324,0.000006,31822.450298,31822.450298,31822.450298
str,0.118238,0.031134,0.030840,0.000006,31213.350795,31213.350795,31213.350795
str,0.108556,0.032739,0.028602,0.000007,30176.659612,30176.659612,30176.659612
str,0.107150,0.033803,0.030181,0.000005,29847.809830,29847.809830,29847.809830
str,0.127536,0.031177,0.027091,0.000004,32209.830628,32209.830628,32209.830628
str,0.106453,0.031923,0.029222,0.000007,34260.574632,34260.574632,34260.574632
str,0.101072,0.031835,0.027314,0.000007,27372.380648,27372.380648,27372.380648
str,0.101262,0.031486,0.027260,0.000005,32899.135736,32899.135736,32899.135736
str,0.101332,0.029412,0.026726,0.000005,27980.669186,27980.669186,27980.669186
str,0.100248,0.029678,0.026731,0.000008,35905.207502,35905.207502,35905.207502
str,0.099185,0.028985,0.026431,0.000006,28600.680632,28600.680632,28600.680632
str,0.099729,0.029091,0.026597,0.000005,30041.180168,30041.180168,30041.180168
str,0.098944,0.030143,0.027077,0.000007,26139.422630,26139.422630,26139.422630
str,0.099993,0.029107,0.026615,0.000007,30294.724894,30294.724894,30294.724894
str,0.104147,0.029234,0.026961,0.000005,30672.304755,30672.304755,30672.304755
str,0.115763,0.030937,0.027388,0.000008,32310.679627,32310.679627,32310.679627
str,0.119861,0.042735,0.031838,0.000007,29647.403037,29647.403037,29647.403037
str,0.104947,0.034285,0.031593,0.000009,23211.168525,23211.168525,23211.168525
str,0.101567,0.030993,0.027082,0.000005,32584.685491,32584.685491,32584.685491
str,0.101620,0.029978,0.027065,0.000006,25171.856521,25171.856521,25171.856521
str,0.101621,0.029281,0.026810,0.000005,27803.275950,27803.275950,27803.275950
str,0.099022,0.029320,0.026663,0.000007,28036.345360,28036.345360,28036.345360
str,0.107915,0.029100,0.026657,0.000008,30490.438639,30490.438639,30490.438639
str,0.100615,0.031220,0.027356,0.000007,37837.469011,37837.469011,37837.469011
str,0.100567,0.029227,0.026739,0.000007,30390.050070,30390.050070,30390.050070
str,0.109403,0.033522,0.028444,0.000006,25988.346166,25988.346166,25988.346166
str,0.107417,0.033874,0.030374,0.000005,31299.969280,31299.969280,31299.969280
str,0.104115,0.030339,0.027595,0.000007,27645.968636,27645.968636,27645.968636
str,0.107401,0.031955,0.029882,0.000006,31662.848509,31662.848509,31662.848509
str,0.105674,0.030185,0.028211,0.000005,26376.072549,26376.072549,26376.072549
str,0.109067,0.029987,0.027624,0.000007,32913.543284,32913.543284,32913.543284
weak,0.155871,0.068293,0.063604,0.000005,20818.402429,20818.402429,20818.402429
weak,0.140998,0.064880,0.066408,0.000006,20452.251587,20452.251587,20452.251587
weak,0.150495,0.062921,0.057847,0.000006,20971.840082,20971.840082,20971.840082
weak,0.144982,0.059264,0.055845,0.000005,21792.926592,21792.926592,21792.926592
weak,0.136634,0.061658,0.055607,0.000006,19477.679210,19477.679210,19477.679210
weak,0.138138,0.059990,0.054889,0.000007,22926.793922,22926.793922,22926.793922
weak,0.135231,0.058306,0.055401,0.000008,24373.404674,24373.404674,24373.404674
weak,0.140090,0.059165,0.054103,0.000007,20541.734151,20541.734151,20541.734151
weak,0.138216,0.065196,0.058225,0.000006,23998.009536,23998.009536,23998.009536
weak,0.143815,0.063440,0.055638,0.000004,33721.825411,33721.825411,33721.825411
weak,0.144407,0.065916,0.054913,0.000010,25979.519279,25979.519279,25979.519279
weak,0.161564,0.066979,0.058924,0.000007,17321.636804,17321.636804,17321.636804
weak,0.179484,0.075994,0.065679,0.000007,22450.915716,22450.915716,22450.915716
weak,0.168866,0.093046,0.092421,0.000006,20019.917573,20019.917573,20019.917573
weak,0.264481,0.074448,0.087652,0.000018,24750.181925,24750.181925,24750.181925
weak,0.164692,0.067508,0.068148,0.000005,26733.440333,26733.440333,26733.440333
weak,0.160199,0.065539,0.060803,0.000006,20957.274457,20957.274457,20957.274457
weak,0.162355,0.069575,0.061652,0.000008,16481.059004,16481.059004,16481.059004
weak,0.174295,0.068609,0.064092,0.000007,17793.103712,17793.103712,17793.103712
weak,0.168326,0.069108,0.067739,0.000006,19702.293205,19702.293205,19702.293205
weak,0.151553,0.066465,0.065183,0.000011,24280.691902,24280.691902,24280.691902
weak,0.141457,0.061688,0.058140,0.000010,19905.566234,19905.566234,19905.566234
weak,0.180760,0.064264,0.055772,0.000007,24367.523159,24367.523159,24367.523159
weak,0.132555,0.084753,0.060664,0.000005,22552.740835,22552.740835,22552.740835
weak,0.148313,0.062206,0.058249,0.000007,23308.361381,23308.361381,23308.361381
weak,0.136565,0.061815,0.055388,0.000005,20292.241272,20292.241272,20292.241272
weak,0.135848,0.059299,0.054264,0.000005,25288.815123,25288.815123,25288.815123
weak,0.132277,0.058947,0.053773,0.000006,20697.186055,20697.186055,20697.186055
weak,0.142086,0.058410,0.064348,0.000007,22981.210071,22981.210071,22981.210071
weak,0.137415,0.060336,0.055416,0.000006,19664.903022,19664.903022,19664.903022
weak,0.138072,0.058324,0.053623,0.000006,22674.277639,22674.277639,22674.277639
weak,0.138007,0.064552,0.058395,0.000008,27167.387220,27167.387220,27167.387220
weak,0.147154,0.058947,0.056200,0.000007,20128.430873,20128.430873,20128.430873
weak,0.142801,0.061858,0.058191,0.000004,23648.662755,23648.662755,23648.662755
weak,0.134775,0.059945,0.054653,0.000006,23350.387895,23350.387895,23350.387895
weak,0.141547,0.060467,0.057250,0.000006,20491.548266,20491.548266,20491.548266
weak,0.173049,0.060739,0.061258,0.000006,19499.987615,19499.987615,19499.987615
weak,0.144912,0.073094,0.060747,0.000005,25504.657941,25504.657941,25504.657941
weak,0.157069,0.066378,0.069622,0.000007,25922.607829,25922.607829,25922.607829
weak,0.165614,0.065454,0.061162,0.000007,19354.413168,19354.413168,19354.413168
weak,0.135199,0.070468,0.068185,0.000005,20771.038203,20771.038203,20771.038203
weak,0.136863,0.058672,0.053908,0.000006,22138.467055,22138.467055,22138.467055
weak,0.138003,0.058742,0.053987,0.000004,19402.040887,19402.040887,19402.040887
weak,0.133370,0.058352,0.053808,0.000009,21479.386987,21479.386987,21479.386987
weak,0.146009,0.058112,0.054390,0.000009,19064.319868,19064.319868,19064.319868
weak,0.152274,0.064739,0.061441,0.000006,18128.779085,18128.779085,18128.779085
weak,0.148854,0.070025,0.060404,0.000009,21395.956692,21395.956692,21395.956692
weak,0.142614,0.065519,0.058309,0.000008,16015.673622,16015.673622,16015.673622
weak,0.137138,0.067535,0.064455,0.000007,26750.606941,26750.606941,26750.606941
weak,0.130380,0.060232,0.057320,0.000006,21320.826713,21320.826713,21320.826713
weak,0.155445,0.058077,0.053621,0.000007,23451.014489,23451.014489,23451.014489
weak,0.157978,0.067632,0.058519,0.000007,20722.939406,20722.939406,20722.939406
weak,0.132365,0.065789,0.053678,0.000010,21891.124793,21891.124793,21891.124793
weak,0.131452,0.058452,0.053895,0.000007,25097.223619,25097.223619,25097.223619
weak,0.141898,0.059718,0.054155,0.000007,25779.714165,25779.714165,25779.714165
weak,0.153530,0.062453,0.054989,0.000006,21987.771735,21987.771735,21987.771735
weak,0.141311,0.064611,0.063135,0.000006,20796.071093,20796.071093,20796.071093
weak,0.155449,0.062424,0.057957,0.000005,18298.599168,18298.599168,18298.599168
weak,0.137810,0.063093,0.055201,0.000005,23304.217270,23304.217270,23304.217270
weak,0.133831,0.059599,0.054734,0.000005,30489.880727,30489.880727,30489.880727
weak,0.133739,0.059439,0.056249,0.000007,17345.919936,17345.919936,17345.919936
weak,0.132514,0.058274,0.053992,0.000005,26523.405877,26523.405877,26523.405877
weak,0.138092,0.058248,0.055089,0.000007,20440.317427,20440.317427,20440.317427
weak,0.130991,0.058526,0.054592,0.000005,18221.038287,18221.038287,18221.038287
weak,0.130494,0.058857,0.053905,0.000009,15036.342460,15036.342460,15036.342460
weak,0.130681,0.058855,0.053668,0.000005,26625.361810,26625.361810,26625.361810
weak,0.132705,0.058068,0.053743,0.000008,24766.218601,24766.218601,24766.218601
weak,0.141225,0.059710,0.055482,0.000004,35941.315622,35941.315622,35941.315622
weak,0.134825,0.063022,0.056193,0.000007,20989.936819,20989.936819,20989.936819
weak,0.132008,0.058514,0.053774,0.000006,24983.475726,24983.475726,24983.475726
weak,0.130553,0.058559,0.053754,0.000007,27953.127755,27953.127755,27953.127755
weak,0.133759,0.058110,0.055036,0.000006,18836.868689,18836.868689,18836.868689
weak,0.135691,0.058678,0.056110,0.000007,20683.926975,20683.926975,20683.926975
weak,0.136349,0.059620,0.054132,0.000009,18984.561056,18984.561056,18984.561056
weak,0.132959,0.059526,0.054042,0.000007,24423.705812,24423.705812,24423.705812
weak,0.146874,0.060820,0.054043,0.000005,21304.444240,21304.444240,21304.444240
weak,0.139074,0.058568,0.054803,0.000008,20149.823160,20149.823160,20149.823160
weak,0.133236,0.059503,0.053610,0.000005,18221.834012,18221.834012,18221.834012
weak,0.132025,0.058754,0.057161,0.000006,21128.818542,21128.818542,21128.818542
weak,0.131424,0.059058,0.054309,0.000008,22464.074192,22464.074192,22464.074192
weak,0.134766,0.059020,0.055188,0.000006,22542.959793,22542.959793,22542.959793
weak,0.134919,0.059909,0.055316,0.000006,25519.475291,25519.475291,25519.475291
weak,0.135866,0.059199,0.055050,0.000006,14740.930393,14740.930393,14740.930393
weak,0.133280,0.059423,0.062092,0.000007,23238.932190,23238.932190,23238.932190
weak,0.132773,0.059095,0.054481,0.000008,17302.812111,17302.812111,17302.812111
weak,0.137094,0.059333,0.054890,0.000007,21249.485320,21249.485320,21249.485320
weak,0.132644,0.062164,0.054635,0.000006,18323.606618,18323.606618,18323.606618
weak,0.135772,0.059397,0.053923,0.000007,20732.489212,20732.489212,20732.489212
weak,0.135560,0.058967,0.053826,0.000006,19628.541408,19628.541408,19628.541408
weak,0.137393,0.061333,0.055839,0.000007,18338.213682,18338.213682,18338.213682
weak,0.157711,0.077829,0.063774,0.000007,18975.512547,18975.512547,18975.512547
weak,0.143563,0.061889,0.057717,0.000007,20461.312906,20461.312906,20461.312906
weak,0.143679,0.060676,0.056336,0.000007,18472.463424,18472.463424,18472.463424
weak,0.130440,0.064843,0.057772,0.000006,17114.243457,17114.243457,17114.243457
weak,0.136893,0.057925,0.053423,0.000007,31075.545588,31075.545588,31075.545588
weak,0.145800,0.059602,0.053724,0.000005,22073.313652,22073.313652,22073.313652
weak,0.136878,0.060706,0.055094,0.000025,19481.064913,19481.064913,19481.064913
weak,0.138563,0.060933,0.056635,0.000008,20607.721431,20607.721431,20607.721431
weak,0.139317,0.061956,0.055231,0.000008,17440.750125,17440.750125,17440.750125
weak,0.166087,0.061644,0.059109,0.000007,24115.589042,24115.589042,24115.589042
