type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002579,0.003644,0.002594,0.000281,0.001571,19053.967806,19053.967806,19053.967806,19298.920364,16058.629354
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002883,0.003753,0.002397,0.000303,0.001585,20060.498231,20060.498231,20060.498231,20060.498231,15767.399413
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002760,0.003678,0.002198,0.000274,0.002148,17712.681194,17712.681194,17712.681194,17813.353789,13017.277995
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002947,0.004412,0.002505,0.000298,0.002206,23202.045023,23202.045023,23202.045023,23202.045023,17592.470255
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.003453,0.004191,0.002664,0.000297,0.001796,22423.100949,22423.100949,22423.100949,22454.124336,19643.576559
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002972,0.004244,0.002475,0.000297,0.001737,23343.072707,23343.072707,23343.072707,23348.178879,21646.786896
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002585,0.004267,0.002195,0.000264,0.001541,18428.975634,18428.975634,18428.975634,18428.975634,13088.112895
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002545,0.003903,0.002297,0.000272,0.001518,17908.268031,17908.268031,17908.268031,17908.268031,13864.162494
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002535,0.003664,0.002436,0.000299,0.001572,22221.729639,22221.729639,22221.729639,22221.729639,17334.272518
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002529,0.003770,0.002272,0.000289,0.001764,22986.823175,22986.823175,22986.823175,22986.823175,16477.933023
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002627,0.003696,0.002763,0.000274,0.001875,20109.399159,20109.399159,20109.399159,20174.022893,17904.851952
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.003763,0.003747,0.002203,0.000270,0.001596,20788.799195,20788.799195,20788.799195,20788.799195,17950.247435
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.003030,0.003733,0.002239,0.000282,0.001603,19878.154036,19878.154036,19878.154036,19878.154036,17393.967289
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002560,0.004255,0.002600,0.000401,0.002568,19274.651785,19274.651785,19274.651785,19274.651785,16564.960274
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.003231,0.004821,0.003243,0.000325,0.001708,18338.423835,18338.423835,18338.423835,18490.240071,15908.329649
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.003629,0.004619,0.002533,0.000269,0.001527,21321.597019,21321.597019,21321.597019,21321.597019,16988.975412
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.003224,0.004355,0.002302,0.000265,0.001558,22594.312527,22594.312527,22594.312527,22594.312527,19530.518312
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.003314,0.003932,0.002630,0.000301,0.001569,21121.720382,21121.720382,21121.720382,21438.844320,18250.554753
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002561,0.004304,0.002766,0.000284,0.001794,20687.223917,20687.223917,20687.223917,21084.457701,18371.525870
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002884,0.003985,0.002215,0.000277,0.001571,16188.858008,16188.858008,16188.858008,16188.858008,14803.875326
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002534,0.004244,0.002201,0.000289,0.001684,13109.763403,13109.763403,13109.763403,13170.197734,11705.439901
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002528,0.003800,0.002297,0.000302,0.001552,15962.830019,15962.830019,15962.830019,16152.589894,12547.090809
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002519,0.003864,0.002640,0.000303,0.001584,18610.352677,18610.352677,18610.352677,18859.438924,15942.292262
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002531,0.003640,0.002366,0.000287,0.001924,17732.626415,17732.626415,17732.626415,17732.626415,14457.286616
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002541,0.003815,0.002213,0.000302,0.001566,18710.498758,18710.498758,18710.498758,18710.498758,15437.632683
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002856,0.003679,0.002354,0.000284,0.001644,19143.562563,19143.562563,19143.562563,19245.375105,14728.325270
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002855,0.003712,0.002221,0.000288,0.001521,22101.506257,22101.506257,22101.506257,22370.845571,18893.061059
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002592,0.004086,0.002193,0.000298,0.001540,20090.243281,20090.243281,20090.243281,20090.243281,16313.862223
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002723,0.004106,0.002241,0.000289,0.001545,25343.462266,25343.462266,25343.462266,25343.462266,19676.970418
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002642,0.003648,0.002626,0.000290,0.001563,24974.052855,24974.052855,24974.052855,24974.052855,18911.191416
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002540,0.004349,0.003327,0.000326,0.001673,12543.279300,12543.279300,12543.279300,12543.279300,11647.081796
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002752,0.003924,0.002244,0.000273,0.001810,16060.187678,16060.187678,16060.187678,16060.187678,12819.680818
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002526,0.003746,0.002227,0.000272,0.001521,20200.294922,20200.294922,20200.294922,20200.294922,15598.880847
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002770,0.003845,0.002233,0.000273,0.001514,14917.202499,14917.202499,14917.202499,15077.028979,12589.423520
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002834,0.003703,0.002387,0.000277,0.001518,25399.060218,25399.060218,25399.060218,25655.836577,19165.696480
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002534,0.004122,0.002223,0.000268,0.001535,20595.044757,20595.044757,20595.044757,20595.044757,15880.578957
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002551,0.003998,0.002217,0.000271,0.001533,16855.250572,16855.250572,16855.250572,17049.895454,13746.213704
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002556,0.003692,0.002719,0.000281,0.001534,19226.037353,19226.037353,19226.037353,19265.172246,16315.636704
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002980,0.004103,0.002825,0.000842,0.002314,15876.183174,15876.183174,15876.183174,15966.997577,13216.852121
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002892,0.003702,0.003119,0.000381,0.002157,18395.525825,18395.525825,18395.525825,18396.606454,14902.279186
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002688,0.003790,0.002342,0.000297,0.001614,18739.827870,18739.827870,18739.827870,18841.436292,13660.706174
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002623,0.003682,0.002227,0.000274,0.001611,22386.586451,22386.586451,22386.586451,22386.586451,18479.119442
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002609,0.003634,0.002357,0.000278,0.001530,16467.259697,16467.259697,16467.259697,16526.283011,12264.700686
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.003165,0.003643,0.002196,0.000285,0.001552,20682.366631,20682.366631,20682.366631,20936.679955,16963.428339
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002707,0.003825,0.002218,0.000291,0.001541,23150.636651,23150.636651,23150.636651,23150.636651,19884.835283
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002601,0.004188,0.002197,0.000289,0.001546,20958.777090,20958.777090,20958.777090,21339.248363,15311.014898
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002562,0.003729,0.002431,0.000280,0.001574,18887.959849,18887.959849,18887.959849,18887.959849,17166.367851
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002527,0.003702,0.002366,0.000300,0.001585,20701.984539,20701.984539,20701.984539,20701.984539,17351.339301
uncorr,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.075260,0.046428,0.007062,0.049996,0.002524,0.003636,0.002403,0.000284,0.001725,14374.941501,14374.941501,14374.941501,14374.941501,11062.231731
almost,5000,100,5001,5001,4211,4405,501,5001,472,2802,0.069186,0.043640,0.007225,0.044520,0.002858,0.003690,0.002229,0.000275,0.001533,7907.839288,7907.839288,7907.839288,7907.839288,6886
