type,capacity,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,1000,1001,1001,985,991,0.214055,0.128873
almost,1000,1001,1001,985,991,0.218975,0.132162
inv,1000,1001,1001,824,830,0.278357,0.170120
str,1000,1001,1001,989,995,0.225355,0.139121
weak,1000,1001,1001,985,991,0.210756,0.130210
