type,capacity,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,1000,1001,1001,960,980,0.035960,0.021650
almost,1000,1001,1001,960,980,0.032157,0.020140
inv,1000,1001,1001,772,791,0.040934,0.024273
str,1000,1001,1001,970,989,0.031785,0.020157
weak,1000,1001,1001,960,980,0.031470,0.019894
