type,capacity,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,1000,1001,1001,997,997,1.124606,0.730734
almost,1000,1001,1001,997,997,1.019047,0.643919
inv,1000,1001,1001,864,864,1.223194,0.778462
str,1000,1001,1001,996,996,1.017231,0.639168
weak,1000,1001,1001,997,997,1.035309,0.642745
