type,capacity,n,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,                      1000,      500,1001,        1001,     996,        1000,     0.350255,0.197114
almost,                      1000,      500,1001,        1001,     996,        1000,     0.466346,0.196233
inv,                      1000,      500,1001,        1001,     896,        899,     0.383048,0.233649
str,                      1000,      500,1001,        1001,     997,        1000,     0.318914,0.199874
weak,                      1000,      500,1001,        1001,     996,        1000,     0.373233,0.216493
