type,capacity,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,1000,1001,1001,992,996,0.488436,0.366779
almost,1000,1001,1001,992,996,0.515044,0.293157
inv,1000,1001,1001,842,848,0.619493,0.365510
str,1000,1001,1001,990,996,0.487076,0.302589
weak,1000,1001,1001,992,996,0.474741,0.292247
