type,capacity,n,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,                      1000,      500,1001,        1001,     1001,        1001,     0.296230,0.211649
almost,                      1000,      500,1001,        1001,     1001,        1001,     0.350811,0.203447
inv,                      1000,      500,1001,        1001,     909,        911,     0.407822,0.326053
str,                      1000,      500,1001,        1001,     1001,        1001,     0.354793,0.239740
weak,                      1000,      500,1001,        1001,     1001,        1001,     0.414105,0.271326
