typename,s_size_v1,s_size_v2,s_size_v1_1,s_size_v2_1,time_ks2_allocation,time_ks2_v2,time_ks2_v2_allocation_1,time_ks2_v2_1,time_ks2_v1_allocation,time_ks2_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,time_originaluncorr,48543,48620,48543,48620,0.090537,0.108214,0.035279,0.041394,0.021509,0.125406,0.020139,0.117628,0.083998
uncorr,48543,48620,48543,48620,0.017528,0.129212,0.018165,0.054307,0.029850,0.118009,0.021561,0.122799,0.052725
uncorr,48543,48620,48543,48620,0.018105,0.118118,0.018681,0.042686,0.018514,0.152570,0.030988,0.123102,0.064648
uncorr,48543,48620,48543,48620,0.020110,0.179622,0.023520,0.048096,0.023237,0.134714,0.018735,0.162298,0.077323
uncorr,48543,48620,48543,48620,0.019809,0.116681,0.028467,0.065673,0.029794,0.113769,0.018496,0.122024,0.058347
uncorr,48543,48620,48543,48620,0.024770,0.111496,0.020057,0.044870,0.017544,0.185433,0.032602,0.110698,0.055175
uncorr,48543,48620,48543,48620,0.017353,0.135807,0.060733,0.040241,0.019075,0.130742,0.024752,0.106922,0.054770
uncorr,48543,48620,48543,48620,0.032223,0.108403,0.022505,0.059911,0.019009,0.145799,0.017748,0.174161,0.095026
uncorr,48543,48620,48543,48620,0.023682,0.096155,0.018213,0.049996,0.028040,0.169822,0.018741,0.113138,0.048928
uncorr,48543,48620,48543,48620,0.017635,0.091363,0.017973,0.037525,0.017840,0.146451,0.018368,0.096350,0.062680
uncorr,48543,48620,48543,48620,0.028995,0.098046,0.025791,0.045387,0.036162,0.170823,0.019551,0.127804,0.051141
uncorr,48543,48620,48543,48620,0.018451,0.155468,0.034113,0.046584,0.018232,0.129414,0.027863,0.127173,0.098314
uncorr,48543,48620,48543,48620,0.020538,0.095866,0.017725,0.041435,0.023609,0.168011,0.035137,0.138691,0.095570
uncorr,48543,48620,48543,48620,0.018880,0.106607,0.018069,0.043759,0.034782,0.107492,0.019618,0.104543,0.065384
uncorr,48543,48620,48543,48620,0.030721,0.107014,0.018746,0.053492,0.035069,0.147289,0.017686,0.122655,0.052687
uncorr,48543,48620,48543,48620,0.031282,0.115728,0.023019,0.051210,0.022809,0.105369,0.017887,0.170709,0.064881
uncorr,48543,48620,48543,48620,0.018320,0.124363,0.022776,0.074924,0.021921,0.132428,0.035773,0.136108,0.053423
uncorr,48543,48620,48543,48620,0.025129,0.126533,0.019654,0.046920,0.020287,0.126885,0.020510,0.098806,0.056353
uncorr,48543,48620,48543,48620,0.032733,0.111094,0.019547,0.044025,0.019461,0.111554,0.032215,0.152116,0.094432
uncorr,48543,48620,48543,48620,0.032881,0.101263,0.028337,0.055264,0.018236,0.123057,0.020283,0.121901,0.053160
uncorr,48543,48620,48543,48620,0.019338,0.150217,0.029403,0.082031,0.028031,0.157543,0.024407,0.121433,0.050382
uncorr,48543,48620,48543,48620,0.017608,0.123377,0.018778,0.044973,0.018672,0.109089,0.017877,0.109525,0.060369
uncorr,48543,48620,48543,48620,0.018074,0.114602,0.023865,0.058446,0.032211,0.146632,0.019107,0.141165,0.082065
uncorr,48543,48620,48543,48620,0.040139,0.186648,0.036150,0.044466,0.019075,0.113187,0.023752,0.096219,0.060667
uncorr,48543,48620,48543,48620,0.017672,0.094782,0.020976,0.038087,0.020821,0.103231,0.018204,0.108525,0.050792
uncorr,48543,48620,48543,48620,0.022030,0.099606,0.024577,0.038533,0.018723,0.132097,0.024648,0.100582,0.064652
uncorr,48543,48620,48543,48620,0.018771,0.112696,0.025470,0.038417,0.019087,0.139240,0.019275,0.127272,0.050232
uncorr,48543,48620,48543,48620,0.019510,0.147856,0.022341,0.052572,0.018395,0.139330,0.018530,0.102759,0.069636
uncorr,48543,48620,48543,48620,0.028872,0.126787,0.020245,0.039136,0.023268,0.112131,0.019285,0.106883,0.059743
uncorr,48543,48620,48543,48620,0.022635,0.110836,0.018770,0.038905,0.018681,0.104725,0.023318,0.100037,0.058308
uncorr,48543,48620,48543,48620,0.021724,0.133411,0.020008,0.071512,0.018679,0.094744,0.018518,0.115125,0.077379
uncorr,48543,48620,48543,48620,0.038627,0.149624,0.020267,0.068656,0.024218,0.138087,0.022145,0.100189,0.049900
uncorr,48543,48620,48543,48620,0.021702,0.154254,0.018840,0.046745,0.028974,0.125425,0.038151,0.122939,0.080606
uncorr,48543,48620,48543,48620,0.026360,0.096959,0.018957,0.038622,0.019235,0.138403,0.021108,0.156568,0.063182
uncorr,48543,48620,48543,48620,0.021567,0.156619,0.032275,0.050260,0.018049,0.127289,0.019963,0.099173,0.055160
uncorr,48543,48620,48543,48620,0.018316,0.160399,0.027994,0.054073,0.029853,0.117570,0.018830,0.107934,0.079481
uncorr,48543,48620,48543,48620,0.019540,0.156979,0.028211,0.075608,0.021115,0.122411,0.018558,0.150881,0.076839
uncorr,48543,48620,48543,48620,0.018903,0.156806,0.019245,0.039019,0.017790,0.141598,0.017808,0.100283,0.060231
uncorr,48543,48620,48543,48620,0.018358,0.098339,0.018874,0.041656,0.017390,0.098959,0.018647,0.115218,0.060582
uncorr,48543,48620,48543,48620,0.022410,0.169421,0.038479,0.082870,0.018894,0.106678,0.021587,0.165535,0.067768
uncorr,48543,48620,48543,48620,0.018232,0.150744,0.019232,0.054774,0.037660,0.108096,0.018090,0.116669,0.058711
uncorr,48543,48620,48543,48620,0.019962,0.104277,0.018480,0.038524,0.019194,0.148654,0.021243,0.185850,0.067897
uncorr,48543,48620,48543,48620,0.020932,0.164782,0.042406,0.056510,0.042518,0.118619,0.042434,0.153010,0.059685
uncorr,48543,48620,48543,48620,0.019338,0.126685,0.036134,0.082136,0.028196,0.094130,0.017748,0.116055,0.071547
uncorr,48543,48620,48543,48620,0.019104,0.143378,0.019040,0.039727,0.018436,0.118449,0.018569,0.123249,0.082292
uncorr,48543,48620,48543,48620,0.040372,0.190390,0.039069,0.056831,0.023046,0.154242,0.035527,0.123351,0.065246
uncorr,48543,48620,48543,48620,0.018374,0.096661,0.032145,0.055113,0.037983,0.136706,0.019348,0.112990,0.057072
uncorr,48543,48620,48543,48620,0.018397,0.103032,0.019562,0.044926,0.020479,0.125818,0.026839,0.094264,0.054463
uncorr,48543,48620,48543,48620,0.032304,0.133147,0.037843,0.073046,0.022435,0.145672,0.026517,0.131170,0.051941
uncorr,48543,48620,48543,48620,0.020091,0.132513,0.032540,0.044471,0.018913,0.141781,0.033251,0.194871,0.051103
uncorr,48543,48620,48543,48620,0.017879,0.091787,0.018115,0.037729,0.018264,0.104358,0.020128,0.099818,0.050583
uncorr,48543,48620,48543,48620,0.019146,0.153798,0.033416,0.071884,0.020955,0.097173,0.020957,0.100207,0.052564
uncorr,48543,48620,48543,48620,0.019728,0.122889,0.019277,0.071784,0.034126,0.134214,0.028435,0.112435,0.054662
uncorr,48543,48620,48543,48620,0.017579,0.099781,0.020266,0.050605,0.021205,0.095967,0.018853,0.099519,0.056409
uncorr,48543,48620,48543,48620,0.018419,0.123478,0.018522,0.045688,0.023949,0.106533,0.031077,0.104426,0.066526
uncorr,48543,48620,48543,48620,0.019989,0.124304,0.037324,0.047074,0.026312,0.151271,0.018934,0.103078,0.057352
uncorr,48543,48620,48543,48620,0.018369,0.116249,0.018750,0.038023,0.017907,0.114402,0.018143,0.113113,0.060660
uncorr,48543,48620,48543,48620,0.036186,0.144958,0.028295,0.055206,0.017834,0.161912,0.021388,0.174011,0.060714
uncorr,48543,48620,48543,48620,0.027400,0.156235,0.023187,0.074353,0.027490,0.125716,0.018280,0.096099,0.066339
uncorr,48543,48620,48543,48620,0.029672,0.142306,0.037222,0.057503,0.019693,0.121966,0.027102,0.121853,0.074207
uncorr,48543,48620,48543,48620,0.043421,0.170250,0.039585,0.077505,0.037078,0.135652,0.026475,0.115507,0.048774
uncorr,48543,48620,48543,48620,0.019054,0.134097,0.030958,0.043635,0.021800,0.125659,0.019667,0.105319,0.057520
uncorr,48543,48620,48543,48620,0.036434,0.157947,0.035257,0.077078,0.019020,0.168015,0.041651,0.103562,0.065356
uncorr,48543,48620,48543,48620,0.024541,0.104233,0.018063,0.088560,0.042881,0.151487,0.033124,0.134341,0.075005
uncorr,48543,48620,48543,48620,0.018621,0.099038,0.031602,0.058057,0.018636,0.106138,0.019586,0.110007,0.051185
uncorr,48543,48620,48543,48620,0.022133,0.154447,0.044333,0.065053,0.018314,0.153498,0.018031,0.126589,0.052489
uncorr,48543,48620,48543,48620,0.017736,0.099526,0.024400,0.041100,0.021237,0.142935,0.019148,0.114204,0.059406
uncorr,48543,48620,48543,48620,0.017852,0.126687,0.022592,0.055477,0.042340,0.154401,0.030303,0.124519,0.051380
uncorr,48543,48620,48543,48620,0.018374,0.124728,0.019596,0.040560,0.037163,0.162909,0.019233,0.108138,0.052963
uncorr,48543,48620,48543,48620,0.018948,0.115768,0.021679,0.042652,0.019355,0.145143,0.020138,0.158781,0.062485
uncorr,48543,48620,48543,48620,0.019095,0.100393,0.024466,0.067052,0.019700,0.164382,0.019847,0.103640,0.052154
uncorr,48543,48620,48543,48620,0.036023,0.171123,0.018507,0.039926,0.017881,0.095659,0.022994,0.114940,0.061608
uncorr,48543,48620,48543,48620,0.020902,0.100273,0.019050,0.040273,0.022231,0.121894,0.020110,0.137443,0.050312
uncorr,48543,48620,48543,48620,0.018223,0.128586,0.030138,0.050008,0.018379,0.125637,0.025441,0.124856,0.052102
uncorr,48543,48620,48543,48620,0.018168,0.150246,0.025586,0.045848,0.027316,0.107626,0.019694,0.157315,0.068697
uncorr,48543,48620,48543,48620,0.019387,0.158207,0.021537,0.058900,0.037607,0.134600,0.019916,0.105033,0.066057
uncorr,48543,48620,48543,48620,0.025059,0.127594,0.023928,0.047380,0.024433,0.122549,0.018827,0.132105,0.052493
uncorr,48543,48620,48543,48620,0.029462,0.139703,0.018432,0.049931,0.028774,0.198134,0.037927,0.127148,0.089562
uncorr,48543,48620,48543,48620,0.040113,0.163713,0.018546,0.041813,0.022729,0.108539,0.041052,0.158181,0.051617
uncorr,48543,48620,48543,48620,0.018190,0.130815,0.017910,0.064223,0.023170,0.154509,0.028352,0.155471,0.078275
uncorr,48543,48620,48543,48620,0.020880,0.166059,0.019484,0.039438,0.021131,0.164422,0.036015,0.177584,0.062593
uncorr,48543,48620,48543,48620,0.023812,0.102930,0.018216,0.048221,0.017950,0.100399,0.018396,0.105996,0.054843
uncorr,48543,48620,48543,48620,0.031786,0.123759,0.018490,0.046754,0.027057,0.183447,0.025202,0.095622,0.054485
uncorr,48543,48620,48543,48620,0.023921,0.141724,0.018164,0.043114,0.018176,0.109486,0.019212,0.113533,0.092845
uncorr,48543,48620,48543,48620,0.028433,0.184854,0.021528,0.040491,0.019969,0.096607,0.018344,0.097256,0.050657
uncorr,48543,48620,48543,48620,0.017612,0.095486,0.019761,0.040620,0.019285,0.096609,0.018540,0.095670,0.049367
uncorr,48543,48620,48543,48620,0.018752,0.100314,0.018892,0.039283,0.018684,0.097914,0.018157,0.096775,0.050413
typename,s_size_v1,s_size_v2,s_size_v1_1,s_size_v2_1,time_ks2_allocation,time_ks2_v2,time_ks2_v2_allocation_1,time_ks2_v2_1,time_ks2_v1_allocation,time_ks2_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,time_originalalmost,49390,49565,49390,49565,0.020776,0.048158,0.019878,0.039889,0.019161,0.047532,0.018639,0.047783,0.052743
almost,49390,49565,49390,49565,0.018942,0.048524,0.019325,0.039374,0.019064,0.046475,0.019671,0.050343,0.054458
almost,49390,49565,49390,49565,0.019826,0.045666,0.019291,0.039798,0.018689,0.046181,0.019752,0.046123,0.051144
almost,49390,49565,49390,49565,0.018122,0.048384,0.019267,0.039622,0.018548,0.047910,0.020834,0.048248,0.054182
almost,49390,49565,49390,49565,0.018279,0.047851,0.018340,0.042606,0.018674,0.048860,0.021562,0.059089,0.051668
almost,49390,49565,49390,49565,0.018449,0.049614,0.018445,0.042031,0.018501,0.047903,0.018317,0.049202,0.050458
almost,49390,49565,49390,49565,0.018383,0.048745,0.020409,0.039611,0.019762,0.048373,0.018414,0.047751,0.051457
almost,49390,49565,49390,49565,0.019403,0.045186,0.020047,0.040226,0.019638,0.048656,0.020616,0.049196,0.050004
almost,49390,49565,49390,49565,0.018640,0.046004,0.020915,0.039331,0.019190,0.046517,0.019156,0.047521,0.050416
almost,49390,49565,49390,49565,0.018919,0.054103,0.022906,0.061743,0.018714,0.049905,0.025052,0.067092,0.058408
almost,49390,49565,49390,49565,0.020957,0.048540,0.018951,0.062373,0.019045,0.049533,0.019249,0.046545,0.057553
almost,49390,49565,49390,49565,0.019720,0.047347,0.019511,0.039193,0.019805,0.046769,0.019788,0.046115,0.050993
almost,49390,49565,49390,49565,0.017955,0.047046,0.018600,0.040808,0.019135,0.048412,0.018838,0.045771,0.054056
almost,49390,49565,49390,49565,0.019540,0.045942,0.018848,0.042068,0.019644,0.050926,0.020300,0.046252,0.052415
almost,49390,49565,49390,49565,0.018763,0.049025,0.019109,0.039732,0.019229,0.046180,0.018738,0.047533,0.054492
almost,49390,49565,49390,49565,0.019250,0.045880,0.018853,0.039403,0.018297,0.048569,0.018519,0.048020,0.054991
almost,49390,49565,49390,49565,0.018747,0.058098,0.019884,0.040693,0.019062,0.057057,0.020466,0.046124,0.051731
almost,49390,49565,49390,49565,0.018178,0.047689,0.018842,0.041950,0.022963,0.046023,0.019204,0.046228,0.050766
almost,49390,49565,49390,49565,0.018302,0.059086,0.031330,0.047581,0.019655,0.047767,0.018773,0.047813,0.060569
almost,49390,49565,49390,49565,0.023999,0.056874,0.019458,0.041846,0.018237,0.043978,0.028649,0.052035,0.056621
almost,49390,49565,49390,49565,0.018535,0.059952,0.026353,0.038532,0.019397,0.044333,0.018109,0.044335,0.065858
almost,49390,49565,49390,49565,0.018710,0.057868,0.018855,0.039588,0.019695,0.048680,0.025647,0.061084,0.049530
almost,49390,49565,49390,49565,0.021352,0.046631,0.019151,0.046983,0.018392,0.045839,0.027635,0.048850,0.050777
almost,49390,49565,49390,49565,0.019168,0.051130,0.019148,0.039715,0.018748,0.047568,0.019097,0.052260,0.049427
almost,49390,49565,49390,49565,0.018541,0.047407,0.018513,0.039596,0.019552,0.046950,0.019584,0.047709,0.050257
almost,49390,49565,49390,49565,0.020363,0.045813,0.022493,0.039938,0.020926,0.047739,0.019505,0.046572,0.050634
almost,49390,49565,49390,49565,0.018213,0.047096,0.020088,0.039883,0.019944,0.046181,0.018812,0.048249,0.050940
almost,49390,49565,49390,49565,0.019625,0.049317,0.020205,0.039425,0.019942,0.064148,0.021553,0.048144,0.053726
almost,49390,49565,49390,49565,0.021305,0.046058,0.019427,0.039650,0.018871,0.048064,0.018707,0.047556,0.050332
almost,49390,49565,49390,49565,0.019122,0.045893,0.019091,0.045301,0.019023,0.047854,0.018862,0.046638,0.052387
almost,49390,49565,49390,49565,0.018454,0.046495,0.019069,0.039809,0.018540,0.048024,0.019074,0.046270,0.052248
almost,49390,49565,49390,49565,0.029861,0.048756,0.023318,0.041191,0.019343,0.048264,0.018703,0.046847,0.051034
almost,49390,49565,49390,49565,0.018462,0.047165,0.018342,0.041797,0.018376,0.046341,0.021413,0.046894,0.051232
almost,49390,49565,49390,49565,0.019635,0.047213,0.019188,0.039439,0.022870,0.049768,0.019448,0.046103,0.050805
almost,49390,49565,49390,49565,0.019651,0.045915,0.019401,0.039509,0.019110,0.048483,0.019094,0.048155,0.054508
almost,49390,49565,49390,49565,0.018673,0.045863,0.019790,0.039107,0.019838,0.046638,0.019291,0.047397,0.053094
almost,49390,49565,49390,49565,0.018345,0.046472,0.018261,0.039675,0.018197,0.047873,0.018277,0.048779,0.053443
almost,49390,49565,49390,49565,0.018849,0.048057,0.020105,0.041204,0.018594,0.048199,0.018563,0.050003,0.050345
almost,49390,49565,49390,49565,0.018715,0.046353,0.018377,0.039351,0.019548,0.048014,0.020015,0.049011,0.050352
almost,49390,49565,49390,49565,0.018986,0.045880,0.019326,0.048552,0.021717,0.050440,0.018542,0.048333,0.064820
almost,49390,49565,49390,49565,0.018449,0.070211,0.021543,0.045944,0.018466,0.053387,0.018281,0.056944,0.051443
almost,49390,49565,49390,49565,0.018359,0.047228,0.018711,0.042341,0.018409,0.047395,0.018529,0.047907,0.052377
almost,49390,49565,49390,49565,0.019370,0.046713,0.022253,0.043593,0.018737,0.047347,0.018581,0.049755,0.052683
almost,49390,49565,49390,49565,0.018809,0.047378,0.020848,0.039874,0.019965,0.048024,0.018463,0.048707,0.051705
almost,49390,49565,49390,49565,0.018940,0.053816,0.019055,0.041239,0.018632,0.047845,0.018791,0.048261,0.050121
almost,49390,49565,49390,49565,0.020147,0.067658,0.019978,0.042723,0.018555,0.044868,0.018513,0.044666,0.049915
almost,49390,49565,49390,49565,0.018368,0.066235,0.024620,0.041127,0.019370,0.050268,0.019115,0.078695,0.051096
almost,49390,49565,49390,49565,0.018561,0.050380,0.021437,0.037654,0.018539,0.087363,0.027003,0.065044,0.063330
almost,49390,49565,49390,49565,0.020801,0.055150,0.027934,0.045422,0.019706,0.047281,0.022048,0.045281,0.051646
almost,49390,49565,49390,49565,0.024849,0.049223,0.018583,0.041465,0.018305,0.049690,0.032655,0.060479,0.056811
almost,49390,49565,49390,49565,0.018676,0.046211,0.018711,0.040012,0.021288,0.056087,0.018663,0.047886,0.061739
almost,49390,49565,49390,49565,0.019646,0.046550,0.020317,0.039917,0.018873,0.048958,0.018413,0.048891,0.056866
almost,49390,49565,49390,49565,0.020099,0.047607,0.021672,0.043404,0.019528,0.050945,0.019977,0.050474,0.082440
almost,49390,49565,49390,49565,0.018580,0.044557,0.018772,0.050074,0.029301,0.046286,0.024534,0.054503,0.053785
almost,49390,49565,49390,49565,0.018573,0.046018,0.019573,0.052444,0.018814,0.046452,0.020160,0.047341,0.050870
almost,49390,49565,49390,49565,0.019143,0.046227,0.018830,0.042177,0.019682,0.046265,0.018880,0.053539,0.057764
almost,49390,49565,49390,49565,0.024464,0.049889,0.023259,0.040112,0.018345,0.048386,0.018302,0.047828,0.049963
almost,49390,49565,49390,49565,0.018999,0.045776,0.018272,0.039312,0.019476,0.045546,0.018794,0.048594,0.050303
almost,49390,49565,49390,49565,0.018844,0.048274,0.019406,0.039733,0.019443,0.047486,0.018966,0.047990,0.051424
almost,49390,49565,49390,49565,0.018578,0.046296,0.019309,0.039076,0.018489,0.047445,0.019556,0.051530,0.052127
almost,49390,49565,49390,49565,0.019575,0.046943,0.018203,0.039657,0.019248,0.046648,0.018336,0.049440,0.049706
almost,49390,49565,49390,49565,0.018785,0.046036,0.019120,0.039863,0.019041,0.047015,0.018946,0.049039,0.060708
almost,49390,49565,49390,49565,0.020220,0.047735,0.018752,0.044712,0.019175,0.043823,0.018849,0.054264,0.062496
almost,49390,49565,49390,49565,0.018640,0.048062,0.019039,0.039735,0.018550,0.047879,0.023061,0.047256,0.050425
almost,49390,49565,49390,49565,0.018108,0.047833,0.018433,0.041095,0.018631,0.048618,0.018385,0.049043,0.050349
almost,49390,49565,49390,49565,0.029883,0.047017,0.018379,0.038060,0.018411,0.045176,0.018434,0.048248,0.090785
almost,49390,49565,49390,49565,0.018795,0.047812,0.018564,0.041614,0.018839,0.047686,0.018719,0.049494,0.050219
almost,49390,49565,49390,49565,0.018111,0.047380,0.019540,0.042743,0.019573,0.049095,0.020236,0.064003,0.051787
almost,49390,49565,49390,49565,0.021054,0.045928,0.018820,0.039864,0.018925,0.046496,0.019308,0.047046,0.051520
almost,49390,49565,49390,49565,0.018183,0.051072,0.019807,0.040517,0.019182,0.047535,0.018827,0.045976,0.052310
almost,49390,49565,49390,49565,0.018120,0.047587,0.018394,0.041166,0.018134,0.048165,0.018759,0.049425,0.053768
almost,49390,49565,49390,49565,0.019407,0.047022,0.018716,0.040913,0.018262,0.047896,0.018653,0.050981,0.051560
almost,49390,49565,49390,49565,0.018456,0.050615,0.019318,0.039275,0.018844,0.047962,0.019514,0.046146,0.052941
almost,49390,49565,49390,49565,0.023109,0.046568,0.018871,0.039892,0.018376,0.060289,0.020449,0.048856,0.050514
almost,49390,49565,49390,49565,0.024234,0.055137,0.024334,0.038768,0.019217,0.044107,0.019168,0.068359,0.056069
almost,49390,49565,49390,49565,0.020174,0.045539,0.019156,0.039398,0.019560,0.046481,0.018996,0.047401,0.050529
almost,49390,49565,49390,49565,0.018433,0.049439,0.018792,0.040475,0.019274,0.049685,0.018444,0.048787,0.051083
almost,49390,49565,49390,49565,0.019042,0.045501,0.019804,0.039653,0.020290,0.046890,0.028554,0.046471,0.052783
almost,49390,49565,49390,49565,0.018682,0.046858,0.019168,0.043254,0.019213,0.047377,0.019226,0.045827,0.050590
almost,49390,49565,49390,49565,0.018207,0.047948,0.018967,0.044017,0.024937,0.050165,0.019193,0.046551,0.052939
almost,49390,49565,49390,49565,0.019270,0.047434,0.020817,0.041193,0.019082,0.046340,0.019371,0.047258,0.050366
almost,49390,49565,49390,49565,0.018412,0.047250,0.018586,0.039893,0.018156,0.046073,0.019207,0.046223,0.050863
almost,49390,49565,49390,49565,0.019245,0.049272,0.019561,0.040398,0.018524,0.048479,0.018352,0.048356,0.051232
almost,49390,49565,49390,49565,0.019886,0.053530,0.019616,0.060841,0.020548,0.068980,0.023035,0.055663,0.049593
almost,49390,49565,49390,49565,0.021647,0.044389,0.021550,0.057883,0.018613,0.047968,0.019247,0.048089,0.058944
almost,49390,49565,49390,49565,0.026117,0.051608,0.018713,0.041202,0.019032,0.052113,0.018378,0.048706,0.053128
almost,49390,49565,49390,49565,0.018208,0.048358,0.018743,0.041551,0.018477,0.047779,0.018536,0.047591,0.050891
almost,49390,49565,49390,49565,0.020846,0.048046,0.018361,0.043738,0.018799,0.047258,0.018814,0.046747,0.052581
almost,49390,49565,49390,49565,0.018229,0.047098,0.019653,0.040497,0.018235,0.048357,0.019391,0.054065,0.051535
almost,49390,49565,49390,49565,0.018655,0.049558,0.029371,0.041192,0.019915,0.046221,0.021513,0.046137,0.052953
almost,49390,49565,49390,49565,0.019009,0.046141,0.020208,0.039573,0.020377,0.046603,0.019141,0.058980,0.056171
almost,49390,49565,49390,49565,0.019085,0.046027,0.019454,0.039459,0.019058,0.045749,0.019465,0.046168,0.053150
almost,49390,49565,49390,49565,0.018642,0.049641,0.018404,0.041123,0.018536,0.047515,0.018938,0.047939,0.052644
almost,49390,49565,49390,49565,0.019176,0.045845,0.018874,0.040786,0.020125,0.049493,0.019007,0.046262,0.051170
almost,49390,49565,49390,49565,0.019664,0.047179,0.020414,0.042991,0.019456,0.046109,0.018836,0.051532,0.050669
almost,49390,49565,49390,49565,0.019489,0.051101,0.018992,0.039226,0.018838,0.049796,0.019181,0.046657,0.051233
almost,49390,49565,49390,49565,0.018641,0.046577,0.019466,0.040458,0.018522,0.043794,0.038663,0.054776,0.056092
almost,49390,49565,49390,49565,0.019621,0.043936,0.018580,0.046554,0.019123,0.055932,0.018970,0.047574,0.051676
almost,49390,49565,49390,49565,0.018680,0.051580,0.019727,0.041387,0.019906,0.048247,0.020891,0.047811,0.051048
almost,49390,49565,49390,49565,0.018242,0.047571,0.018462,0.040936,0.018388,0.048500,0.019160,0.049052,0.050691
typename,s_size_v1,s_size_v2,s_size_v1_1,s_size_v2_1,time_ks2_allocation,time_ks2_v2,time_ks2_v2_allocation_1,time_ks2_v2_1,time_ks2_v1_allocation,time_ks2_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,time_originalinv,44197,44642,44197,44642,0.022543,0.697340,0.015978,0.038849,0.016408,0.711755,0.018783,0.703140,0.049308
inv,44197,44642,44197,44642,0.015532,0.706497,0.020134,0.066624,0.015839,0.724132,0.017209,0.698198,0.052854
inv,44197,44642,44197,44642,0.016128,0.744242,0.017531,0.034866,0.015482,0.695896,0.015840,0.696237,0.065395
inv,44197,44642,44197,44642,0.019025,0.700716,0.017749,0.035807,0.015935,0.698670,0.018110,0.704313,0.056338
inv,44197,44642,44197,44642,0.015855,0.697708,0.018977,0.036480,0.015716,0.705696,0.016898,0.697195,0.054320
inv,44197,44642,44197,44642,0.016533,0.701353,0.016844,0.034786,0.016139,0.716689,0.017046,0.693413,0.054493
inv,44197,44642,44197,44642,0.016566,0.727747,0.021311,0.036318,0.015671,0.725562,0.015948,0.701471,0.049309
inv,44197,44642,44197,44642,0.015953,0.707348,0.017993,0.038497,0.017405,0.695710,0.017894,0.784968,0.070847
inv,44197,44642,44197,44642,0.017487,0.572918,0.012347,0.025709,0.011976,0.726869,0.024736,0.806941,0.069563
inv,44197,44642,44197,44642,0.018634,0.789408,0.016145,0.035131,0.015637,0.732155,0.023079,0.775156,0.054948
inv,44197,44642,44197,44642,0.016332,0.743573,0.028960,0.055389,0.016743,0.748770,0.018623,0.755642,0.056818
inv,44197,44642,44197,44642,0.017388,0.763967,0.020879,0.037445,0.016480,0.760739,0.025472,0.750638,0.060304
inv,44197,44642,44197,44642,0.016921,0.786939,0.017272,0.042641,0.019201,0.797549,0.018993,0.749044,0.053163
inv,44197,44642,44197,44642,0.015840,0.705895,0.016749,0.035640,0.016824,0.715244,0.017161,0.704681,0.075311
inv,44197,44642,44197,44642,0.022820,0.798141,0.020980,0.057696,0.017076,0.863033,0.018681,0.767557,0.062257
inv,44197,44642,44197,44642,0.016773,0.728124,0.016054,0.036976,0.017331,0.760111,0.015928,0.709497,0.059605
inv,44197,44642,44197,44642,0.017406,0.695095,0.015986,0.035453,0.015889,0.708611,0.018106,0.695874,0.050986
inv,44197,44642,44197,44642,0.016093,0.698556,0.017427,0.037002,0.016629,0.704552,0.016414,0.707615,0.051437
inv,44197,44642,44197,44642,0.015709,0.722530,0.029715,0.037112,0.018105,0.724260,0.016430,0.697223,0.053361
inv,44197,44642,44197,44642,0.016550,0.710339,0.018200,0.035388,0.015612,0.696800,0.016538,0.702552,0.051963
