type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.031492,0.077228,0.029274,0.000382,0.029664,307839.288189,307839.288189,307839.288189,304517.433796,307839.288189
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.031203,0.075886,0.030060,0.000334,0.030235,276344.358824,276344.358824,276344.358824,272724.928417,276344.358824
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.031897,0.074209,0.030802,0.000348,0.030815,237279.251346,237279.251346,237279.251346,233426.562133,237279.251346
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.031637,0.074951,0.030735,0.000349,0.031335,213330.752498,213330.752498,213330.752498,208137.840767,213330.752498
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.031259,0.073935,0.029759,0.000326,0.029767,239936.454618,239936.454618,239936.454618,235902.413898,239936.454618
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.040399,0.076704,0.030820,0.000344,0.030486,254846.936725,254846.936725,254846.936725,249979.064459,254846.936725
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.032614,0.078705,0.030713,0.000346,0.030942,233928.866908,233928.866908,233928.866908,229810.367565,233928.866908
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.031388,0.074256,0.030558,0.000347,0.031605,306783.477036,306783.477036,306783.477036,300154.115397,306783.477036
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.031381,0.074579,0.030296,0.000358,0.030892,272784.594911,272784.594911,272784.594911,267498.262601,272784.594911
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.031313,0.074616,0.030994,0.000389,0.030658,251835.846289,251835.846289,251835.846289,248627.699165,251835.846289
