type,capacity,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,1000,1001,1001,998,999,1.333692,0.836142
almost,1000,1001,1001,998,999,1.264706,0.800238
inv,1000,1001,1001,868,869,1.520052,0.969616
str,1000,1001,1001,997,1000,1.287168,0.788024
weak,1000,1001,1001,998,999,1.251895,0.784603
