type,capacity,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,1000,1001,1001,970,982,0.062856,0.038348
almost,1000,1001,1001,970,982,0.066751,0.036586
inv,1000,1001,1001,786,798,0.067622,0.044983
str,1000,1001,1001,975,989,0.056138,0.037882
weak,1000,1001,1001,970,982,0.066493,0.046585
