type,capacity,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,1000,1001,1001,992,996,0.483569,0.277633
almost,1000,1001,1001,992,996,0.449751,0.285057
inv,1000,1001,1001,839,844,0.561769,0.343794
str,1000,1001,1001,990,996,0.465172,0.284889
weak,1000,1001,1001,992,996,0.438657,0.278302
