type,capacity,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,1000,1001,1001,996,997,0.976928,0.614160
almost,1000,1001,1001,996,997,0.932746,0.570871
inv,1000,1001,1001,861,862,1.115679,0.709800
str,1000,1001,1001,996,996,0.929271,0.583474
weak,1000,1001,1001,996,997,0.927283,0.570769
