type,capacity,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,1000,1001,1001,984,991,0.186251,0.112355
almost,1000,1001,1001,984,991,0.179200,0.116849
inv,1000,1001,1001,821,828,0.327653,0.144819
str,1000,1001,1001,989,995,0.185468,0.113634
weak,1000,1001,1001,984,991,0.174025,0.108121
