type,capacity,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,1000,1001,1001,993,996,0.739809,0.462739
almost,1000,1001,1001,993,996,0.826404,0.524629
inv,1000,1001,1001,858,859,1.201082,0.556652
str,1000,1001,1001,996,996,0.713875,0.442678
weak,1000,1001,1001,993,996,0.711324,0.441118
