type,capacity,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,1000,1001,1001,916,969,0.010504,0.005952
almost,1000,1001,1001,916,969,0.009917,0.006198
inv,1000,1001,1001,645,659,0.011700,0.007362
str,1000,1001,1001,900,922,0.009863,0.006020
weak,1000,1001,1001,916,969,0.009791,0.005802
