type,capacity,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,1000,1001,1001,993,996,0.709729,0.544364
almost,1000,1001,1001,993,996,0.710347,0.434674
inv,1000,1001,1001,856,858,0.829194,0.522482
str,1000,1001,1001,994,996,0.692674,0.426713
weak,1000,1001,1001,993,996,0.693421,0.435374
