type,capacity,t_v1,t_v2,s_v1,s_v2,time_v1,time_v2
uncorr,1000,1001,1001,993,996,0.614752,0.401888
almost,1000,1001,1001,993,996,0.582351,0.365270
inv,1000,1001,1001,847,853,0.706153,0.453487
str,1000,1001,1001,992,996,0.600820,0.374047
weak,1000,1001,1001,993,996,0.616835,0.354545
