type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3386,0.098430,0.068131,0.008837,0.055505,0.005376,0.008265,0.002931,0.008524,0.004038,20267.309918,20221.561731,20267.309918,60811.194954,17806.008064
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3386,0.098430,0.068131,0.008837,0.055505,0.003705,0.006508,0.005106,0.006317,0.004298,17334.140520,17334.140520,17334.140520,60277.207821,14808.609994
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3386,0.098430,0.068131,0.008837,0.055505,0.004597,0.004930,0.003119,0.004241,0.002405,21093.161022,21093.161022,21093.161022,72312.085850,18276.707686
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3386,0.098430,0.068131,0.008837,0.055505,0.003250,0.005505,0.003121,0.005360,0.002348,21566.455998,21566.455998,21566.455998,71844.829349,18899.778867
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3386,0.098430,0.068131,0.008837,0.055505,0.003268,0.004958,0.002958,0.005825,0.004092,22725.646130,22725.646130,22725.646130,66286.341559,20218.422219
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3386,0.098430,0.068131,0.008837,0.055505,0.005622,0.008151,0.005259,0.005493,0.002330,16896.585034,16896.585034,16896.585034,54967.391866,14527.586876
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3386,0.098430,0.068131,0.008837,0.055505,0.003266,0.006769,0.002894,0.004128,0.002418,19858.492096,19858.492096,19858.492096,61105.294279,16785.239391
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3386,0.098430,0.068131,0.008837,0.055505,0.005082,0.006713,0.005146,0.005911,0.002896,24824.058304,24824.058304,24824.058304,67168.208446,22810.304802
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3386,0.098430,0.068131,0.008837,0.055505,0.003271,0.005662,0.004231,0.006169,0.005073,18713.124191,18713.124191,18713.124191,65918.651913,17302.801701
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3386,0.098430,0.068131,0.008837,0.055505,0.004047,0.006135,0.005239,0.007803,0.004390,17833.179185,17833.179185,17833.179185,60628.789217,15530.895513
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3386,0.098430,0.068131,0.008837,0.055505,0.004541,0.007726,0.005125,0.005909,0.002359,24593.072658,24593.072658,24593.072658,66641.180591,22701.546762
