type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,4405,0.102404,0.062836,0.011047,0.071645,0.004651,0.006336,0.004911,0.006773,0.005209,21844.833448,21844.833448,21844.833448,65450.204453,21844.833448
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,4405,0.102404,0.062836,0.011047,0.071645,0.003684,0.005184,0.002990,0.004648,0.003193,16937.732593,16937.732593,16937.732593,66396.095774,16937.732593
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,4405,0.102404,0.062836,0.011047,0.071645,0.003283,0.005085,0.003306,0.007452,0.002956,17387.086591,17387.086591,17387.086591,73890.918673,17387.086591
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,4405,0.102404,0.062836,0.011047,0.071645,0.005363,0.005085,0.004097,0.006595,0.003249,18942.266279,18942.266279,18942.266279,64796.817682,18942.266279
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,4405,0.102404,0.062836,0.011047,0.071645,0.003302,0.004724,0.002832,0.004099,0.002842,19076.202584,19076.202584,19076.202584,72417.215551,19076.202584
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,4405,0.102404,0.062836,0.011047,0.071645,0.003214,0.004749,0.002889,0.004052,0.002821,20863.755453,20863.755453,20863.755453,60845.237669,20863.755453
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,4405,0.102404,0.062836,0.011047,0.071645,0.003281,0.004767,0.002836,0.004050,0.003609,25677.905020,25677.905020,25677.905020,72147.546116,25677.905020
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,4405,0.102404,0.062836,0.011047,0.071645,0.003557,0.005632,0.003483,0.004662,0.003335,20122.930087,20122.930087,20122.930087,72272.276037,20122.930087
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,4405,0.102404,0.062836,0.011047,0.071645,0.003749,0.005144,0.004195,0.005985,0.003558,17475.366246,17475.366246,17475.366246,63879.117075,17475.366246
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,4405,0.102404,0.062836,0.011047,0.071645,0.004354,0.006152,0.006069,0.004158,0.003105,18724.216857,18724.216857,18724.216857,66595.912104,18724.216857
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,4405,0.102404,0.062836,0.011047,0.071645,0.003294,0.007146,0.004273,0.004110,0.002857,17286.542886,17286.542886,17286.542886,63713.740390,17286.542886
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,4405,0.102404,0.062836,0.011047,0.071645,0.003287,0.004786,0.002906,0.005388,0.005474,17633.786333,17633.786333,17633.786333,61909.178371,17633.786333
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,4405,0.102404,0.062836,0.011047,0.071645,0.003650,0.004797,0.003023,0.004125,0.003000,17047.560703,17047.560703,17047.560703,60857.511136,17047.560703
