type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.003247,0.007931,0.005131,0.006148,0.003290,19842.321991,19842.321991,19842.321991,58892.823912,17866.820968
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.004516,0.005388,0.005749,0.004182,0.002218,11677.599854,11677.599854,11677.599854,50519.274282,9519.299723
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.008338,0.005934,0.005552,0.007071,0.004768,15905.551003,15905.551003,15905.551003,65118.006451,13072.608938
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.004594,0.007169,0.003443,0.004743,0.003358,17142.052997,17142.052997,17142.052997,59159.411898,14837.601490
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.003759,0.007007,0.004966,0.004982,0.002646,19320.393660,19320.393660,19320.393660,65845.258302,15523.639417
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.003393,0.004717,0.003170,0.004725,0.002253,19522.568076,19522.568076,19522.568076,61926.458057,16487.266343
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.003541,0.004753,0.002928,0.005808,0.002767,17385.210098,17385.210098,17385.210098,52574.177073,15142.999929
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.003349,0.004807,0.002849,0.004183,0.002122,13888.476474,13888.476474,13888.476474,54635.793673,12880.282131
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.003257,0.005046,0.003635,0.005380,0.003418,21133.509272,21133.509272,21133.509272,70805.594733,19319.401130
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.004981,0.005477,0.004732,0.006025,0.002518,16981.257081,16981.257081,16981.257081,63082.121573,15772.569138
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.004344,0.007781,0.004527,0.007905,0.004513,17590.477784,17590.477784,17590.477784,63070.535654,14176.343380
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.004964,0.007778,0.005124,0.006950,0.004039,17711.644454,17711.644454,17711.644454,63347.476545,14719.976400
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.005358,0.006366,0.002950,0.004139,0.002282,18345.457520,18345.457520,18345.457520,62195.745650,16037.284342
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.003265,0.004793,0.003316,0.004131,0.002124,16975.791356,16975.791356,16975.791356,58816.765588,15689.893669
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.003313,0.005539,0.002791,0.006133,0.004335,13556.241433,13556.241433,13556.241433,59232.249487,12235.371445
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.004922,0.006624,0.002932,0.004652,0.004519,19973.518429,19973.518429,19973.518429,67449.375856,14297.314100
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.004674,0.006363,0.002826,0.004364,0.002131,23475.818461,23475.818461,23475.818461,73816.393991,20715.336299
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.003516,0.005018,0.003649,0.004547,0.002176,15765.316341,15765.316341,15765.316341,59659.547825,11794.768965
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.004535,0.006058,0.003574,0.004203,0.002561,19409.219357,19409.219357,19409.219357,75541.068028,16626.281498
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.003699,0.004722,0.002940,0.004094,0.002614,14709.269884,14709.269884,14709.269884,61788.780589,14341.806296
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.003226,0.005547,0.002902,0.004150,0.002456,29115.162757,29115.162757,29115.162757,83746.051238,24220.569689
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.004540,0.004899,0.004483,0.006373,0.004160,15294.312264,15294.312264,15294.312264,51740.701549,12283.285253
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.005189,0.009190,0.005153,0.008826,0.004083,13490.752323,13490.752323,13490.752323,63142.337502,10864.086845
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.004700,0.006201,0.003949,0.007360,0.002482,18877.064744,18877.064744,18877.064744,62931.840699,15829.690376
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.004492,0.004807,0.002839,0.004709,0.003540,22947.381898,22947.381898,22947.381898,67257.729958,20319.935309
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.003297,0.004748,0.005402,0.007133,0.002931,15326.624019,15326.624019,15326.624019,63204.791782,11709.511017
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3036,0.105601,0.064238,0.008909,0.057749,0.003225,0.005104,0.003240,0.004467,0.002139,16905.862878,16905.862878,16905.862878,65609.485866,14566.376610
