type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.005252,0.005660,0.005609,0.006626,0.003586,16034.901615,16034.901615,16034.901615,56324.680983,13736.383889
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.003253,0.005150,0.006755,0.007315,0.002740,19921.879328,19921.879328,19921.879328,66706.852435,17341.880901
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.004065,0.004715,0.002985,0.004055,0.002205,18386.553309,18386.553309,18386.553309,59473.224710,14555.981749
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.003254,0.004713,0.002779,0.006586,0.002221,13479.176715,13479.176715,13479.176715,58807.281639,11754.079429
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.003421,0.004857,0.003245,0.004160,0.002375,24109.581586,24109.581586,24109.581586,69266.615192,21239.759173
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.004019,0.004855,0.004871,0.009402,0.002721,22304.192027,22304.192027,22304.192027,66946.238199,19074.910700
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.003240,0.007417,0.003917,0.006550,0.004667,17015.804545,17015.804545,17015.804545,64265.528201,15050.539817
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.004476,0.005982,0.005094,0.004264,0.002397,22554.183028,22554.183028,22554.183028,59588.328805,18133.432106
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.003354,0.004710,0.002915,0.004113,0.002518,16646.979548,16646.979548,16646.979548,57600.134892,13433.657848
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.003357,0.004996,0.002791,0.004243,0.002207,19739.443130,19739.443130,19739.443130,58053.011997,17023.638509
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.003277,0.004844,0.003039,0.004901,0.002237,15443.286995,15443.286995,15443.286995,46925.199717,12655.407038
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.003268,0.004711,0.002827,0.004284,0.003535,18752.068957,18752.068957,18752.068957,69442.343345,15437.915490
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.003196,0.004892,0.002904,0.004062,0.002168,19000.503480,19000.503480,19000.503480,65525.770182,16094.601840
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.003991,0.006545,0.003839,0.004736,0.002238,17144.136380,17144.136380,17144.136380,65006.725339,14414.707493
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.003205,0.004778,0.002813,0.004048,0.002197,18109.997204,18109.997204,18109.997204,67279.950355,15176.901808
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.003274,0.007293,0.003117,0.004197,0.003172,17833.731700,17833.731700,17833.731700,63904.362946,15087.449106
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.005160,0.006788,0.004504,0.006830,0.003483,23110.500516,23110.500516,23110.500516,75064.233482,18845.809543
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.004298,0.010863,0.006718,0.013753,0.005260,14395.435054,14395.435054,14395.435054,63754.949068,12690.183621
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.008097,0.005609,0.002817,0.004529,0.004277,25223.982345,25223.982345,25223.982345,72701.360931,21664.689476
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.003296,0.004768,0.002862,0.005289,0.002248,20445.359852,20445.359852,20445.359852,71701.788912,19743.183266
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.003290,0.004944,0.004497,0.004263,0.005842,22235.488637,22235.488637,22235.488637,69022.373172,18263.797984
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,3225,0.108085,0.080487,0.011101,0.075013,0.007623,0.007963,0.002909,0.008305,0.002200,20691.777786,20691.777786,20691.777786,69170.109734,17611.109950
