type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.005101,0.007553,0.003645,0.004991,0.004345,18444.044856,18444.044856,18444.044856,57700.290693,15133.120891
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.005025,0.008689,0.004220,0.004677,0.003917,22056.084943,22056.084943,22056.084943,70879.132793,17332.222220
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.004427,0.005215,0.004756,0.005022,0.002039,17926.115992,17926.115992,17926.115992,66299.011314,13625.773492
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.004202,0.005785,0.003292,0.008309,0.003717,16870.963461,16870.963461,16870.963461,61099.081521,14922.082046
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.004824,0.005820,0.003300,0.005608,0.002055,18463.181580,18463.181580,18463.181580,57575.770977,15597.334982
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.003242,0.004734,0.002828,0.004031,0.001945,19316.381206,19316.381206,19316.381206,58294.906975,15644.596850
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.003892,0.005750,0.004323,0.005048,0.003044,19572.558290,19572.558290,19572.558290,68904.012727,18491.051331
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.003903,0.005329,0.002992,0.004499,0.002341,20323.978868,20323.978868,20323.978868,69901.278859,16869.396742
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.003782,0.006879,0.004167,0.006786,0.003726,18193.618408,18193.618408,18193.618408,68305.671150,16435.683167
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.004498,0.006604,0.005286,0.007354,0.004254,20650.554934,20650.554934,20650.554934,68694.671643,17421.802359
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.005063,0.006497,0.004089,0.005416,0.002010,14024.131189,14024.131189,14024.131189,58956.024337,11457.182898
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.004882,0.009351,0.005627,0.006944,0.002677,16354.468611,16354.468611,16354.468611,61301.729583,13836.305942
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.003755,0.005266,0.003295,0.004366,0.002603,17217.045431,17217.045431,17217.045431,65572.493001,13247.374995
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.004429,0.005375,0.003245,0.004183,0.002020,20981.685956,20981.685956,20981.685956,66658.475721,16672.011801
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.003265,0.008855,0.008554,0.005064,0.002192,17546.080165,17546.080165,17546.080165,60441.702539,12656.778168
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.005222,0.006020,0.004649,0.004180,0.001996,14439.435998,14439.435998,14439.435998,52998.355896,11229.222959
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.003514,0.006255,0.002878,0.005592,0.002443,18674.492058,18674.492058,18674.492058,63618.132598,16925.788622
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.003467,0.005971,0.002903,0.004654,0.002248,22117.596468,22117.596468,22117.596468,67370.440950,20052.592586
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.004088,0.005600,0.003132,0.004212,0.002005,22832.486669,22832.486669,22832.486669,69208.366325,19361.527460
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.003396,0.005618,0.005545,0.004222,0.002619,22023.591000,22023.591000,22023.591000,76013.302762,17331.699149
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.004078,0.005123,0.002918,0.004172,0.002661,16039.485466,16039.485466,16039.485466,59670.017828,13832.425715
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2846,0.095804,0.064136,0.009773,0.064275,0.004728,0.006107,0.007305,0.004422,0.005489,19371.192267,19371.192267,19371.192267,67138.337893,14492.994684
