type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.006007,0.006094,0.004752,0.006021,0.002266,21439.686893,21439.686893,21439.686893,62645.751263,18896.000851
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003732,0.004734,0.003219,0.005376,0.002436,15695.424444,15695.424444,15695.424444,58549.262313,12463.109287
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003607,0.004951,0.002872,0.004163,0.002138,18711.705676,18711.705676,18711.705676,67174.358567,15437.566280
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003395,0.004700,0.002863,0.006593,0.002590,16691.788024,16691.788024,16691.788024,60227.711663,15045.167380
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.005100,0.007032,0.003197,0.004209,0.002163,16996.852317,16996.852317,16996.852317,62598.171055,13156.746804
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003350,0.004735,0.003211,0.004547,0.002694,22469.129116,22469.129116,22469.129116,76377.669383,16864.999062
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.004011,0.005449,0.003396,0.005018,0.003128,17877.837939,17877.837939,17877.837939,69677.482287,15003.350159
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003251,0.006851,0.004654,0.006422,0.002645,16284.008295,16284.008295,16284.008295,64769.959605,15288.775852
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.004352,0.008773,0.005441,0.007715,0.003804,15643.819878,15643.819878,15643.819878,61986.366406,12719.667100
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.004459,0.006365,0.005343,0.005705,0.002373,17791.508758,17791.508758,17791.508758,59146.066658,15419.063378
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003246,0.004816,0.002790,0.007236,0.003841,23684.281349,23684.281349,23684.281349,79100.485215,18659.031780
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.005087,0.004739,0.002888,0.004105,0.003162,11656.444317,11656.444317,11656.444317,57480.521565,9191.392602
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.004865,0.008065,0.004837,0.005655,0.002095,22898.504421,22898.504421,22898.504421,66334.234431,18820.220630
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.004675,0.005167,0.003596,0.005879,0.002599,18492.550090,18492.550090,18492.550090,61049.211742,16541.450221
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.005088,0.008221,0.006499,0.008394,0.003564,19703.613916,19703.613916,19703.613916,68984.828403,17261.413031
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.004030,0.004881,0.002848,0.004084,0.002060,18561.487436,18561.487436,18561.487436,71304.177937,17445.070892
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003203,0.004715,0.002817,0.004351,0.002134,22105.650046,22105.650046,22105.650046,72216.142782,17266.219921
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.004246,0.004704,0.002893,0.004330,0.002253,21082.691739,21082.691739,21082.691739,66852.486586,16720.920621
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003448,0.006116,0.003560,0.004432,0.002252,15044.746647,15044.746647,15044.746647,60348.100066,11765.252187
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003244,0.004719,0.002845,0.004398,0.002069,20271.822355,20271.822355,20271.822355,64267.776019,15020.708147
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003405,0.004819,0.002904,0.004071,0.002078,26670.760706,26670.760706,26670.760706,80503.495241,21892.730174
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.004715,0.004824,0.002823,0.004577,0.002814,24849.373547,24849.373547,24849.373547,76924.110878,20315.461061
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.005890,0.007697,0.004250,0.004261,0.002668,22033.703481,22033.703481,22033.703481,71521.889632,17517.060229
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003883,0.004826,0.002816,0.004089,0.002057,27104.538047,27104.538047,27104.538047,71440.921914,24072.498366
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003215,0.004667,0.003080,0.004035,0.002079,22763.799790,22763.799790,22763.799790,60796.020730,18452.678893
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003256,0.007281,0.002811,0.007083,0.002137,21150.660134,21150.660134,21150.660134,69047.840949,18296.244129
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003210,0.004711,0.003605,0.004343,0.002122,16906.959964,16906.959964,16906.959964,57746.236785,14216.708526
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.007448,0.004842,0.002831,0.004433,0.002037,22563.103448,22563.103448,22563.103448,76320.999929,17486.165211
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.007059,0.004921,0.006745,0.007793,0.004276,14986.048673,14986.048673,14986.048673,55553.244027,12056.749480
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.006887,0.007172,0.005409,0.008028,0.002145,19163.276021,19163.276021,19163.276021,70318.602122,16981.327069
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003239,0.005821,0.002883,0.004247,0.002322,17275.701840,17275.701840,17275.701840,53301.124214,15883.171930
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.005621,0.007488,0.003882,0.005250,0.002099,14884.032335,14884.032335,14884.032335,61609.573402,13250.626727
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003398,0.004884,0.002876,0.004188,0.002078,15526.199291,15526.199291,15526.199291,57833.494994,11392.686046
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003255,0.006329,0.007939,0.005287,0.002075,17540.801616,17540.801616,17540.801616,57287.292582,14956.234107
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003430,0.007869,0.003669,0.004882,0.004553,22287.814109,22287.814109,22287.814109,68156.014701,18199.278241
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.004229,0.005279,0.004711,0.005911,0.003731,14063.926016,14063.926016,14063.926016,51167.569929,12258.913344
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.003806,0.004730,0.004269,0.004179,0.002910,19937.950913,19937.950913,19937.950913,61128.673587,17562.621407
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2958,0.099687,0.070618,0.010602,0.073051,0.006018,0.011623,0.003730,0.008734,0.002093,18481.754559,18481.754559,18481.754559,61884.446518,14203.561080
