type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003327,0.005346,0.003843,0.015419,0.003147,25680.572349,25680.572349,25680.572349,71387.064152,20389.951347
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003272,0.004786,0.002811,0.004063,0.002162,17719.733138,17719.733138,17719.733138,66634.043813,13991.775511
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003260,0.010097,0.007969,0.011011,0.007263,17244.883572,17244.883572,17244.883572,51247.623819,14878.125552
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.007937,0.004753,0.003323,0.006106,0.002097,19253.418591,19253.418591,19253.418591,61794.197709,15938.262050
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003399,0.005909,0.004711,0.004058,0.002518,19948.476015,19948.476015,19948.476015,59134.331821,14961.709536
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003230,0.004733,0.003413,0.008776,0.002018,17261.431679,17261.431679,17261.431679,58620.604443,13786.623727
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003487,0.004707,0.002814,0.006509,0.002148,17523.489118,17523.489118,17523.489118,62841.621353,14023.610838
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003227,0.007081,0.002873,0.004439,0.003292,18399.381030,18399.381030,18399.381030,69938.491079,14653.294315
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003231,0.004848,0.002819,0.004166,0.002037,15315.073335,15315.073335,15315.073335,53816.766362,11707.394919
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004061,0.009206,0.005326,0.004552,0.002040,20322.269523,20322.269523,20322.269523,64520.561691,16165.155959
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.005947,0.009896,0.005819,0.006377,0.002206,13145.759500,13145.759500,13145.759500,60574.876398,11272.046882
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004862,0.005942,0.002906,0.004586,0.002184,21726.888280,21726.888280,21726.888280,63935.479734,17694.454427
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003495,0.009993,0.008053,0.010252,0.004716,14500.594768,14500.594768,14500.594768,62297.063827,12630.318691
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.005911,0.006904,0.005954,0.010781,0.002928,13998.982477,13998.982477,13998.982477,48265.453083,12623.915797
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004393,0.008801,0.005256,0.005329,0.002545,15348.684356,15348.684356,15348.684356,59436.950025,14344.683896
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004407,0.005412,0.003262,0.004991,0.002227,16765.329676,16765.329676,16765.329676,55837.867326,14078.049330
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003594,0.005384,0.003218,0.004561,0.002277,22261.585338,22261.585338,22261.585338,76761.496659,19193.625041
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003780,0.005084,0.005595,0.006104,0.004561,15713.604907,15713.604907,15713.604907,65246.805420,13948.052004
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.008577,0.007418,0.003052,0.004154,0.002131,13630.570544,13630.570544,13630.570544,59904.143389,10897.606124
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003249,0.004783,0.002854,0.004102,0.002013,24971.112888,24971.112888,24971.112888,80311.840816,20419.620292
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003278,0.004838,0.002910,0.007573,0.002118,18354.987650,18354.987650,18354.987650,60612.252317,14199.000705
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003582,0.004811,0.002937,0.004142,0.002179,20529.559893,20529.559893,20529.559893,64222.797366,17693.220865
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003266,0.004778,0.002813,0.004089,0.002072,17911.569246,17911.569246,17911.569246,60691.394180,16137.520041
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003348,0.004782,0.002890,0.004215,0.002052,20219.685548,20219.685548,20219.685548,65681.992823,16726.484587
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003244,0.004690,0.002898,0.005893,0.002017,17455.543484,17455.543484,17455.543484,71017.356471,14641.944285
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003870,0.006700,0.003147,0.004763,0.002089,21844.150842,21844.150842,21844.150842,73716.377828,20743.677006
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003244,0.005243,0.002811,0.004059,0.001990,19389.840732,19389.840732,19389.840732,66142.095219,16288.003431
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.005127,0.007161,0.005683,0.004139,0.002026,21501.109720,21501.109720,21501.109720,75507.398715,19748.993918
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004708,0.004836,0.002826,0.005648,0.002033,17603.032933,17603.032933,17603.032933,72716.212172,14824.771188
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003311,0.006687,0.002866,0.005918,0.004688,14677.880241,14677.880241,14677.880241,52781.076421,13082.565898
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003237,0.005703,0.003293,0.004129,0.002041,23828.252935,23828.252935,23828.252935,71948.403734,20407.565616
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003492,0.006946,0.004472,0.007227,0.002043,22331.273672,22331.273672,22331.273672,62516.579578,18172.789994
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003235,0.006153,0.002898,0.006754,0.002075,26843.614680,26843.614680,26843.614680,68522.452248,23570.167654
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003239,0.004840,0.002980,0.004105,0.003542,20247.313693,20247.313693,20247.313693,72190.199565,17659.170707
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003803,0.004720,0.002889,0.004461,0.002013,17394.165763,17394.165763,17394.165763,58940.505647,14254.192062
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003202,0.008865,0.002814,0.004220,0.002009,23311.760063,23311.760063,23311.760063,69885.742693,18734.361818
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003399,0.006085,0.002851,0.004240,0.002020,19040.445074,19040.445074,19040.445074,61477.423432,17540.632873
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003220,0.004677,0.002857,0.006093,0.002041,15809.713634,15809.713634,15809.713634,63740.300176,12687.916931
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003458,0.004738,0.002892,0.004578,0.002600,18410.444932,18410.444932,18410.444932,58198.870801,15766.851037
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003875,0.005208,0.004078,0.004415,0.002087,15308.318026,15308.318026,15308.318026,55748.005870,13291.035059
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004255,0.004678,0.002864,0.004159,0.002039,16188.337892,16188.337892,16188.337892,53595.574367,12660.084245
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003184,0.005478,0.003197,0.004064,0.002009,18141.300859,18141.300859,18141.300859,70032.321129,16228.883816
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003407,0.004668,0.002856,0.004642,0.002014,21026.480086,21026.480086,21026.480086,76860.058851,18179.388825
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003195,0.005015,0.003735,0.004022,0.002032,19192.818171,19192.818171,19192.818171,61870.956600,14846.434460
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004131,0.004728,0.003309,0.006119,0.002030,13902.497909,13902.497909,13902.497909,55537.150254,11024.865779
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003337,0.006075,0.002818,0.004076,0.002434,19316.662415,19316.662415,19316.662415,59283.946684,14244.364437
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003699,0.004697,0.002844,0.005289,0.002511,13587.930473,13587.930473,13587.930473,57733.598640,10638.953322
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004481,0.006788,0.003853,0.004676,0.002040,17576.414675,17576.414675,17576.414675,60637.617989,15909.934508
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003275,0.008634,0.002811,0.004443,0.002024,15721.974266,15721.974266,15721.974266,57929.427280,12617.516025
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003355,0.004731,0.004264,0.006344,0.002031,17168.559785,17168.559785,17168.559785,60293.759036,13468.987201
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004992,0.005322,0.004275,0.004618,0.002013,18346.257272,18346.257272,18346.257272,58012.024796,15911.177219
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003587,0.004666,0.002885,0.004614,0.002173,19027.051164,19027.051164,19027.051164,71978.426871,15603.081653
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004442,0.004903,0.003138,0.006891,0.003259,17891.339381,17891.339381,17891.339381,62577.242328,15165.692135
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003437,0.007003,0.002987,0.004475,0.003019,21273.878116,21273.878116,21273.878116,71079.918597,18470.645020
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004418,0.004746,0.002811,0.004082,0.002085,16645.048764,16645.048764,16645.048764,56697.353370,14539.443460
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004430,0.007053,0.002950,0.004471,0.002513,28291.283888,28291.283888,28291.283888,74394.564975,23824.805427
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003505,0.006479,0.002890,0.004066,0.002457,20369.397067,20369.397067,20369.397067,69766.876821,18500.228287
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003246,0.004726,0.002778,0.006666,0.002152,14938.800427,14938.800427,14938.800427,53478.671647,13720.622150
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003259,0.005026,0.002809,0.004074,0.001981,24281.496644,24281.496644,24281.496644,74409.860905,20512.487286
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004471,0.004638,0.002907,0.004320,0.002018,19642.874456,19477.461633,19642.874456,58510.693037,15091.215212
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003279,0.006102,0.002823,0.004052,0.002029,18851.159698,18851.159698,18851.159698,63508.752038,14826.612559
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003678,0.004697,0.002813,0.007732,0.002119,15496.434530,15496.434530,15496.434530,55294.412876,12243.845683
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003345,0.006287,0.002864,0.005444,0.002620,21164.664999,21164.664999,21164.664999,63325.988927,17997.968926
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.003346,0.004706,0.003295,0.004152,0.002057,19393.559920,19393.559920,19393.559920,79115.225296,16260.436367
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004580,0.004792,0.004544,0.007564,0.004146,15320.796782,15320.796782,15320.796782,57411.403059,13150.817649
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004684,0.006896,0.004275,0.004507,0.002229,16977.209311,16977.209311,16977.209311,62642.934772,13514.054753
uncorr,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.104144,0.064149,0.009784,0.069087,0.004174,0.005075,0.002817,0.006050,0.002008,17177.213287,17177.213287,17177.213287,68885.108292,14048.268992
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003266,0.005331,0.002811,0.004058,0.002011,8745.912735,8745.912735,8745.912735,51095.821899,7358.268945
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.004025,0.004759,0.002837,0.004451,0.001989,7939.275333,7939.275333,7939.275333,49731.931007,7063.740577
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003200,0.009326,0.003490,0.004474,0.002594,7869.912427,7869.912427,7869.912427,51151.727378,7305.271770
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003381,0.005929,0.003402,0.004694,0.002007,8373.882997,8373.882997,8373.882997,51955.451255,7208.419378
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003187,0.005264,0.002944,0.004213,0.002037,9977.574782,9977.574782,9977.574782,56619.395583,7877.539352
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003218,0.004730,0.003142,0.004425,0.003567,8826.333434,8826.333434,8826.333434,60347.965387,8265.733878
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003212,0.004750,0.003120,0.004096,0.002242,9295.557184,9295.557184,9295.557184,54856.034949,8399.874551
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003198,0.005378,0.003185,0.004108,0.002002,7929.822633,7929.822633,7929.822633,51595.805244,7377.856542
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003189,0.005033,0.004159,0.004034,0.002041,9439.460443,9439.460443,9439.460443,54835.699889,8017.849708
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.004182,0.004762,0.002833,0.008279,0.002090,7665.802717,7665.802717,7665.802717,54982.686306,7014.664234
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003582,0.005224,0.002812,0.008115,0.002044,7247.765159,7247.765159,7247.765159,49511.419003,7079.562830
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003226,0.005119,0.002838,0.004112,0.001986,8697.688673,8697.688673,8697.688673,55676.000241,7888.804577
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.004827,0.004728,0.003169,0.004551,0.002019,8184.183416,8184.183416,8184.183416,47008.018581,6595.387437
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003254,0.008074,0.002851,0.004091,0.002420,7544.810352,7544.810352,7544.810352,47717.788877,6585.592983
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003225,0.004666,0.004090,0.004240,0.002018,9574.044116,9574.044116,9574.044116,55221.409490,8390.588137
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003231,0.005081,0.002818,0.004056,0.003307,7800.562401,7800.562401,7800.562401,54685.038318,6374.083506
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003423,0.004672,0.003432,0.004317,0.001998,7043.325908,7043.325908,7043.325908,44286.508915,6079.863385
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003260,0.004975,0.002835,0.004146,0.001996,8283.121050,8283.121050,8283.121050,53299.112365,8202.178413
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.004346,0.006437,0.002835,0.006627,0.002054,9308.434300,9308.434300,9308.434300,54078.856137,7475.582433
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003234,0.006823,0.004482,0.004137,0.002230,8277.135740,8277.135740,8277.135740,57683.242395,7491.723823
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003389,0.004652,0.003305,0.005830,0.002018,8473.050637,8473.050637,8473.050637,54860.374770,7992.373151
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.003500,0.004756,0.002850,0.004065,0.002162,7397.394243,7397.394243,7397.394243,52798.660200,7286.453464
almost,5000,100,5001,5001,4211,4405,5001,5001,4970,2901,0.095142,0.054925,0.010777,0.063284,0.005328,0.004806,0.003422,0.004243,0.002050,7728.595676,7728.595676,7728.595676,46812.850101,7270.305832
